"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"03.07.2021 01:00 - 03.07.2021 01:15","822","0"
"03.07.2021 01:15 - 03.07.2021 01:30","821","0"
"03.07.2021 01:30 - 03.07.2021 01:45","821","0"
"03.07.2021 01:45 - 03.07.2021 02:00","820","0"
"03.07.2021 02:00 - 03.07.2021 02:15","770","0"
"03.07.2021 02:15 - 03.07.2021 02:30","770","0"
"03.07.2021 02:30 - 03.07.2021 02:45","770","0"
"03.07.2021 02:45 - 03.07.2021 03:00","770","0"
"03.07.2021 03:00 - 03.07.2021 03:15","770","0"
"03.07.2021 03:15 - 03.07.2021 03:30","770","0"
"03.07.2021 03:30 - 03.07.2021 03:45","770","0"
"03.07.2021 03:45 - 03.07.2021 04:00","770","0"
"03.07.2021 04:00 - 03.07.2021 04:15","770","0"
"03.07.2021 04:15 - 03.07.2021 04:30","770","0"
"03.07.2021 04:30 - 03.07.2021 04:45","770","0"
"03.07.2021 04:45 - 03.07.2021 05:00","770","0"
"03.07.2021 05:00 - 03.07.2021 05:15","770","0"
"03.07.2021 05:15 - 03.07.2021 05:30","770","0"
"03.07.2021 05:30 - 03.07.2021 05:45","770","0"
"03.07.2021 05:45 - 03.07.2021 06:00","770","0"
"03.07.2021 06:00 - 03.07.2021 06:15","769","0"
"03.07.2021 06:15 - 03.07.2021 06:30","769","0"
"03.07.2021 06:30 - 03.07.2021 06:45","769","0"
"03.07.2021 06:45 - 03.07.2021 07:00","769","0"
"03.07.2021 07:00 - 03.07.2021 07:15","771","0"
"03.07.2021 07:15 - 03.07.2021 07:30","771","0"
"03.07.2021 07:30 - 03.07.2021 07:45","771","0"
"03.07.2021 07:45 - 03.07.2021 08:00","771","0"
"03.07.2021 08:00 - 03.07.2021 08:15","820","0"
"03.07.2021 08:15 - 03.07.2021 08:30","821","0"
"03.07.2021 08:30 - 03.07.2021 08:45","821","0"
"03.07.2021 08:45 - 03.07.2021 09:00","821","0"
"03.07.2021 09:00 - 03.07.2021 09:15","921","0"
"03.07.2021 09:15 - 03.07.2021 09:30","922","0"
"03.07.2021 09:30 - 03.07.2021 09:45","922","0"
"03.07.2021 09:45 - 03.07.2021 10:00","923","0"
"03.07.2021 10:00 - 03.07.2021 10:15","1023","0"
"03.07.2021 10:15 - 03.07.2021 10:30","1024","0"
"03.07.2021 10:30 - 03.07.2021 10:45","1024","0"
"03.07.2021 10:45 - 03.07.2021 11:00","1011","0"
"03.07.2021 11:00 - 03.07.2021 11:15","649","0"
"03.07.2021 11:15 - 03.07.2021 11:30","637","0"
"03.07.2021 11:30 - 03.07.2021 11:45","636","0"
"03.07.2021 11:45 - 03.07.2021 12:00","637","0"
"03.07.2021 12:00 - 03.07.2021 12:15","629","0"
"03.07.2021 12:15 - 03.07.2021 12:30","629","0"
"03.07.2021 12:30 - 03.07.2021 12:45","629","0"
"03.07.2021 12:45 - 03.07.2021 13:00","641","0"
"03.07.2021 13:00 - 03.07.2021 13:15","1011","0"
"03.07.2021 13:15 - 03.07.2021 13:30","1023","0"
"03.07.2021 13:30 - 03.07.2021 13:45","1024","0"
"03.07.2021 13:45 - 03.07.2021 14:00","1023","0"
"03.07.2021 14:00 - 03.07.2021 14:15","974","0"
"03.07.2021 14:15 - 03.07.2021 14:30","974","0"
"03.07.2021 14:30 - 03.07.2021 14:45","974","0"
"03.07.2021 14:45 - 03.07.2021 15:00","974","0"
"03.07.2021 15:00 - 03.07.2021 15:15","974","0"
"03.07.2021 15:15 - 03.07.2021 15:30","974","0"
"03.07.2021 15:30 - 03.07.2021 15:45","974","0"
"03.07.2021 15:45 - 03.07.2021 16:00","974","0"
"03.07.2021 16:00 - 03.07.2021 16:15","974","0"
"03.07.2021 16:15 - 03.07.2021 16:30","974","0"
"03.07.2021 16:30 - 03.07.2021 16:45","974","0"
"03.07.2021 16:45 - 03.07.2021 17:00","974","0"
"03.07.2021 17:00 - 03.07.2021 17:15","974","0"
"03.07.2021 17:15 - 03.07.2021 17:30","974","0"
"03.07.2021 17:30 - 03.07.2021 17:45","974","0"
"03.07.2021 17:45 - 03.07.2021 18:00","974","0"
"03.07.2021 18:00 - 03.07.2021 18:15","932","0"
"03.07.2021 18:15 - 03.07.2021 18:30","932","0"
"03.07.2021 18:30 - 03.07.2021 18:45","932","0"
"03.07.2021 18:45 - 03.07.2021 19:00","932","0"
"03.07.2021 19:00 - 03.07.2021 19:15","974","0"
"03.07.2021 19:15 - 03.07.2021 19:30","974","0"
"03.07.2021 19:30 - 03.07.2021 19:45","974","0"
"03.07.2021 19:45 - 03.07.2021 20:00","974","0"
"03.07.2021 20:00 - 03.07.2021 20:15","974","0"
"03.07.2021 20:15 - 03.07.2021 20:30","974","0"
"03.07.2021 20:30 - 03.07.2021 20:45","974","0"
"03.07.2021 20:45 - 03.07.2021 21:00","974","0"
"03.07.2021 21:00 - 03.07.2021 21:15","917","0"
"03.07.2021 21:15 - 03.07.2021 21:30","917","0"
"03.07.2021 21:30 - 03.07.2021 21:45","917","0"
"03.07.2021 21:45 - 03.07.2021 22:00","917","0"
"03.07.2021 22:00 - 03.07.2021 22:15","921","0"
"03.07.2021 22:15 - 03.07.2021 22:30","921","0"
"03.07.2021 22:30 - 03.07.2021 22:45","921","0"
"03.07.2021 22:45 - 03.07.2021 23:00","921","0"
"03.07.2021 23:00 - 03.07.2021 23:15","874","0"
"03.07.2021 23:15 - 03.07.2021 23:30","873","0"
"03.07.2021 23:30 - 03.07.2021 23:45","873","0"
"03.07.2021 23:45 - 04.07.2021 00:00","873","0"
"04.07.2021 00:00 - 04.07.2021 00:15","821","0"
"04.07.2021 00:15 - 04.07.2021 00:30","821","0"
"04.07.2021 00:30 - 04.07.2021 00:45","821","0"
"04.07.2021 00:45 - 04.07.2021 01:00","821","0"
"04.07.2021 01:00 - 04.07.2021 01:15","770","0"
"04.07.2021 01:15 - 04.07.2021 01:30","770","0"
"04.07.2021 01:30 - 04.07.2021 01:45","770","0"
"04.07.2021 01:45 - 04.07.2021 02:00","770","0"
"04.07.2021 02:00 - 04.07.2021 02:15","720","0"
"04.07.2021 02:15 - 04.07.2021 02:30","720","0"
"04.07.2021 02:30 - 04.07.2021 02:45","720","0"
"04.07.2021 02:45 - 04.07.2021 03:00","720","0"
"04.07.2021 03:00 - 04.07.2021 03:15","720","0"
"04.07.2021 03:15 - 04.07.2021 03:30","720","0"
"04.07.2021 03:30 - 04.07.2021 03:45","720","0"
"04.07.2021 03:45 - 04.07.2021 04:00","720","0"
"04.07.2021 04:00 - 04.07.2021 04:15","720","0"
"04.07.2021 04:15 - 04.07.2021 04:30","720","0"
"04.07.2021 04:30 - 04.07.2021 04:45","720","0"
"04.07.2021 04:45 - 04.07.2021 05:00","720","0"
"04.07.2021 05:00 - 04.07.2021 05:15","720","0"
"04.07.2021 05:15 - 04.07.2021 05:30","720","0"
"04.07.2021 05:30 - 04.07.2021 05:45","720","0"
"04.07.2021 05:45 - 04.07.2021 06:00","720","0"
"04.07.2021 06:00 - 04.07.2021 06:15","720","0"
"04.07.2021 06:15 - 04.07.2021 06:30","720","0"
"04.07.2021 06:30 - 04.07.2021 06:45","720","0"
"04.07.2021 06:45 - 04.07.2021 07:00","720","0"
"04.07.2021 07:00 - 04.07.2021 07:15","722","0"
"04.07.2021 07:15 - 04.07.2021 07:30","722","0"
"04.07.2021 07:30 - 04.07.2021 07:45","722","0"
"04.07.2021 07:45 - 04.07.2021 08:00","722","0"
"04.07.2021 08:00 - 04.07.2021 08:15","771","0"
"04.07.2021 08:15 - 04.07.2021 08:30","771","0"
"04.07.2021 08:30 - 04.07.2021 08:45","771","0"
"04.07.2021 08:45 - 04.07.2021 09:00","772","0"
"04.07.2021 09:00 - 04.07.2021 09:15","870","0"
"04.07.2021 09:15 - 04.07.2021 09:30","871","0"
"04.07.2021 09:30 - 04.07.2021 09:45","871","0"
"04.07.2021 09:45 - 04.07.2021 10:00","872","0"
"04.07.2021 10:00 - 04.07.2021 10:15","972","0"
"04.07.2021 10:15 - 04.07.2021 10:30","973","0"
"04.07.2021 10:30 - 04.07.2021 10:45","973","0"
"04.07.2021 10:45 - 04.07.2021 11:00","972","0"
"04.07.2021 11:00 - 04.07.2021 11:15","972","0"
"04.07.2021 11:15 - 04.07.2021 11:30","973","0"
"04.07.2021 11:30 - 04.07.2021 11:45","973","0"
"04.07.2021 11:45 - 04.07.2021 12:00","973","0"
"04.07.2021 12:00 - 04.07.2021 12:15","973","0"
"04.07.2021 12:15 - 04.07.2021 12:30","973","0"
"04.07.2021 12:30 - 04.07.2021 12:45","973","0"
"04.07.2021 12:45 - 04.07.2021 13:00","973","0"
"04.07.2021 13:00 - 04.07.2021 13:15","973","0"
"04.07.2021 13:15 - 04.07.2021 13:30","973","0"
"04.07.2021 13:30 - 04.07.2021 13:45","972","0"
"04.07.2021 13:45 - 04.07.2021 14:00","973","0"
"04.07.2021 14:00 - 04.07.2021 14:15","1023","0"
"04.07.2021 14:15 - 04.07.2021 14:30","1023","0"
"04.07.2021 14:30 - 04.07.2021 14:45","1023","0"
"04.07.2021 14:45 - 04.07.2021 15:00","1020","0"
"04.07.2021 15:00 - 04.07.2021 15:15","828","0"
"04.07.2021 15:15 - 04.07.2021 15:30","825","0"
"04.07.2021 15:30 - 04.07.2021 15:45","825","0"
"04.07.2021 15:45 - 04.07.2021 16:00","825","0"
"04.07.2021 16:00 - 04.07.2021 16:15","896","0"
"04.07.2021 16:15 - 04.07.2021 16:30","896","0"
"04.07.2021 16:30 - 04.07.2021 16:45","896","0"
"04.07.2021 16:45 - 04.07.2021 17:00","896","0"
"04.07.2021 17:00 - 04.07.2021 17:15","892","0"
"04.07.2021 17:15 - 04.07.2021 17:30","892","0"
"04.07.2021 17:30 - 04.07.2021 17:45","892","0"
"04.07.2021 17:45 - 04.07.2021 18:00","893","0"
"04.07.2021 18:00 - 04.07.2021 18:15","1022","0"
"04.07.2021 18:15 - 04.07.2021 18:30","1023","0"
"04.07.2021 18:30 - 04.07.2021 18:45","1023","0"
"04.07.2021 18:45 - 04.07.2021 19:00","1024","0"
"04.07.2021 19:00 - 04.07.2021 19:15","1023","0"
"04.07.2021 19:15 - 04.07.2021 19:30","1024","0"
"04.07.2021 19:30 - 04.07.2021 19:45","1023","0"
"04.07.2021 19:45 - 04.07.2021 20:00","1024","0"
"04.07.2021 20:00 - 04.07.2021 20:15","1023","0"
"04.07.2021 20:15 - 04.07.2021 20:30","1024","0"
"04.07.2021 20:30 - 04.07.2021 20:45","1023","0"
"04.07.2021 20:45 - 04.07.2021 21:00","1024","0"
"04.07.2021 21:00 - 04.07.2021 21:15","1023","0"
"04.07.2021 21:15 - 04.07.2021 21:30","1023","0"
"04.07.2021 21:30 - 04.07.2021 21:45","1024","0"
"04.07.2021 21:45 - 04.07.2021 22:00","1023","0"
"04.07.2021 22:00 - 04.07.2021 22:15","974","0"
"04.07.2021 22:15 - 04.07.2021 22:30","974","0"
"04.07.2021 22:30 - 04.07.2021 22:45","974","0"
"04.07.2021 22:45 - 04.07.2021 23:00","973","0"
"04.07.2021 23:00 - 04.07.2021 23:15","922","0"
"04.07.2021 23:15 - 04.07.2021 23:30","922","0"
"04.07.2021 23:30 - 04.07.2021 23:45","922","0"
"04.07.2021 23:45 - 05.07.2021 00:00","920","0"
"05.07.2021 00:00 - 05.07.2021 00:15","758","0"
"05.07.2021 00:15 - 05.07.2021 00:30","756","0"
"05.07.2021 00:30 - 05.07.2021 00:45","756","0"
"05.07.2021 00:45 - 05.07.2021 01:00","756","0"
"05.07.2021 01:00 - 05.07.2021 01:15","716","0"
"05.07.2021 01:15 - 05.07.2021 01:30","716","0"
"05.07.2021 01:30 - 05.07.2021 01:45","716","0"
"05.07.2021 01:45 - 05.07.2021 02:00","715","0"
"05.07.2021 02:00 - 05.07.2021 02:15","716","0"
"05.07.2021 02:15 - 05.07.2021 02:30","716","0"
"05.07.2021 02:30 - 05.07.2021 02:45","716","0"
"05.07.2021 02:45 - 05.07.2021 03:00","715","0"
"05.07.2021 03:00 - 05.07.2021 03:15","665","0"
"05.07.2021 03:15 - 05.07.2021 03:30","665","0"
"05.07.2021 03:30 - 05.07.2021 03:45","665","0"
"05.07.2021 03:45 - 05.07.2021 04:00","665","0"
"05.07.2021 04:00 - 05.07.2021 04:15","665","0"
"05.07.2021 04:15 - 05.07.2021 04:30","665","0"
"05.07.2021 04:30 - 05.07.2021 04:45","665","0"
"05.07.2021 04:45 - 05.07.2021 05:00","665","0"
"05.07.2021 05:00 - 05.07.2021 05:15","664","0"
"05.07.2021 05:15 - 05.07.2021 05:30","664","0"
"05.07.2021 05:30 - 05.07.2021 05:45","664","0"
"05.07.2021 05:45 - 05.07.2021 06:00","664","0"
"05.07.2021 06:00 - 05.07.2021 06:15","669","0"
"05.07.2021 06:15 - 05.07.2021 06:30","669","0"
"05.07.2021 06:30 - 05.07.2021 06:45","669","0"
"05.07.2021 06:45 - 05.07.2021 07:00","669","0"
"05.07.2021 07:00 - 05.07.2021 07:15","669","0"
"05.07.2021 07:15 - 05.07.2021 07:30","669","0"
"05.07.2021 07:30 - 05.07.2021 07:45","669","0"
"05.07.2021 07:45 - 05.07.2021 08:00","669","0"
"05.07.2021 08:00 - 05.07.2021 08:15","623","0"
"05.07.2021 08:15 - 05.07.2021 08:30","623","0"
"05.07.2021 08:30 - 05.07.2021 08:45","623","0"
"05.07.2021 08:45 - 05.07.2021 09:00","627","0"
"05.07.2021 09:00 - 05.07.2021 09:15","824","0"
"05.07.2021 09:15 - 05.07.2021 09:30","827","0"
"05.07.2021 09:30 - 05.07.2021 09:45","827","0"
"05.07.2021 09:45 - 05.07.2021 10:00","827","0"
"05.07.2021 10:00 - 05.07.2021 10:15","807","0"
"05.07.2021 10:15 - 05.07.2021 10:30","807","0"
"05.07.2021 10:30 - 05.07.2021 10:45","807","0"
"05.07.2021 10:45 - 05.07.2021 11:00","810","0"
"05.07.2021 11:00 - 05.07.2021 11:15","1007","0"
"05.07.2021 11:15 - 05.07.2021 11:30","1011","0"
"05.07.2021 11:30 - 05.07.2021 11:45","1011","0"
"05.07.2021 11:45 - 05.07.2021 12:00","1011","0"
"05.07.2021 12:00 - 05.07.2021 12:15","973","0"
"05.07.2021 12:15 - 05.07.2021 12:30","972","0"
"05.07.2021 12:30 - 05.07.2021 12:45","973","0"
"05.07.2021 12:45 - 05.07.2021 13:00","972","0"
"05.07.2021 13:00 - 05.07.2021 13:15","902","0"
"05.07.2021 13:15 - 05.07.2021 13:30","901","0"
"05.07.2021 13:30 - 05.07.2021 13:45","901","0"
"05.07.2021 13:45 - 05.07.2021 14:00","902","0"
"05.07.2021 14:00 - 05.07.2021 14:15","1003","0"
"05.07.2021 14:15 - 05.07.2021 14:30","1004","0"
"05.07.2021 14:30 - 05.07.2021 14:45","1004","0"
"05.07.2021 14:45 - 05.07.2021 15:00","1004","0"
"05.07.2021 15:00 - 05.07.2021 15:15","985","0"
"05.07.2021 15:15 - 05.07.2021 15:30","985","0"
"05.07.2021 15:30 - 05.07.2021 15:45","985","0"
"05.07.2021 15:45 - 05.07.2021 16:00","984","0"
"05.07.2021 16:00 - 05.07.2021 16:15","859","0"
"05.07.2021 16:15 - 05.07.2021 16:30","858","0"
"05.07.2021 16:30 - 05.07.2021 16:45","858","0"
"05.07.2021 16:45 - 05.07.2021 17:00","858","0"
"05.07.2021 17:00 - 05.07.2021 17:15","870","0"
"05.07.2021 17:15 - 05.07.2021 17:30","870","0"
"05.07.2021 17:30 - 05.07.2021 17:45","870","0"
"05.07.2021 17:45 - 05.07.2021 18:00","869","0"
"05.07.2021 18:00 - 05.07.2021 18:15","757","0"
"05.07.2021 18:15 - 05.07.2021 18:30","756","0"
"05.07.2021 18:30 - 05.07.2021 18:45","756","0"
"05.07.2021 18:45 - 05.07.2021 19:00","756","0"
"05.07.2021 19:00 - 05.07.2021 19:15","756","0"
"05.07.2021 19:15 - 05.07.2021 19:30","756","0"
"05.07.2021 19:30 - 05.07.2021 19:45","756","0"
"05.07.2021 19:45 - 05.07.2021 20:00","756","0"
"05.07.2021 20:00 - 05.07.2021 20:15","756","0"
"05.07.2021 20:15 - 05.07.2021 20:30","756","0"
"05.07.2021 20:30 - 05.07.2021 20:45","756","0"
"05.07.2021 20:45 - 05.07.2021 21:00","759","0"
"05.07.2021 21:00 - 05.07.2021 21:15","957","0"
"05.07.2021 21:15 - 05.07.2021 21:30","960","0"
"05.07.2021 21:30 - 05.07.2021 21:45","960","0"
"05.07.2021 21:45 - 05.07.2021 22:00","959","0"
"05.07.2021 22:00 - 05.07.2021 22:15","858","0"
"05.07.2021 22:15 - 05.07.2021 22:30","858","0"
"05.07.2021 22:30 - 05.07.2021 22:45","858","0"
"05.07.2021 22:45 - 05.07.2021 23:00","858","0"
"05.07.2021 23:00 - 05.07.2021 23:15","920","0"
"05.07.2021 23:15 - 05.07.2021 23:30","921","0"
"05.07.2021 23:30 - 05.07.2021 23:45","921","0"
"05.07.2021 23:45 - 06.07.2021 00:00","920","0"
"06.07.2021 00:00 - 06.07.2021 00:15","822","0"
"06.07.2021 00:15 - 06.07.2021 00:30","822","0"
"06.07.2021 00:30 - 06.07.2021 00:45","822","0"
"06.07.2021 00:45 - 06.07.2021 01:00","820","0"
"06.07.2021 01:00 - 06.07.2021 01:15","701","0"
"06.07.2021 01:15 - 06.07.2021 01:30","700","0"
"06.07.2021 01:30 - 06.07.2021 01:45","700","0"
"06.07.2021 01:45 - 06.07.2021 02:00","700","0"
"06.07.2021 02:00 - 06.07.2021 02:15","700","0"
"06.07.2021 02:15 - 06.07.2021 02:30","700","0"
"06.07.2021 02:30 - 06.07.2021 02:45","700","0"
"06.07.2021 02:45 - 06.07.2021 03:00","700","0"
"06.07.2021 03:00 - 06.07.2021 03:15","701","0"
"06.07.2021 03:15 - 06.07.2021 03:30","701","0"
"06.07.2021 03:30 - 06.07.2021 03:45","701","0"
"06.07.2021 03:45 - 06.07.2021 04:00","701","0"
"06.07.2021 04:00 - 06.07.2021 04:15","700","0"
"06.07.2021 04:15 - 06.07.2021 04:30","700","0"
"06.07.2021 04:30 - 06.07.2021 04:45","700","0"
"06.07.2021 04:45 - 06.07.2021 05:00","700","0"
"06.07.2021 05:00 - 06.07.2021 05:15","701","0"
"06.07.2021 05:15 - 06.07.2021 05:30","701","0"
"06.07.2021 05:30 - 06.07.2021 05:45","701","0"
"06.07.2021 05:45 - 06.07.2021 06:00","701","0"
"06.07.2021 06:00 - 06.07.2021 06:15","700","0"
"06.07.2021 06:15 - 06.07.2021 06:30","700","0"
"06.07.2021 06:30 - 06.07.2021 06:45","700","0"
"06.07.2021 06:45 - 06.07.2021 07:00","700","0"
"06.07.2021 07:00 - 06.07.2021 07:15","722","0"
"06.07.2021 07:15 - 06.07.2021 07:30","722","0"
"06.07.2021 07:30 - 06.07.2021 07:45","722","0"
"06.07.2021 07:45 - 06.07.2021 08:00","725","0"
"06.07.2021 08:00 - 06.07.2021 08:15","918","0"
"06.07.2021 08:15 - 06.07.2021 08:30","921","0"
"06.07.2021 08:30 - 06.07.2021 08:45","921","0"
"06.07.2021 08:45 - 06.07.2021 09:00","921","0"
"06.07.2021 09:00 - 06.07.2021 09:15","972","0"
"06.07.2021 09:15 - 06.07.2021 09:30","973","0"
"06.07.2021 09:30 - 06.07.2021 09:45","973","0"
"06.07.2021 09:45 - 06.07.2021 10:00","973","0"
"06.07.2021 10:00 - 06.07.2021 10:15","972","0"
"06.07.2021 10:15 - 06.07.2021 10:30","973","0"
"06.07.2021 10:30 - 06.07.2021 10:45","972","0"
"06.07.2021 10:45 - 06.07.2021 11:00","973","0"
"06.07.2021 11:00 - 06.07.2021 11:15","1023","0"
"06.07.2021 11:15 - 06.07.2021 11:30","1023","0"
"06.07.2021 11:30 - 06.07.2021 11:45","1023","0"
"06.07.2021 11:45 - 06.07.2021 12:00","1023","0"
"06.07.2021 12:00 - 06.07.2021 12:15","1023","0"
"06.07.2021 12:15 - 06.07.2021 12:30","1023","0"
"06.07.2021 12:30 - 06.07.2021 12:45","1023","0"
"06.07.2021 12:45 - 06.07.2021 13:00","1023","0"
"06.07.2021 13:00 - 06.07.2021 13:15","1023","0"
"06.07.2021 13:15 - 06.07.2021 13:30","1023","0"
"06.07.2021 13:30 - 06.07.2021 13:45","1023","0"
"06.07.2021 13:45 - 06.07.2021 14:00","1023","0"
"06.07.2021 14:00 - 06.07.2021 14:15","973","0"
"06.07.2021 14:15 - 06.07.2021 14:30","973","0"
"06.07.2021 14:30 - 06.07.2021 14:45","973","0"
"06.07.2021 14:45 - 06.07.2021 15:00","973","0"
"06.07.2021 15:00 - 06.07.2021 15:15","973","0"
"06.07.2021 15:15 - 06.07.2021 15:30","972","0"
"06.07.2021 15:30 - 06.07.2021 15:45","973","0"
"06.07.2021 15:45 - 06.07.2021 16:00","972","0"
"06.07.2021 16:00 - 06.07.2021 16:15","974","0"
"06.07.2021 16:15 - 06.07.2021 16:30","974","0"
"06.07.2021 16:30 - 06.07.2021 16:45","973","0"
"06.07.2021 16:45 - 06.07.2021 17:00","973","0"
"06.07.2021 17:00 - 06.07.2021 17:15","973","0"
"06.07.2021 17:15 - 06.07.2021 17:30","974","0"
"06.07.2021 17:30 - 06.07.2021 17:45","973","0"
"06.07.2021 17:45 - 06.07.2021 18:00","973","0"
"06.07.2021 18:00 - 06.07.2021 18:15","972","0"
"06.07.2021 18:15 - 06.07.2021 18:30","973","0"
"06.07.2021 18:30 - 06.07.2021 18:45","973","0"
"06.07.2021 18:45 - 06.07.2021 19:00","973","0"
"06.07.2021 19:00 - 06.07.2021 19:15","1044","0"
"06.07.2021 19:15 - 06.07.2021 19:30","1044","0"
"06.07.2021 19:30 - 06.07.2021 19:45","1044","0"
"06.07.2021 19:45 - 06.07.2021 20:00","1044","0"
"06.07.2021 20:00 - 06.07.2021 20:15","1044","0"
"06.07.2021 20:15 - 06.07.2021 20:30","1044","0"
"06.07.2021 20:30 - 06.07.2021 20:45","1044","0"
"06.07.2021 20:45 - 06.07.2021 21:00","1044","0"
"06.07.2021 21:00 - 06.07.2021 21:15","1044","0"
"06.07.2021 21:15 - 06.07.2021 21:30","1044","0"
"06.07.2021 21:30 - 06.07.2021 21:45","1044","0"
"06.07.2021 21:45 - 06.07.2021 22:00","1043","0"
"06.07.2021 22:00 - 06.07.2021 22:15","924","0"
"06.07.2021 22:15 - 06.07.2021 22:30","923","0"
"06.07.2021 22:30 - 06.07.2021 22:45","923","0"
"06.07.2021 22:45 - 06.07.2021 23:00","917","0"
"06.07.2021 23:00 - 06.07.2021 23:15","665","0"
"06.07.2021 23:15 - 06.07.2021 23:30","659","0"
"06.07.2021 23:30 - 06.07.2021 23:45","659","0"
"06.07.2021 23:45 - 07.07.2021 00:00","659","0"
"07.07.2021 00:00 - 07.07.2021 00:15","700","0"
"07.07.2021 00:15 - 07.07.2021 00:30","700","0"
"07.07.2021 00:30 - 07.07.2021 00:45","700","0"
"07.07.2021 00:45 - 07.07.2021 01:00","700","0"
"07.07.2021 01:00 - 07.07.2021 01:15","700","0"
"07.07.2021 01:15 - 07.07.2021 01:30","700","0"
"07.07.2021 01:30 - 07.07.2021 01:45","700","0"
"07.07.2021 01:45 - 07.07.2021 02:00","700","0"
"07.07.2021 02:00 - 07.07.2021 02:15","700","0"
"07.07.2021 02:15 - 07.07.2021 02:30","700","0"
"07.07.2021 02:30 - 07.07.2021 02:45","700","0"
"07.07.2021 02:45 - 07.07.2021 03:00","700","0"
"07.07.2021 03:00 - 07.07.2021 03:15","699","0"
"07.07.2021 03:15 - 07.07.2021 03:30","699","0"
"07.07.2021 03:30 - 07.07.2021 03:45","699","0"
"07.07.2021 03:45 - 07.07.2021 04:00","699","0"
"07.07.2021 04:00 - 07.07.2021 04:15","701","0"
"07.07.2021 04:15 - 07.07.2021 04:30","701","0"
"07.07.2021 04:30 - 07.07.2021 04:45","701","0"
"07.07.2021 04:45 - 07.07.2021 05:00","701","0"
"07.07.2021 05:00 - 07.07.2021 05:15","701","0"
"07.07.2021 05:15 - 07.07.2021 05:30","701","0"
"07.07.2021 05:30 - 07.07.2021 05:45","701","0"
"07.07.2021 05:45 - 07.07.2021 06:00","701","0"
"07.07.2021 06:00 - 07.07.2021 06:15","701","0"
"07.07.2021 06:15 - 07.07.2021 06:30","701","0"
"07.07.2021 06:30 - 07.07.2021 06:45","701","0"
"07.07.2021 06:45 - 07.07.2021 07:00","702","0"
"07.07.2021 07:00 - 07.07.2021 07:15","771","0"
"07.07.2021 07:15 - 07.07.2021 07:30","771","0"
"07.07.2021 07:30 - 07.07.2021 07:45","771","0"
"07.07.2021 07:45 - 07.07.2021 08:00","772","0"
"07.07.2021 08:00 - 07.07.2021 08:15","885","0"
"07.07.2021 08:15 - 07.07.2021 08:30","886","0"
"07.07.2021 08:30 - 07.07.2021 08:45","886","0"
"07.07.2021 08:45 - 07.07.2021 09:00","887","0"
"07.07.2021 09:00 - 07.07.2021 09:15","1022","0"
"07.07.2021 09:15 - 07.07.2021 09:30","1023","0"
"07.07.2021 09:30 - 07.07.2021 09:45","1023","0"
"07.07.2021 09:45 - 07.07.2021 10:00","1022","0"
"07.07.2021 10:00 - 07.07.2021 10:15","892","0"
"07.07.2021 10:15 - 07.07.2021 10:30","891","0"
"07.07.2021 10:30 - 07.07.2021 10:45","891","0"
"07.07.2021 10:45 - 07.07.2021 11:00","891","0"
"07.07.2021 11:00 - 07.07.2021 11:15","947","0"
"07.07.2021 11:15 - 07.07.2021 11:30","947","0"
"07.07.2021 11:30 - 07.07.2021 11:45","946","0"
"07.07.2021 11:45 - 07.07.2021 12:00","945","0"
"07.07.2021 12:00 - 07.07.2021 12:15","798","0"
"07.07.2021 12:15 - 07.07.2021 12:30","796","0"
"07.07.2021 12:30 - 07.07.2021 12:45","796","0"
"07.07.2021 12:45 - 07.07.2021 13:00","798","0"
"07.07.2021 13:00 - 07.07.2021 13:15","940","0"
"07.07.2021 13:15 - 07.07.2021 13:30","941","0"
"07.07.2021 13:30 - 07.07.2021 13:45","942","0"
"07.07.2021 13:45 - 07.07.2021 14:00","939","0"
"07.07.2021 14:00 - 07.07.2021 14:15","787","0"
"07.07.2021 14:15 - 07.07.2021 14:30","785","0"
"07.07.2021 14:30 - 07.07.2021 14:45","785","0"
"07.07.2021 14:45 - 07.07.2021 15:00","785","0"
"07.07.2021 15:00 - 07.07.2021 15:15","794","0"
"07.07.2021 15:15 - 07.07.2021 15:30","794","0"
"07.07.2021 15:30 - 07.07.2021 15:45","794","0"
"07.07.2021 15:45 - 07.07.2021 16:00","798","0"
"07.07.2021 16:00 - 07.07.2021 16:15","1018","0"
"07.07.2021 16:15 - 07.07.2021 16:30","1022","0"
"07.07.2021 16:30 - 07.07.2021 16:45","1022","0"
"07.07.2021 16:45 - 07.07.2021 17:00","1022","0"
"07.07.2021 17:00 - 07.07.2021 17:15","1044","0"
"07.07.2021 17:15 - 07.07.2021 17:30","1044","0"
"07.07.2021 17:30 - 07.07.2021 17:45","1044","0"
"07.07.2021 17:45 - 07.07.2021 18:00","1044","0"
"07.07.2021 18:00 - 07.07.2021 18:15","1044","0"
"07.07.2021 18:15 - 07.07.2021 18:30","1044","0"
"07.07.2021 18:30 - 07.07.2021 18:45","1044","0"
"07.07.2021 18:45 - 07.07.2021 19:00","1044","0"
"07.07.2021 19:00 - 07.07.2021 19:15","1044","0"
"07.07.2021 19:15 - 07.07.2021 19:30","1044","0"
"07.07.2021 19:30 - 07.07.2021 19:45","1044","0"
"07.07.2021 19:45 - 07.07.2021 20:00","1044","0"
"07.07.2021 20:00 - 07.07.2021 20:15","1044","0"
"07.07.2021 20:15 - 07.07.2021 20:30","1044","0"
