Time (CET/CEST),BZN|IE(SEM) > BZN|GB [MW],BZN|GB > BZN|IE(SEM) [MW]
20.10.2022 14:00 - 20.10.2022 15:00,478,32
20.10.2022 15:00 - 20.10.2022 16:00,539,0
20.10.2022 16:00 - 20.10.2022 17:00,588,0
20.10.2022 17:00 - 20.10.2022 18:00,554,0
20.10.2022 18:00 - 20.10.2022 19:00,535,0
20.10.2022 19:00 - 20.10.2022 20:00,543,0
20.10.2022 20:00 - 20.10.2022 21:00,500,0
20.10.2022 21:00 - 20.10.2022 22:00,609,0
20.10.2022 22:00 - 20.10.2022 23:00,751,0
20.10.2022 23:00 - 21.10.2022 00:00,620,0
21.10.2022 00:00 - 21.10.2022 01:00,472,0
21.10.2022 01:00 - 21.10.2022 02:00,610,0
21.10.2022 02:00 - 21.10.2022 03:00,771,0
21.10.2022 03:00 - 21.10.2022 04:00,899,0
21.10.2022 04:00 - 21.10.2022 05:00,899,0
21.10.2022 05:00 - 21.10.2022 06:00,899,0
21.10.2022 06:00 - 21.10.2022 07:00,899,0
21.10.2022 07:00 - 21.10.2022 08:00,898,0
21.10.2022 08:00 - 21.10.2022 09:00,898,0
21.10.2022 09:00 - 21.10.2022 10:00,898,0
21.10.2022 10:00 - 21.10.2022 11:00,895,0
21.10.2022 11:00 - 21.10.2022 12:00,806,0
21.10.2022 12:00 - 21.10.2022 13:00,747,0
21.10.2022 13:00 - 21.10.2022 14:00,899,0
21.10.2022 14:00 - 21.10.2022 15:00,899,0
21.10.2022 15:00 - 21.10.2022 16:00,899,0
21.10.2022 16:00 - 21.10.2022 17:00,899,0
21.10.2022 17:00 - 21.10.2022 18:00,885,0
21.10.2022 18:00 - 21.10.2022 19:00,768,0
21.10.2022 19:00 - 21.10.2022 20:00,732,0
21.10.2022 20:00 - 21.10.2022 21:00,697,0
21.10.2022 21:00 - 21.10.2022 22:00,701,0
21.10.2022 22:00 - 21.10.2022 23:00,684,0
21.10.2022 23:00 - 22.10.2022 00:00,559,0
22.10.2022 00:00 - 22.10.2022 01:00,420,0
22.10.2022 01:00 - 22.10.2022 02:00,614,0
22.10.2022 02:00 - 22.10.2022 03:00,713,0
22.10.2022 03:00 - 22.10.2022 04:00,602,0
22.10.2022 04:00 - 22.10.2022 05:00,604,0
22.10.2022 05:00 - 22.10.2022 06:00,679,0
22.10.2022 06:00 - 22.10.2022 07:00,753,0
22.10.2022 07:00 - 22.10.2022 08:00,864,0
22.10.2022 08:00 - 22.10.2022 09:00,735,0
22.10.2022 09:00 - 22.10.2022 10:00,681,0
22.10.2022 10:00 - 22.10.2022 11:00,463,0
22.10.2022 11:00 - 22.10.2022 12:00,242,0
22.10.2022 12:00 - 22.10.2022 13:00,96,68
22.10.2022 13:00 - 22.10.2022 14:00,2,123
22.10.2022 14:00 - 22.10.2022 15:00,0,190
22.10.2022 15:00 - 22.10.2022 16:00,22,134
22.10.2022 16:00 - 22.10.2022 17:00,234,74
22.10.2022 17:00 - 22.10.2022 18:00,105,49
22.10.2022 18:00 - 22.10.2022 19:00,18,199
22.10.2022 19:00 - 22.10.2022 20:00,0,313
22.10.2022 20:00 - 22.10.2022 21:00,0,380
22.10.2022 21:00 - 22.10.2022 22:00,0,354
22.10.2022 22:00 - 22.10.2022 23:00,0,235
22.10.2022 23:00 - 23.10.2022 00:00,0,198
23.10.2022 00:00 - 23.10.2022 01:00,0,320
23.10.2022 01:00 - 23.10.2022 02:00,0,490
23.10.2022 02:00 - 23.10.2022 03:00,0,455
23.10.2022 03:00 - 23.10.2022 04:00,0,438
23.10.2022 04:00 - 23.10.2022 05:00,0,447
23.10.2022 05:00 - 23.10.2022 06:00,0,431
23.10.2022 06:00 - 23.10.2022 07:00,0,403
23.10.2022 07:00 - 23.10.2022 08:00,0,264
23.10.2022 08:00 - 23.10.2022 09:00,0,318
23.10.2022 09:00 - 23.10.2022 10:00,5,38
23.10.2022 10:00 - 23.10.2022 11:00,0,165
23.10.2022 11:00 - 23.10.2022 12:00,0,349
23.10.2022 12:00 - 23.10.2022 13:00,0,554
23.10.2022 13:00 - 23.10.2022 14:00,0,667
23.10.2022 14:00 - 23.10.2022 15:00,0,850
23.10.2022 15:00 - 23.10.2022 16:00,0,932
23.10.2022 16:00 - 23.10.2022 17:00,0,828
23.10.2022 17:00 - 23.10.2022 18:00,0,939
23.10.2022 18:00 - 23.10.2022 19:00,0,969
23.10.2022 19:00 - 23.10.2022 20:00,0,979
23.10.2022 20:00 - 23.10.2022 21:00,N/A,N/A
23.10.2022 21:00 - 23.10.2022 22:00,N/A,N/A
23.10.2022 22:00 - 23.10.2022 23:00,N/A,N/A
23.10.2022 23:00 - 24.10.2022 00:00,N/A,N/A
24.10.2022 00:00 - 24.10.2022 01:00,N/A,N/A
24.10.2022 01:00 - 24.10.2022 02:00,0,670
24.10.2022 02:00 - 24.10.2022 03:00,0,615
24.10.2022 03:00 - 24.10.2022 04:00,0,603
24.10.2022 04:00 - 24.10.2022 05:00,0,532
24.10.2022 05:00 - 24.10.2022 06:00,0,367
24.10.2022 06:00 - 24.10.2022 07:00,0,329
24.10.2022 07:00 - 24.10.2022 08:00,0,304
24.10.2022 08:00 - 24.10.2022 09:00,0,527
24.10.2022 09:00 - 24.10.2022 10:00,0,810
24.10.2022 10:00 - 24.10.2022 11:00,0,718
24.10.2022 11:00 - 24.10.2022 12:00,0,691
24.10.2022 12:00 - 24.10.2022 13:00,0,654
24.10.2022 13:00 - 24.10.2022 14:00,0,565
24.10.2022 14:00 - 24.10.2022 15:00,0,516
24.10.2022 15:00 - 24.10.2022 16:00,0,297
24.10.2022 16:00 - 24.10.2022 17:00,0,82
24.10.2022 17:00 - 24.10.2022 18:00,47,34
24.10.2022 18:00 - 24.10.2022 19:00,26,31
24.10.2022 19:00 - 24.10.2022 20:00,0,175
24.10.2022 20:00 - 24.10.2022 21:00,0,453
24.10.2022 21:00 - 24.10.2022 22:00,0,414
24.10.2022 22:00 - 24.10.2022 23:00,0,195
24.10.2022 23:00 - 25.10.2022 00:00,37,46
25.10.2022 00:00 - 25.10.2022 01:00,0,102
25.10.2022 01:00 - 25.10.2022 02:00,0,147
25.10.2022 02:00 - 25.10.2022 03:00,N/A,N/A
25.10.2022 03:00 - 25.10.2022 04:00,N/A,N/A
25.10.2022 04:00 - 25.10.2022 05:00,N/A,N/A
25.10.2022 05:00 - 25.10.2022 06:00,N/A,N/A
25.10.2022 06:00 - 25.10.2022 07:00,N/A,N/A
25.10.2022 07:00 - 25.10.2022 08:00,N/A,N/A
25.10.2022 08:00 - 25.10.2022 09:00,N/A,N/A
25.10.2022 09:00 - 25.10.2022 10:00,N/A,N/A
25.10.2022 10:00 - 25.10.2022 11:00,N/A,N/A
25.10.2022 11:00 - 25.10.2022 12:00,N/A,N/A
25.10.2022 12:00 - 25.10.2022 13:00,N/A,N/A
25.10.2022 13:00 - 25.10.2022 14:00,N/A,N/A
25.10.2022 14:00 - 25.10.2022 15:00,N/A,N/A
25.10.2022 15:00 - 25.10.2022 16:00,N/A,N/A
25.10.2022 16:00 - 25.10.2022 17:00,N/A,N/A
25.10.2022 17:00 - 25.10.2022 18:00,N/A,N/A
25.10.2022 18:00 - 25.10.2022 19:00,N/A,N/A
25.10.2022 19:00 - 25.10.2022 20:00,N/A,N/A
25.10.2022 20:00 - 25.10.2022 21:00,N/A,N/A
25.10.2022 21:00 - 25.10.2022 22:00,N/A,N/A
25.10.2022 22:00 - 25.10.2022 23:00,N/A,N/A
25.10.2022 23:00 - 26.10.2022 00:00,N/A,N/A
26.10.2022 00:00 - 26.10.2022 01:00,N/A,N/A
26.10.2022 01:00 - 26.10.2022 02:00,N/A,N/A
26.10.2022 02:00 - 26.10.2022 03:00,N/A,N/A
26.10.2022 03:00 - 26.10.2022 04:00,N/A,N/A
26.10.2022 04:00 - 26.10.2022 05:00,N/A,N/A
26.10.2022 05:00 - 26.10.2022 06:00,N/A,N/A
26.10.2022 06:00 - 26.10.2022 07:00,N/A,N/A
26.10.2022 07:00 - 26.10.2022 08:00,N/A,N/A
26.10.2022 08:00 - 26.10.2022 09:00,N/A,N/A
26.10.2022 09:00 - 26.10.2022 10:00,N/A,N/A
26.10.2022 10:00 - 26.10.2022 11:00,N/A,N/A
26.10.2022 11:00 - 26.10.2022 12:00,N/A,N/A
26.10.2022 12:00 - 26.10.2022 13:00,N/A,N/A
26.10.2022 13:00 - 26.10.2022 14:00,N/A,N/A
26.10.2022 14:00 - 26.10.2022 15:00,N/A,N/A
26.10.2022 15:00 - 26.10.2022 16:00,N/A,N/A
26.10.2022 16:00 - 26.10.2022 17:00,N/A,N/A
26.10.2022 17:00 - 26.10.2022 18:00,N/A,N/A
26.10.2022 18:00 - 26.10.2022 19:00,N/A,N/A
26.10.2022 19:00 - 26.10.2022 20:00,N/A,N/A
26.10.2022 20:00 - 26.10.2022 21:00,N/A,N/A
26.10.2022 21:00 - 26.10.2022 22:00,N/A,N/A
26.10.2022 22:00 - 26.10.2022 23:00,N/A,N/A
26.10.2022 23:00 - 27.10.2022 00:00,N/A,N/A
27.10.2022 00:00 - 27.10.2022 01:00,N/A,N/A
27.10.2022 01:00 - 27.10.2022 02:00,N/A,N/A
27.10.2022 02:00 - 27.10.2022 03:00,N/A,N/A
27.10.2022 03:00 - 27.10.2022 04:00,N/A,N/A
27.10.2022 04:00 - 27.10.2022 05:00,N/A,N/A
27.10.2022 05:00 - 27.10.2022 06:00,N/A,N/A
27.10.2022 06:00 - 27.10.2022 07:00,N/A,N/A
27.10.2022 07:00 - 27.10.2022 08:00,N/A,N/A
27.10.2022 08:00 - 27.10.2022 09:00,N/A,N/A
27.10.2022 09:00 - 27.10.2022 10:00,N/A,N/A
27.10.2022 10:00 - 27.10.2022 11:00,N/A,N/A
27.10.2022 11:00 - 27.10.2022 12:00,N/A,N/A
27.10.2022 12:00 - 27.10.2022 13:00,N/A,N/A
27.10.2022 13:00 - 27.10.2022 14:00,N/A,N/A
27.10.2022 14:00 - 27.10.2022 15:00,N/A,N/A
27.10.2022 15:00 - 27.10.2022 16:00,N/A,N/A
27.10.2022 16:00 - 27.10.2022 17:00,N/A,N/A
27.10.2022 17:00 - 27.10.2022 18:00,N/A,N/A
27.10.2022 18:00 - 27.10.2022 19:00,N/A,N/A
27.10.2022 19:00 - 27.10.2022 20:00,N/A,N/A
27.10.2022 20:00 - 27.10.2022 21:00,N/A,N/A
27.10.2022 21:00 - 27.10.2022 22:00,N/A,N/A
27.10.2022 22:00 - 27.10.2022 23:00,N/A,N/A
27.10.2022 23:00 - 28.10.2022 00:00,N/A,N/A
28.10.2022 00:00 - 28.10.2022 01:00,N/A,N/A
28.10.2022 01:00 - 28.10.2022 02:00,N/A,N/A
28.10.2022 02:00 - 28.10.2022 03:00,N/A,N/A
28.10.2022 03:00 - 28.10.2022 04:00,N/A,N/A
28.10.2022 04:00 - 28.10.2022 05:00,N/A,N/A
28.10.2022 05:00 - 28.10.2022 06:00,N/A,N/A
28.10.2022 06:00 - 28.10.2022 07:00,N/A,N/A
28.10.2022 07:00 - 28.10.2022 08:00,N/A,N/A
28.10.2022 08:00 - 28.10.2022 09:00,N/A,N/A
28.10.2022 09:00 - 28.10.2022 10:00,N/A,N/A
28.10.2022 10:00 - 28.10.2022 11:00,N/A,N/A
28.10.2022 11:00 - 28.10.2022 12:00,N/A,N/A
28.10.2022 12:00 - 28.10.2022 13:00,N/A,N/A
28.10.2022 13:00 - 28.10.2022 14:00,N/A,N/A
28.10.2022 14:00 - 28.10.2022 15:00,N/A,N/A
28.10.2022 15:00 - 28.10.2022 16:00,N/A,N/A
28.10.2022 16:00 - 28.10.2022 17:00,N/A,N/A
28.10.2022 17:00 - 28.10.2022 18:00,N/A,N/A
28.10.2022 18:00 - 28.10.2022 19:00,N/A,N/A
28.10.2022 19:00 - 28.10.2022 20:00,N/A,N/A
28.10.2022 20:00 - 28.10.2022 21:00,N/A,N/A
28.10.2022 21:00 - 28.10.2022 22:00,N/A,N/A
28.10.2022 22:00 - 28.10.2022 23:00,N/A,N/A
28.10.2022 23:00 - 29.10.2022 00:00,N/A,N/A
29.10.2022 00:00 - 29.10.2022 01:00,N/A,N/A
29.10.2022 01:00 - 29.10.2022 02:00,N/A,N/A
29.10.2022 02:00 - 29.10.2022 03:00,N/A,N/A
29.10.2022 03:00 - 29.10.2022 04:00,N/A,N/A
29.10.2022 04:00 - 29.10.2022 05:00,N/A,N/A
29.10.2022 05:00 - 29.10.2022 06:00,N/A,N/A
29.10.2022 06:00 - 29.10.2022 07:00,N/A,N/A
29.10.2022 07:00 - 29.10.2022 08:00,N/A,N/A
29.10.2022 08:00 - 29.10.2022 09:00,N/A,N/A
29.10.2022 09:00 - 29.10.2022 10:00,N/A,N/A
29.10.2022 10:00 - 29.10.2022 11:00,N/A,N/A
29.10.2022 11:00 - 29.10.2022 12:00,N/A,N/A
29.10.2022 12:00 - 29.10.2022 13:00,N/A,N/A
29.10.2022 13:00 - 29.10.2022 14:00,N/A,N/A
29.10.2022 14:00 - 29.10.2022 15:00,N/A,N/A
29.10.2022 15:00 - 29.10.2022 16:00,N/A,N/A
29.10.2022 16:00 - 29.10.2022 17:00,N/A,N/A
29.10.2022 17:00 - 29.10.2022 18:00,N/A,N/A
29.10.2022 18:00 - 29.10.2022 19:00,N/A,N/A
29.10.2022 19:00 - 29.10.2022 20:00,N/A,N/A
29.10.2022 20:00 - 29.10.2022 21:00,N/A,N/A
29.10.2022 21:00 - 29.10.2022 22:00,N/A,N/A
29.10.2022 22:00 - 29.10.2022 23:00,N/A,N/A
29.10.2022 23:00 - 30.10.2022 00:00,N/A,N/A
30.10.2022 00:00 - 30.10.2022 01:00,N/A,N/A
30.10.2022 01:00 - 30.10.2022 02:00,N/A,N/A
30.10.2022 02:00 - 30.10.2022 03:00,N/A,N/A
30.10.2022 02:00 - 30.10.2022 03:00,N/A,N/A
30.10.2022 03:00 - 30.10.2022 04:00,N/A,N/A
30.10.2022 04:00 - 30.10.2022 05:00,N/A,N/A
30.10.2022 05:00 - 30.10.2022 06:00,N/A,N/A
30.10.2022 06:00 - 30.10.2022 07:00,N/A,N/A
30.10.2022 07:00 - 30.10.2022 08:00,N/A,N/A
30.10.2022 08:00 - 30.10.2022 09:00,N/A,N/A
30.10.2022 09:00 - 30.10.2022 10:00,N/A,N/A
30.10.2022 10:00 - 30.10.2022 11:00,N/A,N/A
30.10.2022 11:00 - 30.10.2022 12:00,N/A,N/A
30.10.2022 12:00 - 30.10.2022 13:00,N/A,N/A
30.10.2022 13:00 - 30.10.2022 14:00,N/A,N/A
30.10.2022 14:00 - 30.10.2022 15:00,N/A,N/A
30.10.2022 15:00 - 30.10.2022 16:00,N/A,N/A
30.10.2022 16:00 - 30.10.2022 17:00,N/A,N/A
30.10.2022 17:00 - 30.10.2022 18:00,N/A,N/A
30.10.2022 18:00 - 30.10.2022 19:00,N/A,N/A
30.10.2022 19:00 - 30.10.2022 20:00,N/A,N/A
30.10.2022 20:00 - 30.10.2022 21:00,N/A,N/A
30.10.2022 21:00 - 30.10.2022 22:00,N/A,N/A
30.10.2022 22:00 - 30.10.2022 23:00,N/A,N/A
30.10.2022 23:00 - 31.10.2022 00:00,N/A,N/A
31.10.2022 00:00 - 31.10.2022 01:00,N/A,N/A
31.10.2022 01:00 - 31.10.2022 02:00,N/A,N/A
31.10.2022 02:00 - 31.10.2022 03:00,N/A,N/A
31.10.2022 03:00 - 31.10.2022 04:00,N/A,N/A
31.10.2022 04:00 - 31.10.2022 05:00,N/A,N/A
31.10.2022 05:00 - 31.10.2022 06:00,N/A,N/A
31.10.2022 06:00 - 31.10.2022 07:00,N/A,N/A
31.10.2022 07:00 - 31.10.2022 08:00,N/A,N/A
31.10.2022 08:00 - 31.10.2022 09:00,N/A,N/A
31.10.2022 09:00 - 31.10.2022 10:00,N/A,N/A
31.10.2022 10:00 - 31.10.2022 11:00,N/A,N/A
31.10.2022 11:00 - 31.10.2022 12:00,N/A,N/A
31.10.2022 12:00 - 31.10.2022 13:00,N/A,N/A
31.10.2022 13:00 - 31.10.2022 14:00,N/A,N/A
31.10.2022 14:00 - 31.10.2022 15:00,N/A,N/A
31.10.2022 15:00 - 31.10.2022 16:00,N/A,N/A
31.10.2022 16:00 - 31.10.2022 17:00,N/A,N/A
31.10.2022 17:00 - 31.10.2022 18:00,N/A,N/A
31.10.2022 18:00 - 31.10.2022 19:00,N/A,N/A
31.10.2022 19:00 - 31.10.2022 20:00,N/A,N/A
31.10.2022 20:00 - 31.10.2022 21:00,N/A,N/A
31.10.2022 21:00 - 31.10.2022 22:00,N/A,N/A
31.10.2022 22:00 - 31.10.2022 23:00,N/A,N/A
31.10.2022 23:00 - 01.11.2022 00:00,N/A,N/A
01.11.2022 00:00 - 01.11.2022 01:00,N/A,N/A
01.11.2022 01:00 - 01.11.2022 02:00,N/A,N/A
01.11.2022 02:00 - 01.11.2022 03:00,N/A,N/A
01.11.2022 03:00 - 01.11.2022 04:00,N/A,N/A
01.11.2022 04:00 - 01.11.2022 05:00,N/A,N/A
01.11.2022 05:00 - 01.11.2022 06:00,N/A,N/A
01.11.2022 06:00 - 01.11.2022 07:00,N/A,N/A
01.11.2022 07:00 - 01.11.2022 08:00,N/A,N/A
01.11.2022 08:00 - 01.11.2022 09:00,N/A,N/A
01.11.2022 09:00 - 01.11.2022 10:00,N/A,N/A
01.11.2022 10:00 - 01.11.2022 11:00,N/A,N/A
01.11.2022 11:00 - 01.11.2022 12:00,N/A,N/A
01.11.2022 12:00 - 01.11.2022 13:00,N/A,N/A
01.11.2022 13:00 - 01.11.2022 14:00,N/A,N/A
01.11.2022 14:00 - 01.11.2022 15:00,N/A,N/A
01.11.2022 15:00 - 01.11.2022 16:00,N/A,N/A
01.11.2022 16:00 - 01.11.2022 17:00,N/A,N/A
01.11.2022 17:00 - 01.11.2022 18:00,N/A,N/A
01.11.2022 18:00 - 01.11.2022 19:00,N/A,N/A
01.11.2022 19:00 - 01.11.2022 20:00,N/A,N/A
01.11.2022 20:00 - 01.11.2022 21:00,N/A,N/A
01.11.2022 21:00 - 01.11.2022 22:00,N/A,N/A
01.11.2022 22:00 - 01.11.2022 23:00,N/A,N/A
01.11.2022 23:00 - 02.11.2022 00:00,N/A,N/A
02.11.2022 00:00 - 02.11.2022 01:00,N/A,N/A
02.11.2022 01:00 - 02.11.2022 02:00,N/A,N/A
02.11.2022 02:00 - 02.11.2022 03:00,N/A,N/A
02.11.2022 03:00 - 02.11.2022 04:00,N/A,N/A
02.11.2022 04:00 - 02.11.2022 05:00,N/A,N/A
02.11.2022 05:00 - 02.11.2022 06:00,N/A,N/A
02.11.2022 06:00 - 02.11.2022 07:00,N/A,N/A
02.11.2022 07:00 - 02.11.2022 08:00,N/A,N/A
02.11.2022 08:00 - 02.11.2022 09:00,N/A,N/A
02.11.2022 09:00 - 02.11.2022 10:00,N/A,N/A
02.11.2022 10:00 - 02.11.2022 11:00,N/A,N/A
02.11.2022 11:00 - 02.11.2022 12:00,N/A,N/A
02.11.2022 12:00 - 02.11.2022 13:00,N/A,N/A
02.11.2022 13:00 - 02.11.2022 14:00,N/A,N/A
02.11.2022 14:00 - 02.11.2022 15:00,N/A,N/A
02.11.2022 15:00 - 02.11.2022 16:00,N/A,N/A
02.11.2022 16:00 - 02.11.2022 17:00,N/A,N/A
02.11.2022 17:00 - 02.11.2022 18:00,N/A,N/A
02.11.2022 18:00 - 02.11.2022 19:00,N/A,N/A
02.11.2022 19:00 - 02.11.2022 20:00,N/A,N/A
02.11.2022 20:00 - 02.11.2022 21:00,N/A,N/A
02.11.2022 21:00 - 02.11.2022 22:00,N/A,N/A
02.11.2022 22:00 - 02.11.2022 23:00,N/A,N/A
02.11.2022 23:00 - 03.11.2022 00:00,N/A,N/A
03.11.2022 00:00 - 03.11.2022 01:00,N/A,N/A
03.11.2022 01:00 - 03.11.2022 02:00,N/A,N/A
03.11.2022 02:00 - 03.11.2022 03:00,N/A,N/A
03.11.2022 03:00 - 03.11.2022 04:00,N/A,N/A
03.11.2022 04:00 - 03.11.2022 05:00,N/A,N/A
03.11.2022 05:00 - 03.11.2022 06:00,N/A,N/A
03.11.2022 06:00 - 03.11.2022 07:00,N/A,N/A
03.11.2022 07:00 - 03.11.2022 08:00,N/A,N/A
03.11.2022 08:00 - 03.11.2022 09:00,N/A,N/A
03.11.2022 09:00 - 03.11.2022 10:00,N/A,N/A
03.11.2022 10:00 - 03.11.2022 11:00,N/A,N/A
03.11.2022 11:00 - 03.11.2022 12:00,N/A,N/A
03.11.2022 12:00 - 03.11.2022 13:00,N/A,N/A
03.11.2022 13:00 - 03.11.2022 14:00,N/A,N/A
03.11.2022 14:00 - 03.11.2022 15:00,N/A,N/A
03.11.2022 15:00 - 03.11.2022 16:00,N/A,N/A
03.11.2022 16:00 - 03.11.2022 17:00,N/A,N/A
03.11.2022 17:00 - 03.11.2022 18:00,N/A,N/A
03.11.2022 18:00 - 03.11.2022 19:00,N/A,N/A
03.11.2022 19:00 - 03.11.2022 20:00,N/A,N/A
03.11.2022 20:00 - 03.11.2022 21:00,N/A,N/A
03.11.2022 21:00 - 03.11.2022 22:00,N/A,N/A
03.11.2022 22:00 - 03.11.2022 23:00,N/A,N/A
03.11.2022 23:00 - 04.11.2022 00:00,N/A,N/A
04.11.2022 00:00 - 04.11.2022 01:00,N/A,N/A
04.11.2022 01:00 - 04.11.2022 02:00,N/A,N/A
04.11.2022 02:00 - 04.11.2022 03:00,N/A,N/A
04.11.2022 03:00 - 04.11.2022 04:00,N/A,N/A
04.11.2022 04:00 - 04.11.2022 05:00,N/A,N/A
04.11.2022 05:00 - 04.11.2022 06:00,N/A,N/A
04.11.2022 06:00 - 04.11.2022 07:00,N/A,N/A
04.11.2022 07:00 - 04.11.2022 08:00,N/A,N/A
04.11.2022 08:00 - 04.11.2022 09:00,N/A,N/A
04.11.2022 09:00 - 04.11.2022 10:00,N/A,N/A
04.11.2022 10:00 - 04.11.2022 11:00,N/A,N/A
04.11.2022 11:00 - 04.11.2022 12:00,N/A,N/A
04.11.2022 12:00 - 04.11.2022 13:00,N/A,N/A
04.11.2022 13:00 - 04.11.2022 14:00,N/A,N/A
04.11.2022 14:00 - 04.11.2022 15:00,N/A,N/A
04.11.2022 15:00 - 04.11.2022 16:00,N/A,N/A
04.11.2022 16:00 - 04.11.2022 17:00,N/A,N/A
04.11.2022 17:00 - 04.11.2022 18:00,N/A,N/A
04.11.2022 18:00 - 04.11.2022 19:00,N/A,N/A
04.11.2022 19:00 - 04.11.2022 20:00,N/A,N/A
04.11.2022 20:00 - 04.11.2022 21:00,N/A,N/A
04.11.2022 21:00 - 04.11.2022 22:00,N/A,N/A
04.11.2022 22:00 - 04.11.2022 23:00,N/A,N/A
04.11.2022 23:00 - 05.11.2022 00:00,N/A,N/A
05.11.2022 00:00 - 05.11.2022 01:00,N/A,N/A
05.11.2022 01:00 - 05.11.2022 02:00,N/A,N/A
05.11.2022 02:00 - 05.11.2022 03:00,N/A,N/A
05.11.2022 03:00 - 05.11.2022 04:00,N/A,N/A
05.11.2022 04:00 - 05.11.2022 05:00,N/A,N/A
05.11.2022 05:00 - 05.11.2022 06:00,N/A,N/A
05.11.2022 06:00 - 05.11.2022 07:00,N/A,N/A
05.11.2022 07:00 - 05.11.2022 08:00,N/A,N/A
05.11.2022 08:00 - 05.11.2022 09:00,N/A,N/A
05.11.2022 09:00 - 05.11.2022 10:00,N/A,N/A
05.11.2022 10:00 - 05.11.2022 11:00,N/A,N/A
05.11.2022 11:00 - 05.11.2022 12:00,N/A,N/A
05.11.2022 12:00 - 05.11.2022 13:00,N/A,N/A
05.11.2022 13:00 - 05.11.2022 14:00,N/A,N/A
05.11.2022 14:00 - 05.11.2022 15:00,N/A,N/A
05.11.2022 15:00 - 05.11.2022 16:00,N/A,N/A
05.11.2022 16:00 - 05.11.2022 17:00,N/A,N/A
05.11.2022 17:00 - 05.11.2022 18:00,N/A,N/A
05.11.2022 18:00 - 05.11.2022 19:00,N/A,N/A
05.11.2022 19:00 - 05.11.2022 20:00,N/A,N/A
05.11.2022 20:00 - 05.11.2022 21:00,N/A,N/A
05.11.2022 21:00 - 05.11.2022 22:00,N/A,N/A
05.11.2022 22:00 - 05.11.2022 23:00,N/A,N/A
05.11.2022 23:00 - 06.11.2022 00:00,N/A,N/A
06.11.2022 00:00 - 06.11.2022 01:00,N/A,N/A
06.11.2022 01:00 - 06.11.2022 02:00,N/A,N/A
06.11.2022 02:00 - 06.11.2022 03:00,N/A,N/A
06.11.2022 03:00 - 06.11.2022 04:00,N/A,N/A
06.11.2022 04:00 - 06.11.2022 05:00,N/A,N/A
06.11.2022 05:00 - 06.11.2022 06:00,N/A,N/A
06.11.2022 06:00 - 06.11.2022 07:00,N/A,N/A
06.11.2022 07:00 - 06.11.2022 08:00,N/A,N/A
06.11.2022 08:00 - 06.11.2022 09:00,N/A,N/A
06.11.2022 09:00 - 06.11.2022 10:00,N/A,N/A
06.11.2022 10:00 - 06.11.2022 11:00,N/A,N/A
06.11.2022 11:00 - 06.11.2022 12:00,N/A,N/A
06.11.2022 12:00 - 06.11.2022 13:00,N/A,N/A
06.11.2022 13:00 - 06.11.2022 14:00,N/A,N/A
06.11.2022 14:00 - 06.11.2022 15:00,N/A,N/A
06.11.2022 15:00 - 06.11.2022 16:00,N/A,N/A
06.11.2022 16:00 - 06.11.2022 17:00,N/A,N/A
06.11.2022 17:00 - 06.11.2022 18:00,N/A,N/A
06.11.2022 18:00 - 06.11.2022 19:00,N/A,N/A
06.11.2022 19:00 - 06.11.2022 20:00,N/A,N/A
06.11.2022 20:00 - 06.11.2022 21:00,N/A,N/A
06.11.2022 21:00 - 06.11.2022 22:00,N/A,N/A
06.11.2022 22:00 - 06.11.2022 23:00,N/A,N/A
06.11.2022 23:00 - 07.11.2022 00:00,N/A,N/A
07.11.2022 00:00 - 07.11.2022 01:00,N/A,N/A
07.11.2022 01:00 - 07.11.2022 02:00,N/A,N/A
07.11.2022 02:00 - 07.11.2022 03:00,N/A,N/A
07.11.2022 03:00 - 07.11.2022 04:00,N/A,N/A
07.11.2022 04:00 - 07.11.2022 05:00,N/A,N/A
07.11.2022 05:00 - 07.11.2022 06:00,N/A,N/A
07.11.2022 06:00 - 07.11.2022 07:00,N/A,N/A
07.11.2022 07:00 - 07.11.2022 08:00,N/A,N/A
07.11.2022 08:00 - 07.11.2022 09:00,N/A,N/A
07.11.2022 09:00 - 07.11.2022 10:00,N/A,N/A
07.11.2022 10:00 - 07.11.2022 11:00,N/A,N/A
07.11.2022 11:00 - 07.11.2022 12:00,N/A,N/A
07.11.2022 12:00 - 07.11.2022 13:00,N/A,N/A
07.11.2022 13:00 - 07.11.2022 14:00,N/A,N/A
07.11.2022 14:00 - 07.11.2022 15:00,N/A,N/A
07.11.2022 15:00 - 07.11.2022 16:00,N/A,N/A
07.11.2022 16:00 - 07.11.2022 17:00,N/A,N/A
07.11.2022 17:00 - 07.11.2022 18:00,N/A,N/A
07.11.2022 18:00 - 07.11.2022 19:00,N/A,N/A
07.11.2022 19:00 - 07.11.2022 20:00,N/A,N/A
07.11.2022 20:00 - 07.11.2022 21:00,N/A,N/A
07.11.2022 21:00 - 07.11.2022 22:00,N/A,N/A
07.11.2022 22:00 - 07.11.2022 23:00,N/A,N/A
07.11.2022 23:00 - 08.11.2022 00:00,N/A,N/A
08.11.2022 00:00 - 08.11.2022 01:00,N/A,N/A
08.11.2022 01:00 - 08.11.2022 02:00,N/A,N/A
08.11.2022 02:00 - 08.11.2022 03:00,N/A,N/A
08.11.2022 03:00 - 08.11.2022 04:00,N/A,N/A
08.11.2022 04:00 - 08.11.2022 05:00,N/A,N/A
