"Time (CET/CEST)","BZN|IE(SEM) > BZN|GB [MW]","BZN|GB > BZN|IE(SEM) [MW]"
"14.07.2018 07:00 - 14.07.2018 08:00","633","0"
"14.07.2018 08:00 - 14.07.2018 09:00","545","0"
"14.07.2018 09:00 - 14.07.2018 10:00","290","17"
"14.07.2018 10:00 - 14.07.2018 11:00","72","87"
"14.07.2018 11:00 - 14.07.2018 12:00","0","170"
"14.07.2018 12:00 - 14.07.2018 13:00","0","161"
"14.07.2018 13:00 - 14.07.2018 14:00","0","137"
"14.07.2018 14:00 - 14.07.2018 15:00","18","112"
"14.07.2018 15:00 - 14.07.2018 16:00","0","17"
"14.07.2018 16:00 - 14.07.2018 17:00","10","110"
"14.07.2018 17:00 - 14.07.2018 18:00","116","88"
"14.07.2018 18:00 - 14.07.2018 19:00","98","115"
"14.07.2018 19:00 - 14.07.2018 20:00","153","37"
"14.07.2018 20:00 - 14.07.2018 21:00","256","0"
"14.07.2018 21:00 - 14.07.2018 22:00","265","0"
"14.07.2018 22:00 - 14.07.2018 23:00","337","0"
"14.07.2018 23:00 - 15.07.2018 00:00","397","0"
"15.07.2018 00:00 - 15.07.2018 01:00","497","0"
"15.07.2018 01:00 - 15.07.2018 02:00","669","0"
"15.07.2018 02:00 - 15.07.2018 03:00","689","0"
"15.07.2018 03:00 - 15.07.2018 04:00","796","0"
"15.07.2018 04:00 - 15.07.2018 05:00","758","0"
"15.07.2018 05:00 - 15.07.2018 06:00","710","0"
"15.07.2018 06:00 - 15.07.2018 07:00","517","0"
"15.07.2018 07:00 - 15.07.2018 08:00","599","0"
"15.07.2018 08:00 - 15.07.2018 09:00","529","0"
"15.07.2018 09:00 - 15.07.2018 10:00","575","0"
"15.07.2018 10:00 - 15.07.2018 11:00","478","0"
"15.07.2018 11:00 - 15.07.2018 12:00","344","0"
"15.07.2018 12:00 - 15.07.2018 13:00","255","0"
"15.07.2018 13:00 - 15.07.2018 14:00","197","0"
"15.07.2018 14:00 - 15.07.2018 15:00","182","0"
"15.07.2018 15:00 - 15.07.2018 16:00","142","0"
"15.07.2018 16:00 - 15.07.2018 17:00","150","0"
"15.07.2018 17:00 - 15.07.2018 18:00","321","0"
"15.07.2018 18:00 - 15.07.2018 19:00","259","0"
"15.07.2018 19:00 - 15.07.2018 20:00","342","0"
"15.07.2018 20:00 - 15.07.2018 21:00","451","0"
"15.07.2018 21:00 - 15.07.2018 22:00","454","0"
"15.07.2018 22:00 - 15.07.2018 23:00","461","0"
"15.07.2018 23:00 - 16.07.2018 00:00","458","0"
"16.07.2018 00:00 - 16.07.2018 01:00","533","0"
"16.07.2018 01:00 - 16.07.2018 02:00","772","0"
"16.07.2018 02:00 - 16.07.2018 03:00","797","0"
"16.07.2018 03:00 - 16.07.2018 04:00","790","0"
"16.07.2018 04:00 - 16.07.2018 05:00","753","0"
"16.07.2018 05:00 - 16.07.2018 06:00","635","0"
"16.07.2018 06:00 - 16.07.2018 07:00","727","0"
"16.07.2018 07:00 - 16.07.2018 08:00","773","0"
"16.07.2018 08:00 - 16.07.2018 09:00","395","0"
"16.07.2018 09:00 - 16.07.2018 10:00","33","103"
"16.07.2018 10:00 - 16.07.2018 11:00","0","423"
"16.07.2018 11:00 - 16.07.2018 12:00","0","537"
"16.07.2018 12:00 - 16.07.2018 13:00","0","508"
"16.07.2018 13:00 - 16.07.2018 14:00","0","467"
"16.07.2018 14:00 - 16.07.2018 15:00","0","410"
"16.07.2018 15:00 - 16.07.2018 16:00","0","299"
"16.07.2018 16:00 - 16.07.2018 17:00","1","223"
"16.07.2018 17:00 - 16.07.2018 18:00","0","203"
"16.07.2018 18:00 - 16.07.2018 19:00","0","238"
"16.07.2018 19:00 - 16.07.2018 20:00","58","65"
"16.07.2018 20:00 - 16.07.2018 21:00","238","0"
"16.07.2018 21:00 - 16.07.2018 22:00","136","8"
"16.07.2018 22:00 - 16.07.2018 23:00","181","0"
"16.07.2018 23:00 - 17.07.2018 00:00","124","72"
"17.07.2018 00:00 - 17.07.2018 01:00","330","0"
"17.07.2018 01:00 - 17.07.2018 02:00","657","0"
"17.07.2018 02:00 - 17.07.2018 03:00","791","0"
"17.07.2018 03:00 - 17.07.2018 04:00","787","0"
"17.07.2018 04:00 - 17.07.2018 05:00","796","0"
"17.07.2018 05:00 - 17.07.2018 06:00","797","0"
"17.07.2018 06:00 - 17.07.2018 07:00","758","0"
"17.07.2018 07:00 - 17.07.2018 08:00","754","0"
"17.07.2018 08:00 - 17.07.2018 09:00","404","0"
"17.07.2018 09:00 - 17.07.2018 10:00","35","153"
"17.07.2018 10:00 - 17.07.2018 11:00","0","461"
"17.07.2018 11:00 - 17.07.2018 12:00","0","506"
"17.07.2018 12:00 - 17.07.2018 13:00","0","498"
"17.07.2018 13:00 - 17.07.2018 14:00","0","459"
"17.07.2018 14:00 - 17.07.2018 15:00","0","383"
"17.07.2018 15:00 - 17.07.2018 16:00","0","467"
"17.07.2018 16:00 - 17.07.2018 17:00","0","387"
"17.07.2018 17:00 - 17.07.2018 18:00","0","292"
"17.07.2018 18:00 - 17.07.2018 19:00","0","328"
"17.07.2018 19:00 - 17.07.2018 20:00","0","161"
"17.07.2018 20:00 - 17.07.2018 21:00","49","92"
"17.07.2018 21:00 - 17.07.2018 22:00","42","66"
"17.07.2018 22:00 - 17.07.2018 23:00","170","79"
"17.07.2018 23:00 - 18.07.2018 00:00","82","46"
"18.07.2018 00:00 - 18.07.2018 01:00","228","0"
"18.07.2018 01:00 - 18.07.2018 02:00","568","0"
"18.07.2018 02:00 - 18.07.2018 03:00","751","0"
"18.07.2018 03:00 - 18.07.2018 04:00","749","0"
"18.07.2018 04:00 - 18.07.2018 05:00","626","0"
"18.07.2018 05:00 - 18.07.2018 06:00","626","0"
"18.07.2018 06:00 - 18.07.2018 07:00","707","0"
"18.07.2018 07:00 - 18.07.2018 08:00","752","0"
"18.07.2018 08:00 - 18.07.2018 09:00","325","0"
"18.07.2018 09:00 - 18.07.2018 10:00","0","120"
"18.07.2018 10:00 - 18.07.2018 11:00","0","425"
"18.07.2018 11:00 - 18.07.2018 12:00","0","550"
"18.07.2018 12:00 - 18.07.2018 13:00","0","446"
"18.07.2018 13:00 - 18.07.2018 14:00","0","455"
"18.07.2018 14:00 - 18.07.2018 15:00","0","466"
"18.07.2018 15:00 - 18.07.2018 16:00","0","544"
"18.07.2018 16:00 - 18.07.2018 17:00","0","498"
"18.07.2018 17:00 - 18.07.2018 18:00","0","477"
"18.07.2018 18:00 - 18.07.2018 19:00","0","358"
"18.07.2018 19:00 - 18.07.2018 20:00","0","299"
"18.07.2018 20:00 - 18.07.2018 21:00","0","167"
"18.07.2018 21:00 - 18.07.2018 22:00","31","6"
"18.07.2018 22:00 - 18.07.2018 23:00","184","75"
"18.07.2018 23:00 - 19.07.2018 00:00","316","38"
"19.07.2018 00:00 - 19.07.2018 01:00","508","0"
"19.07.2018 01:00 - 19.07.2018 02:00","738","0"
"19.07.2018 02:00 - 19.07.2018 03:00","797","0"
"19.07.2018 03:00 - 19.07.2018 04:00","742","0"
"19.07.2018 04:00 - 19.07.2018 05:00","746","0"
"19.07.2018 05:00 - 19.07.2018 06:00","711","0"
"19.07.2018 06:00 - 19.07.2018 07:00","737","0"
"19.07.2018 07:00 - 19.07.2018 08:00","752","0"
"19.07.2018 08:00 - 19.07.2018 09:00","403","0"
"19.07.2018 09:00 - 19.07.2018 10:00","62","157"
"19.07.2018 10:00 - 19.07.2018 11:00","0","310"
"19.07.2018 11:00 - 19.07.2018 12:00","0","353"
"19.07.2018 12:00 - 19.07.2018 13:00","0","345"
"19.07.2018 13:00 - 19.07.2018 14:00","0","346"
"19.07.2018 14:00 - 19.07.2018 15:00","0","359"
"19.07.2018 15:00 - 19.07.2018 16:00","0","339"
"19.07.2018 16:00 - 19.07.2018 17:00","0","437"
"19.07.2018 17:00 - 19.07.2018 18:00","0","263"
"19.07.2018 18:00 - 19.07.2018 19:00","0","251"
"19.07.2018 19:00 - 19.07.2018 20:00","0","161"
"19.07.2018 20:00 - 19.07.2018 21:00","43","30"
"19.07.2018 21:00 - 19.07.2018 22:00","0","121"
"19.07.2018 22:00 - 19.07.2018 23:00","75","51"
"19.07.2018 23:00 - 20.07.2018 00:00","134","53"
"20.07.2018 00:00 - 20.07.2018 01:00","423","0"
"20.07.2018 01:00 - 20.07.2018 02:00","758","0"
"20.07.2018 02:00 - 20.07.2018 03:00","794","0"
"20.07.2018 03:00 - 20.07.2018 04:00","797","0"
"20.07.2018 04:00 - 20.07.2018 05:00","797","0"
"20.07.2018 05:00 - 20.07.2018 06:00","797","0"
"20.07.2018 06:00 - 20.07.2018 07:00","763","0"
"20.07.2018 07:00 - 20.07.2018 08:00","783","0"
"20.07.2018 08:00 - 20.07.2018 09:00","414","20"
"20.07.2018 09:00 - 20.07.2018 10:00","61","134"
"20.07.2018 10:00 - 20.07.2018 11:00","0","327"
"20.07.2018 11:00 - 20.07.2018 12:00","0","485"
"20.07.2018 12:00 - 20.07.2018 13:00","0","657"
"20.07.2018 13:00 - 20.07.2018 14:00","0","675"
"20.07.2018 14:00 - 20.07.2018 15:00","0","654"
"20.07.2018 15:00 - 20.07.2018 16:00","0","536"
"20.07.2018 16:00 - 20.07.2018 17:00","0","586"
"20.07.2018 17:00 - 20.07.2018 18:00","0","385"
"20.07.2018 18:00 - 20.07.2018 19:00","0","477"
"20.07.2018 19:00 - 20.07.2018 20:00","0","369"
"20.07.2018 20:00 - 20.07.2018 21:00","0","207"
"20.07.2018 21:00 - 20.07.2018 22:00","33","175"
"20.07.2018 22:00 - 20.07.2018 23:00","88","61"
"20.07.2018 23:00 - 21.07.2018 00:00","109","51"
"21.07.2018 00:00 - 21.07.2018 01:00","248","0"
"21.07.2018 01:00 - 21.07.2018 02:00","516","0"
"21.07.2018 02:00 - 21.07.2018 03:00","776","0"
"21.07.2018 03:00 - 21.07.2018 04:00","797","0"
"21.07.2018 04:00 - 21.07.2018 05:00","785","0"
"21.07.2018 05:00 - 21.07.2018 06:00","732","0"
"21.07.2018 06:00 - 21.07.2018 07:00","723","0"
"21.07.2018 07:00 - 21.07.2018 08:00","789","0"
"21.07.2018 08:00 - 21.07.2018 09:00","679","0"
"21.07.2018 09:00 - 21.07.2018 10:00","346","0"
"21.07.2018 10:00 - 21.07.2018 11:00","35","61"
"21.07.2018 11:00 - 21.07.2018 12:00","0","221"
"21.07.2018 12:00 - 21.07.2018 13:00","0","267"
"21.07.2018 13:00 - 21.07.2018 14:00","0","214"
"21.07.2018 14:00 - 21.07.2018 15:00","87","202"
"21.07.2018 15:00 - 21.07.2018 16:00","148","231"
"21.07.2018 16:00 - 21.07.2018 17:00","31","143"
"21.07.2018 17:00 - 21.07.2018 18:00","79","73"
"21.07.2018 18:00 - 21.07.2018 19:00","7","71"
"21.07.2018 19:00 - 21.07.2018 20:00","154","0"
"21.07.2018 20:00 - 21.07.2018 21:00","259","0"
"21.07.2018 21:00 - 21.07.2018 22:00","442","0"
"21.07.2018 22:00 - 21.07.2018 23:00","409","0"
"21.07.2018 23:00 - 22.07.2018 00:00","322","0"
"22.07.2018 00:00 - 22.07.2018 01:00","414","0"
"22.07.2018 01:00 - 22.07.2018 02:00","432","0"
"22.07.2018 02:00 - 22.07.2018 03:00","484","0"
"22.07.2018 03:00 - 22.07.2018 04:00","626","0"
"22.07.2018 04:00 - 22.07.2018 05:00","650","0"
"22.07.2018 05:00 - 22.07.2018 06:00","536","0"
"22.07.2018 06:00 - 22.07.2018 07:00","532","0"
"22.07.2018 07:00 - 22.07.2018 08:00","660","0"
"22.07.2018 08:00 - 22.07.2018 09:00","610","0"
"22.07.2018 09:00 - 22.07.2018 10:00","337","0"
"22.07.2018 10:00 - 22.07.2018 11:00","223","22"
"22.07.2018 11:00 - 22.07.2018 12:00","145","68"
"22.07.2018 12:00 - 22.07.2018 13:00","85","139"
"22.07.2018 13:00 - 22.07.2018 14:00","28","201"
"22.07.2018 14:00 - 22.07.2018 15:00","4","269"
"22.07.2018 15:00 - 22.07.2018 16:00","0","105"
"22.07.2018 16:00 - 22.07.2018 17:00","31","97"
"22.07.2018 17:00 - 22.07.2018 18:00","89","41"
"22.07.2018 18:00 - 22.07.2018 19:00","26","74"
"22.07.2018 19:00 - 22.07.2018 20:00","172","0"
"22.07.2018 20:00 - 22.07.2018 21:00","362","0"
"22.07.2018 21:00 - 22.07.2018 22:00","362","0"
"22.07.2018 22:00 - 22.07.2018 23:00","351","0"
"22.07.2018 23:00 - 23.07.2018 00:00","384","21"
"23.07.2018 00:00 - 23.07.2018 01:00","601","0"
"23.07.2018 01:00 - 23.07.2018 02:00","759","0"
"23.07.2018 02:00 - 23.07.2018 03:00","795","0"
"23.07.2018 03:00 - 23.07.2018 04:00","788","0"
"23.07.2018 04:00 - 23.07.2018 05:00","758","0"
"23.07.2018 05:00 - 23.07.2018 06:00","784","0"
"23.07.2018 06:00 - 23.07.2018 07:00","789","0"
"23.07.2018 07:00 - 23.07.2018 08:00","786","0"
"23.07.2018 08:00 - 23.07.2018 09:00","472","0"
"23.07.2018 09:00 - 23.07.2018 10:00","70","101"
"23.07.2018 10:00 - 23.07.2018 11:00","0","399"
"23.07.2018 11:00 - 23.07.2018 12:00","0","392"
"23.07.2018 12:00 - 23.07.2018 13:00","0","409"
"23.07.2018 13:00 - 23.07.2018 14:00","0","471"
"23.07.2018 14:00 - 23.07.2018 15:00","0","455"
"23.07.2018 15:00 - 23.07.2018 16:00","0","347"
"23.07.2018 16:00 - 23.07.2018 17:00","0","355"
"23.07.2018 17:00 - 23.07.2018 18:00","0","453"
"23.07.2018 18:00 - 23.07.2018 19:00","0","467"
"23.07.2018 19:00 - 23.07.2018 20:00","0","353"
"23.07.2018 20:00 - 23.07.2018 21:00","0","201"
"23.07.2018 21:00 - 23.07.2018 22:00","0","168"
"23.07.2018 22:00 - 23.07.2018 23:00","35","39"
"23.07.2018 23:00 - 24.07.2018 00:00","47","37"
"24.07.2018 00:00 - 24.07.2018 01:00","152","15"
"24.07.2018 01:00 - 24.07.2018 02:00","402","0"
"24.07.2018 02:00 - 24.07.2018 03:00","651","0"
"24.07.2018 03:00 - 24.07.2018 04:00","723","0"
"24.07.2018 04:00 - 24.07.2018 05:00","746","0"
"24.07.2018 05:00 - 24.07.2018 06:00","687","0"
"24.07.2018 06:00 - 24.07.2018 07:00","707","0"
"24.07.2018 07:00 - 24.07.2018 08:00","562","0"
"24.07.2018 08:00 - 24.07.2018 09:00","295","14"
"24.07.2018 09:00 - 24.07.2018 10:00","13","247"
"24.07.2018 10:00 - 24.07.2018 11:00","0","484"
"24.07.2018 11:00 - 24.07.2018 12:00","0","486"
"24.07.2018 12:00 - 24.07.2018 13:00","0","433"
"24.07.2018 13:00 - 24.07.2018 14:00","0","419"
"24.07.2018 14:00 - 24.07.2018 15:00","0","373"
"24.07.2018 15:00 - 24.07.2018 16:00","0","432"
"24.07.2018 16:00 - 24.07.2018 17:00","0","440"
"24.07.2018 17:00 - 24.07.2018 18:00","0","288"
"24.07.2018 18:00 - 24.07.2018 19:00","0","450"
"24.07.2018 19:00 - 24.07.2018 20:00","0","385"
"24.07.2018 20:00 - 24.07.2018 21:00","0","230"
"24.07.2018 21:00 - 24.07.2018 22:00","0","182"
"24.07.2018 22:00 - 24.07.2018 23:00","0","191"
"24.07.2018 23:00 - 25.07.2018 00:00","0","147"
"25.07.2018 00:00 - 25.07.2018 01:00","187","55"
"25.07.2018 01:00 - 25.07.2018 02:00","436","0"
"25.07.2018 02:00 - 25.07.2018 03:00","722","0"
"25.07.2018 03:00 - 25.07.2018 04:00","764","0"
"25.07.2018 04:00 - 25.07.2018 05:00","695","0"
"25.07.2018 05:00 - 25.07.2018 06:00","797","0"
"25.07.2018 06:00 - 25.07.2018 07:00","752","0"
"25.07.2018 07:00 - 25.07.2018 08:00","752","0"
"25.07.2018 08:00 - 25.07.2018 09:00","497","0"
"25.07.2018 09:00 - 25.07.2018 10:00","74","70"
"25.07.2018 10:00 - 25.07.2018 11:00","0","407"
"25.07.2018 11:00 - 25.07.2018 12:00","0","436"
"25.07.2018 12:00 - 25.07.2018 13:00","0","464"
"25.07.2018 13:00 - 25.07.2018 14:00","0","463"
"25.07.2018 14:00 - 25.07.2018 15:00","0","390"
"25.07.2018 15:00 - 25.07.2018 16:00","0","316"
"25.07.2018 16:00 - 25.07.2018 17:00","0","431"
"25.07.2018 17:00 - 25.07.2018 18:00","0","306"
"25.07.2018 18:00 - 25.07.2018 19:00","0","383"
"25.07.2018 19:00 - 25.07.2018 20:00","0","221"
"25.07.2018 20:00 - 25.07.2018 21:00","25","124"
"25.07.2018 21:00 - 25.07.2018 22:00","147","34"
"25.07.2018 22:00 - 25.07.2018 23:00","278","0"
"25.07.2018 23:00 - 26.07.2018 00:00","227","0"
"26.07.2018 00:00 - 26.07.2018 01:00","510","0"
"26.07.2018 01:00 - 26.07.2018 02:00","557","0"
"26.07.2018 02:00 - 26.07.2018 03:00","708","0"
"26.07.2018 03:00 - 26.07.2018 04:00","731","0"
"26.07.2018 04:00 - 26.07.2018 05:00","731","0"
"26.07.2018 05:00 - 26.07.2018 06:00","708","0"
"26.07.2018 06:00 - 26.07.2018 07:00","688","0"
"26.07.2018 07:00 - 26.07.2018 08:00","639","0"
"26.07.2018 08:00 - 26.07.2018 09:00","495","0"
"26.07.2018 09:00 - 26.07.2018 10:00","307","0"
"26.07.2018 10:00 - 26.07.2018 11:00","142","0"
"26.07.2018 11:00 - 26.07.2018 12:00","138","0"
"26.07.2018 12:00 - 26.07.2018 13:00","167","97"
"26.07.2018 13:00 - 26.07.2018 14:00","164","39"
"26.07.2018 14:00 - 26.07.2018 15:00","147","126"
"26.07.2018 15:00 - 26.07.2018 16:00","33","168"
"26.07.2018 16:00 - 26.07.2018 17:00","112","96"
"26.07.2018 17:00 - 26.07.2018 18:00","209","7"
"26.07.2018 18:00 - 26.07.2018 19:00","114","128"
"26.07.2018 19:00 - 26.07.2018 20:00","138","69"
"26.07.2018 20:00 - 26.07.2018 21:00","175","8"
"26.07.2018 21:00 - 26.07.2018 22:00","201","0"
"26.07.2018 22:00 - 26.07.2018 23:00","183","16"
"26.07.2018 23:00 - 27.07.2018 00:00","161","22"
"27.07.2018 00:00 - 27.07.2018 01:00","421","0"
"27.07.2018 01:00 - 27.07.2018 02:00","684","0"
"27.07.2018 02:00 - 27.07.2018 03:00","684","0"
"27.07.2018 03:00 - 27.07.2018 04:00","684","0"
"27.07.2018 04:00 - 27.07.2018 05:00","684","0"
"27.07.2018 05:00 - 27.07.2018 06:00","684","0"
"27.07.2018 06:00 - 27.07.2018 07:00","687","0"
"27.07.2018 07:00 - 27.07.2018 08:00","699","0"
"27.07.2018 08:00 - 27.07.2018 09:00","489","0"
"27.07.2018 09:00 - 27.07.2018 10:00","76","61"
"27.07.2018 10:00 - 27.07.2018 11:00","0","223"
"27.07.2018 11:00 - 27.07.2018 12:00","0","350"
"27.07.2018 12:00 - 27.07.2018 13:00","0","293"
"27.07.2018 13:00 - 27.07.2018 14:00","0","334"
"27.07.2018 14:00 - 27.07.2018 15:00","0","325"
"27.07.2018 15:00 - 27.07.2018 16:00","0","295"
"27.07.2018 16:00 - 27.07.2018 17:00","0","401"
"27.07.2018 17:00 - 27.07.2018 18:00","0","447"
"27.07.2018 18:00 - 27.07.2018 19:00","0","593"
"27.07.2018 19:00 - 27.07.2018 20:00","0","424"
"27.07.2018 20:00 - 27.07.2018 21:00","0","249"
"27.07.2018 21:00 - 27.07.2018 22:00","24","145"
"27.07.2018 22:00 - 27.07.2018 23:00","131","42"
"27.07.2018 23:00 - 28.07.2018 00:00","159","37"
"28.07.2018 00:00 - 28.07.2018 01:00","375","0"
"28.07.2018 01:00 - 28.07.2018 02:00","610","0"
"28.07.2018 02:00 - 28.07.2018 03:00","557","0"
"28.07.2018 03:00 - 28.07.2018 04:00","688","0"
"28.07.2018 04:00 - 28.07.2018 05:00","660","0"
"28.07.2018 05:00 - 28.07.2018 06:00","400","0"
"28.07.2018 06:00 - 28.07.2018 07:00","305","0"
"28.07.2018 07:00 - 28.07.2018 08:00","374","0"
"28.07.2018 08:00 - 28.07.2018 09:00","379","0"
"28.07.2018 09:00 - 28.07.2018 10:00","352","0"
"28.07.2018 10:00 - 28.07.2018 11:00","270","0"
"28.07.2018 11:00 - 28.07.2018 12:00","87","0"
"28.07.2018 12:00 - 28.07.2018 13:00","140","0"
"28.07.2018 13:00 - 28.07.2018 14:00","210","0"
"28.07.2018 14:00 - 28.07.2018 15:00","188","0"
"28.07.2018 15:00 - 28.07.2018 16:00","52","0"
"28.07.2018 16:00 - 28.07.2018 17:00","54","0"
"28.07.2018 17:00 - 28.07.2018 18:00","210","0"
"28.07.2018 18:00 - 28.07.2018 19:00","335","0"
"28.07.2018 19:00 - 28.07.2018 20:00","255","0"
"28.07.2018 20:00 - 28.07.2018 21:00","231","0"
"28.07.2018 21:00 - 28.07.2018 22:00","65","0"
"28.07.2018 22:00 - 28.07.2018 23:00","69","0"
"28.07.2018 23:00 - 29.07.2018 00:00","52","0"
"29.07.2018 00:00 - 29.07.2018 01:00","69","0"
"29.07.2018 01:00 - 29.07.2018 02:00","40","0"
"29.07.2018 02:00 - 29.07.2018 03:00","67","0"
"29.07.2018 03:00 - 29.07.2018 04:00","67","0"
"29.07.2018 04:00 - 29.07.2018 05:00","67","0"
"29.07.2018 05:00 - 29.07.2018 06:00","67","0"
"29.07.2018 06:00 - 29.07.2018 07:00","58","0"
"29.07.2018 07:00 - 29.07.2018 08:00","0","144"
"29.07.2018 08:00 - 29.07.2018 09:00","0","194"
"29.07.2018 09:00 - 29.07.2018 10:00","0","197"
"29.07.2018 10:00 - 29.07.2018 11:00","0","86"
"29.07.2018 11:00 - 29.07.2018 12:00","0","166"
"29.07.2018 12:00 - 29.07.2018 13:00","0","315"
"29.07.2018 13:00 - 29.07.2018 14:00","0","390"
"29.07.2018 14:00 - 29.07.2018 15:00","0","367"
"29.07.2018 15:00 - 29.07.2018 16:00","0","233"
"29.07.2018 16:00 - 29.07.2018 17:00","0","116"
"29.07.2018 17:00 - 29.07.2018 18:00","0","23"
"29.07.2018 18:00 - 29.07.2018 19:00","22","0"
"29.07.2018 19:00 - 29.07.2018 20:00","64","0"
"29.07.2018 20:00 - 29.07.2018 21:00","77","0"
"29.07.2018 21:00 - 29.07.2018 22:00","78","0"
"29.07.2018 22:00 - 29.07.2018 23:00","71","0"
"29.07.2018 23:00 - 30.07.2018 00:00","53","0"
"30.07.2018 00:00 - 30.07.2018 01:00","65","0"
"30.07.2018 01:00 - 30.07.2018 02:00","6","17"
"30.07.2018 02:00 - 30.07.2018 03:00","30","0"
"30.07.2018 03:00 - 30.07.2018 04:00","51","0"
"30.07.2018 04:00 - 30.07.2018 05:00","97","0"
"30.07.2018 05:00 - 30.07.2018 06:00","101","0"
"30.07.2018 06:00 - 30.07.2018 07:00","67","0"
"30.07.2018 07:00 - 30.07.2018 08:00","200","0"
"30.07.2018 08:00 - 30.07.2018 09:00","156","0"
"30.07.2018 09:00 - 30.07.2018 10:00","73","0"
"30.07.2018 10:00 - 30.07.2018 11:00","0","87"
"30.07.2018 11:00 - 30.07.2018 12:00","0","88"
"30.07.2018 12:00 - 30.07.2018 13:00","0","202"
"30.07.2018 13:00 - 30.07.2018 14:00","0","211"
"30.07.2018 14:00 - 30.07.2018 15:00","0","174"
"30.07.2018 15:00 - 30.07.2018 16:00","0","104"
"30.07.2018 16:00 - 30.07.2018 17:00","0","38"
"30.07.2018 17:00 - 30.07.2018 18:00","12","33"
"30.07.2018 18:00 - 30.07.2018 19:00","0","209"
"30.07.2018 19:00 - 30.07.2018 20:00","51","66"
"30.07.2018 20:00 - 30.07.2018 21:00","186","17"
"30.07.2018 21:00 - 30.07.2018 22:00","167","91"
"30.07.2018 22:00 - 30.07.2018 23:00","135","0"
"30.07.2018 23:00 - 31.07.2018 00:00","109","14"
"31.07.2018 00:00 - 31.07.2018 01:00","268","0"
"31.07.2018 01:00 - 31.07.2018 02:00","211","0"
"31.07.2018 02:00 - 31.07.2018 03:00","328","0"
"31.07.2018 03:00 - 31.07.2018 04:00","491","0"
"31.07.2018 04:00 - 31.07.2018 05:00","428","0"
"31.07.2018 05:00 - 31.07.2018 06:00","476","0"
"31.07.2018 06:00 - 31.07.2018 07:00","528","0"
"31.07.2018 07:00 - 31.07.2018 08:00","510","0"
"31.07.2018 08:00 - 31.07.2018 09:00","422","0"
"31.07.2018 09:00 - 31.07.2018 10:00","202","0"
"31.07.2018 10:00 - 31.07.2018 11:00","251","0"
"31.07.2018 11:00 - 31.07.2018 12:00","243","0"
"31.07.2018 12:00 - 31.07.2018 13:00","233","0"
"31.07.2018 13:00 - 31.07.2018 14:00","225","40"
"31.07.2018 14:00 - 31.07.2018 15:00","136","11"
"31.07.2018 15:00 - 31.07.2018 16:00","104","0"
"31.07.2018 16:00 - 31.07.2018 17:00","69","3"
"31.07.2018 17:00 - 31.07.2018 18:00","157","44"
"31.07.2018 18:00 - 31.07.2018 19:00","200","70"
"31.07.2018 19:00 - 31.07.2018 20:00","226","60"
"31.07.2018 20:00 - 31.07.2018 21:00","253","0"
"31.07.2018 21:00 - 31.07.2018 22:00","275","0"
"31.07.2018 22:00 - 31.07.2018 23:00","243","0"
"31.07.2018 23:00 - 01.08.2018 00:00","182","9"
"01.08.2018 00:00 - 01.08.2018 01:00","422","0"
"01.08.2018 01:00 - 01.08.2018 02:00","529","0"
"01.08.2018 02:00 - 01.08.2018 03:00","529","0"
"01.08.2018 03:00 - 01.08.2018 04:00","518","0"
"01.08.2018 04:00 - 01.08.2018 05:00","526","0"
"01.08.2018 05:00 - 01.08.2018 06:00","529","0"
"01.08.2018 06:00 - 01.08.2018 07:00","529","0"
"01.08.2018 07:00 - 01.08.2018 08:00","508","0"
"01.08.2018 08:00 - 01.08.2018 09:00","202","31"
"01.08.2018 09:00 - 01.08.2018 10:00","0","277"
"01.08.2018 10:00 - 01.08.2018 11:00","0","565"
"01.08.2018 11:00 - 01.08.2018 12:00","0","536"
"01.08.2018 12:00 - 01.08.2018 13:00","0","482"
"01.08.2018 13:00 - 01.08.2018 14:00","0","432"
"01.08.2018 14:00 - 01.08.2018 15:00","0","381"
"01.08.2018 15:00 - 01.08.2018 16:00","0","291"
"01.08.2018 16:00 - 01.08.2018 17:00","0","256"
"01.08.2018 17:00 - 01.08.2018 18:00","41","166"
"01.08.2018 18:00 - 01.08.2018 19:00","28","134"
"01.08.2018 19:00 - 01.08.2018 20:00","65","38"
"01.08.2018 20:00 - 01.08.2018 21:00","349","0"
"01.08.2018 21:00 - 01.08.2018 22:00","390","8"
"01.08.2018 22:00 - 01.08.2018 23:00","434","0"
"01.08.2018 23:00 - 02.08.2018 00:00","363","78"
"02.08.2018 00:00 - 02.08.2018 01:00","497","0"
"02.08.2018 01:00 - 02.08.2018 02:00","557","0"
"02.08.2018 02:00 - 02.08.2018 03:00","557","0"
"02.08.2018 03:00 - 02.08.2018 04:00","487","0"
"02.08.2018 04:00 - 02.08.2018 05:00","238","0"
"02.08.2018 05:00 - 02.08.2018 06:00","398","0"
"02.08.2018 06:00 - 02.08.2018 07:00","468","0"
"02.08.2018 07:00 - 02.08.2018 08:00","673","0"
"02.08.2018 08:00 - 02.08.2018 09:00","531","0"
"02.08.2018 09:00 - 02.08.2018 10:00","93","82"
"02.08.2018 10:00 - 02.08.2018 11:00","0","322"
"02.08.2018 11:00 - 02.08.2018 12:00","0","392"
"02.08.2018 12:00 - 02.08.2018 13:00","0","439"
"02.08.2018 13:00 - 02.08.2018 14:00","0","441"
"02.08.2018 14:00 - 02.08.2018 15:00","0","450"
