_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
18/06/2010,0.8357,A,F
21/06/2010,0.8341,A,F
22/06/2010,0.834,A,F
23/06/2010,0.8229,A,F
24/06/2010,0.8185,A,F
25/06/2010,0.8236,A,F
28/06/2010,0.82,A,F
29/06/2010,0.8104,A,F
30/06/2010,0.81745,A,F
01/07/2010,0.82215,A,F
02/07/2010,0.8252,A,F
05/07/2010,0.8275,A,F
06/07/2010,0.8295,A,F
07/07/2010,0.8319,A,F
08/07/2010,0.8356,A,F
09/07/2010,0.836,A,F
12/07/2010,0.8363,A,F
13/07/2010,0.8318,A,F
14/07/2010,0.8343,A,F
15/07/2010,0.83565,A,F
16/07/2010,0.84535,A,F
19/07/2010,0.8483,A,F
20/07/2010,0.84745,A,F
21/07/2010,0.83945,A,F
22/07/2010,0.8428,A,F
23/07/2010,0.8372,A,F
26/07/2010,0.83425,A,F
27/07/2010,0.8382,A,F
28/07/2010,0.83395,A,F
29/07/2010,0.8367,A,F
30/07/2010,0.8349,A,F
02/08/2010,0.826,A,F
03/08/2010,0.8298,A,F
04/08/2010,0.8284,A,F
05/08/2010,0.8293,A,F
06/08/2010,0.8301,A,F
09/08/2010,0.8304,A,F
10/08/2010,0.8352,A,F
11/08/2010,0.8278,A,F
12/08/2010,0.8206,A,F
13/08/2010,0.8212,A,F
16/08/2010,0.8211,A,F
17/08/2010,0.823,A,F
18/08/2010,0.8233,A,F
19/08/2010,0.82055,A,F
20/08/2010,0.8191,A,F
23/08/2010,0.8169,A,F
24/08/2010,0.8193,A,F
25/08/2010,0.8185,A,F
26/08/2010,0.81745,A,F
27/08/2010,0.8206,A,F
30/08/2010,0.8165,A,F
31/08/2010,0.8248,A,F
01/09/2010,0.83105,A,F
02/09/2010,0.83275,A,F
03/09/2010,0.8332,A,F
06/09/2010,0.83825,A,F
07/09/2010,0.8316,A,F
08/09/2010,0.82205,A,F
09/09/2010,0.8258,A,F
10/09/2010,0.8234,A,F
13/09/2010,0.8312,A,F
14/09/2010,0.8343,A,F
15/09/2010,0.8355,A,F
16/09/2010,0.8372,A,F
17/09/2010,0.83575,A,F
20/09/2010,0.8383,A,F
21/09/2010,0.84545,A,F
22/09/2010,0.8553,A,F
23/09/2010,0.8505,A,F
24/09/2010,0.85345,A,F
27/09/2010,0.8504,A,F
28/09/2010,0.84985,A,F
29/09/2010,0.8618,A,F
30/09/2010,0.85995,A,F
01/10/2010,0.8676,A,F
04/10/2010,0.8656,A,F
05/10/2010,0.8667,A,F
06/10/2010,0.8726,A,F
07/10/2010,0.87465,A,F
08/10/2010,0.8751,A,F
11/10/2010,0.8746,A,F
12/10/2010,0.8736,A,F
13/10/2010,0.8812,A,F
14/10/2010,0.8792,A,F
15/10/2010,0.8775,A,F
18/10/2010,0.8747,A,F
19/10/2010,0.8806,A,F
20/10/2010,0.882,A,F
21/10/2010,0.8902,A,F
22/10/2010,0.8873,A,F
25/10/2010,0.89255,A,F
26/10/2010,0.87685,A,F
27/10/2010,0.87235,A,F
28/10/2010,0.8704,A,F
29/10/2010,0.8686,A,F
01/11/2010,0.86675,A,F
02/11/2010,0.8749,A,F
03/11/2010,0.8703,A,F
04/11/2010,0.87585,A,F
05/11/2010,0.8679,A,F
08/11/2010,0.8627,A,F
09/11/2010,0.86235,A,F
10/11/2010,0.85685,A,F
11/11/2010,0.8491,A,F
12/11/2010,0.8507,A,F
15/11/2010,0.8479,A,F
16/11/2010,0.851,A,F
17/11/2010,0.84895,A,F
18/11/2010,0.8522,A,F
19/11/2010,0.8552,A,F
22/11/2010,0.8549,A,F
23/11/2010,0.84795,A,F
24/11/2010,0.8438,A,F
25/11/2010,0.84645,A,F
26/11/2010,0.8447,A,F
29/11/2010,0.844,A,F
30/11/2010,0.83765,A,F
01/12/2010,0.8393,A,F
02/12/2010,0.8445,A,F
03/12/2010,0.848,A,F
06/12/2010,0.8472,A,F
07/12/2010,0.8467,A,F
08/12/2010,0.8367,A,F
09/12/2010,0.8382,A,F
10/12/2010,0.83715,A,F
13/12/2010,0.84375,A,F
14/12/2010,0.84865,A,F
15/12/2010,0.8529,A,F
16/12/2010,0.84795,A,F
17/12/2010,0.85185,A,F
20/12/2010,0.8462,A,F
21/12/2010,0.8503,A,F
22/12/2010,0.8492,A,F
23/12/2010,0.8482,A,F
24/12/2010,0.8496,A,F
27/12/2010,0.8523,A,F
28/12/2010,0.85345,A,F
29/12/2010,0.8539,A,F
30/12/2010,0.8602,A,F
31/12/2010,0.86075,A,F
03/01/2011,0.86131,A,F
04/01/2011,0.85875,A,F
05/01/2011,0.8483,A,F
06/01/2011,0.8445,A,F
07/01/2011,0.8383,A,F
10/01/2011,0.8318,A,F
11/01/2011,0.8319,A,F
12/01/2011,0.83155,A,F
13/01/2011,0.83575,A,F
14/01/2011,0.8422,A,F
17/01/2011,0.8361,A,F
18/01/2011,0.83565,A,F
19/01/2011,0.8433,A,F
20/01/2011,0.8436,A,F
21/01/2011,0.84825,A,F
24/01/2011,0.8516,A,F
25/01/2011,0.862,A,F
26/01/2011,0.86325,A,F
27/01/2011,0.85955,A,F
28/01/2011,0.8609,A,F
31/01/2011,0.8609,A,F
01/02/2011,0.8536,A,F
02/02/2011,0.8519,A,F
03/02/2011,0.84865,A,F
04/02/2011,0.8472,A,F
07/02/2011,0.8402,A,F
08/02/2011,0.8486,A,F
09/02/2011,0.85,A,F
10/02/2011,0.8478,A,F
11/02/2011,0.8457,A,F
14/02/2011,0.84,A,F
15/02/2011,0.8375,A,F
16/02/2011,0.8419,A,F
17/02/2011,0.8409,A,F
18/02/2011,0.8395,A,F
21/02/2011,0.8425,A,F
22/02/2011,0.84584,A,F
23/02/2011,0.8459,A,F
24/02/2011,0.8513,A,F
25/02/2011,0.8553,A,F
28/02/2011,0.8528,A,F
01/03/2011,0.8494,A,F
02/03/2011,0.8478,A,F
03/03/2011,0.8513,A,F
04/03/2011,0.85805,A,F
07/03/2011,0.861,A,F
08/03/2011,0.8605,A,F
09/03/2011,0.859,A,F
10/03/2011,0.85655,A,F
11/03/2011,0.8612,A,F
14/03/2011,0.8659,A,F
15/03/2011,0.8674,A,F
16/03/2011,0.8673,A,F
17/03/2011,0.86745,A,F
18/03/2011,0.8738,A,F
21/03/2011,0.8717,A,F
22/03/2011,0.8678,A,F
23/03/2011,0.8699,A,F
24/03/2011,0.8741,A,F
25/03/2011,0.8778,A,F
28/03/2011,0.87825,A,F
29/03/2011,0.88145,A,F
30/03/2011,0.8789,A,F
31/03/2011,0.8837,A,F
01/04/2011,0.8815,A,F
04/04/2011,0.88095,A,F
05/04/2011,0.87285,A,F
06/04/2011,0.8775,A,F
07/04/2011,0.8759,A,F
08/04/2011,0.88095,A,F
11/04/2011,0.8836,A,F
12/04/2011,0.88845,A,F
13/04/2011,0.8898,A,F
14/04/2011,0.8825,A,F
15/04/2011,0.8838,A,F
18/04/2011,0.8775,A,F
19/04/2011,0.878,A,F
20/04/2011,0.8867,A,F
21/04/2011,0.8813,A,F
26/04/2011,0.88715,A,F
27/04/2011,0.8864,A,F
28/04/2011,0.8888,A,F
29/04/2011,0.8917,A,F
02/05/2011,0.8892,A,F
03/05/2011,0.89695,A,F
04/05/2011,0.8999,A,F
05/05/2011,0.89865,A,F
06/05/2011,0.8839,A,F
09/05/2011,0.87925,A,F
10/05/2011,0.8779,A,F
11/05/2011,0.87075,A,F
12/05/2011,0.87015,A,F
13/05/2011,0.87795,A,F
16/05/2011,0.8725,A,F
17/05/2011,0.8729,A,F
18/05/2011,0.88065,A,F
19/05/2011,0.8813,A,F
20/05/2011,0.87705,A,F
23/05/2011,0.86975,A,F
24/05/2011,0.87285,A,F
25/05/2011,0.8672,A,F
26/05/2011,0.8685,A,F
27/05/2011,0.86685,A,F
30/05/2011,0.8671,A,F
31/05/2011,0.87205,A,F
01/06/2011,0.87705,A,F
02/06/2011,0.88295,A,F
03/06/2011,0.8875,A,F
06/06/2011,0.8903,A,F
07/06/2011,0.89245,A,F
08/06/2011,0.8929,A,F
09/06/2011,0.8894,A,F
10/06/2011,0.8884,A,F
13/06/2011,0.8806,A,F
14/06/2011,0.881,A,F
15/06/2011,0.8797,A,F
16/06/2011,0.8753,A,F
17/06/2011,0.8826,A,F
20/06/2011,0.8795,A,F
21/06/2011,0.8867,A,F
22/06/2011,0.8931,A,F
23/06/2011,0.8896,A,F
24/06/2011,0.88855,A,F
27/06/2011,0.8897,A,F
28/06/2011,0.8942,A,F
29/06/2011,0.8998,A,F
30/06/2011,0.90255,A,F
01/07/2011,0.905,A,F
04/07/2011,0.9015,A,F
05/07/2011,0.8984,A,F
06/07/2011,0.89485,A,F
07/07/2011,0.8921,A,F
08/07/2011,0.8932,A,F
11/07/2011,0.8807,A,F
12/07/2011,0.88265,A,F
13/07/2011,0.8823,A,F
14/07/2011,0.88095,A,F
15/07/2011,0.8775,A,F
18/07/2011,0.87315,A,F
19/07/2011,0.8789,A,F
20/07/2011,0.88065,A,F
21/07/2011,0.8787,A,F
22/07/2011,0.8827,A,F
25/07/2011,0.8825,A,F
26/07/2011,0.88235,A,F
27/07/2011,0.8831,A,F
28/07/2011,0.8739,A,F
29/07/2011,0.87485,A,F
01/08/2011,0.87955,A,F
02/08/2011,0.8718,A,F
03/08/2011,0.87255,A,F
04/08/2011,0.87145,A,F
05/08/2011,0.86905,A,F
08/08/2011,0.8691,A,F
09/08/2011,0.8731,A,F
10/08/2011,0.8843,A,F
11/08/2011,0.8757,A,F
12/08/2011,0.87635,A,F
15/08/2011,0.877,A,F
16/08/2011,0.8785,A,F
17/08/2011,0.8776,A,F
18/08/2011,0.8706,A,F
19/08/2011,0.86965,A,F
22/08/2011,0.87365,A,F
23/08/2011,0.876,A,F
24/08/2011,0.8771,A,F
25/08/2011,0.8812,A,F
26/08/2011,0.88565,A,F
29/08/2011,0.8846,A,F
30/08/2011,0.88365,A,F
31/08/2011,0.8856,A,F
01/09/2011,0.8812,A,F
02/09/2011,0.8789,A,F
05/09/2011,0.8751,A,F
06/09/2011,0.8771,A,F
07/09/2011,0.878,A,F
08/09/2011,0.8767,A,F
09/09/2011,0.8659,A,F
12/09/2011,0.86015,A,F
13/09/2011,0.86315,A,F
14/09/2011,0.8695,A,F
15/09/2011,0.87295,A,F
16/09/2011,0.8717,A,F
19/09/2011,0.8681,A,F
20/09/2011,0.8723,A,F
21/09/2011,0.8731,A,F
22/09/2011,0.87325,A,F
23/09/2011,0.87235,A,F
26/09/2011,0.8696,A,F
27/09/2011,0.8698,A,F
28/09/2011,0.87175,A,F
29/09/2011,0.87065,A,F
30/09/2011,0.86665,A,F
03/10/2011,0.8596,A,F
04/10/2011,0.8565,A,F
05/10/2011,0.863,A,F
06/10/2011,0.8668,A,F
07/10/2011,0.8648,A,F
10/10/2011,0.8689,A,F
11/10/2011,0.8702,A,F
12/10/2011,0.87535,A,F
13/10/2011,0.87585,A,F
14/10/2011,0.8748,A,F
17/10/2011,0.874,A,F
18/10/2011,0.8702,A,F
19/10/2011,0.87495,A,F
20/10/2011,0.875,A,F
21/10/2011,0.86775,A,F
24/10/2011,0.8691,A,F
25/10/2011,0.8701,A,F
26/10/2011,0.8719,A,F
27/10/2011,0.8763,A,F
28/10/2011,0.87935,A,F
31/10/2011,0.8731,A,F
01/11/2011,0.85515,A,F
02/11/2011,0.8619,A,F
03/11/2011,0.8593,A,F
04/11/2011,0.86125,A,F
07/11/2011,0.85655,A,F
08/11/2011,0.85805,A,F
09/11/2011,0.85385,A,F
10/11/2011,0.85335,A,F
11/11/2011,0.8568,A,F
14/11/2011,0.8566,A,F
15/11/2011,0.85345,A,F
16/11/2011,0.8543,A,F
17/11/2011,0.854,A,F
18/11/2011,0.85805,A,F
21/11/2011,0.86,A,F
22/11/2011,0.8657,A,F
23/11/2011,0.8603,A,F
24/11/2011,0.8606,A,F
25/11/2011,0.85585,A,F
28/11/2011,0.8582,A,F
29/11/2011,0.85365,A,F
30/11/2011,0.8558,A,F
01/12/2011,0.8591,A,F
02/12/2011,0.8602,A,F
05/12/2011,0.85925,A,F
06/12/2011,0.85655,A,F
07/12/2011,0.85745,A,F
08/12/2011,0.8528,A,F
09/12/2011,0.85315,A,F
12/12/2011,0.848,A,F
13/12/2011,0.84625,A,F
14/12/2011,0.839,A,F
15/12/2011,0.83935,A,F
16/12/2011,0.84055,A,F
19/12/2011,0.8398,A,F
20/12/2011,0.8368,A,F
21/12/2011,0.8323,A,F
22/12/2011,0.8325,A,F
23/12/2011,0.8331,A,F
27/12/2011,0.8335,A,F
28/12/2011,0.8342,A,F
29/12/2011,0.836,A,F
30/12/2011,0.8353,A,F
02/01/2012,0.83514,A,F
03/01/2012,0.8351,A,F
04/01/2012,0.8311,A,F
05/01/2012,0.82675,A,F
06/01/2012,0.8264,A,F
09/01/2012,0.824,A,F
10/01/2012,0.8282,A,F
11/01/2012,0.8259,A,F
12/01/2012,0.83055,A,F
13/01/2012,0.8332,A,F
16/01/2012,0.82745,A,F
17/01/2012,0.83045,A,F
18/01/2012,0.83385,A,F
19/01/2012,0.8356,A,F
20/01/2012,0.8339,A,F
23/01/2012,0.83625,A,F
24/01/2012,0.8346,A,F
25/01/2012,0.83205,A,F
26/01/2012,0.838,A,F
27/01/2012,0.83685,A,F
30/01/2012,0.8358,A,F
31/01/2012,0.8351,A,F
01/02/2012,0.8312,A,F
02/02/2012,0.82765,A,F
03/02/2012,0.8322,A,F
06/02/2012,0.8281,A,F
07/02/2012,0.8302,A,F
08/02/2012,0.83495,A,F
09/02/2012,0.83665,A,F
10/02/2012,0.8363,A,F
13/02/2012,0.83885,A,F
14/02/2012,0.83765,A,F
15/02/2012,0.8348,A,F
16/02/2012,0.82845,A,F
17/02/2012,0.8311,A,F
20/02/2012,0.8364,A,F
21/02/2012,0.8364,A,F
22/02/2012,0.8442,A,F
23/02/2012,0.8461,A,F
24/02/2012,0.84815,A,F
27/02/2012,0.845,A,F
28/02/2012,0.8479,A,F
29/02/2012,0.8439,A,F
01/03/2012,0.8349,A,F
02/03/2012,0.8327,A,F
05/03/2012,0.83465,A,F
06/03/2012,0.83255,A,F
07/03/2012,0.8349,A,F
08/03/2012,0.83865,A,F
09/03/2012,0.83595,A,F
12/03/2012,0.8392,A,F
13/03/2012,0.83575,A,F
14/03/2012,0.8314,A,F
15/03/2012,0.83345,A,F
16/03/2012,0.8295,A,F
19/03/2012,0.82845,A,F
20/03/2012,0.8322,A,F
21/03/2012,0.83495,A,F
22/03/2012,0.8333,A,F
23/03/2012,0.8363,A,F
26/03/2012,0.8352,A,F
27/03/2012,0.8359,A,F
28/03/2012,0.839,A,F
29/03/2012,0.8358,A,F
30/03/2012,0.8339,A,F
02/04/2012,0.83105,A,F
03/04/2012,0.83255,A,F
04/04/2012,0.8285,A,F
05/04/2012,0.8242,A,F
10/04/2012,0.8269,A,F
11/04/2012,0.82595,A,F
12/04/2012,0.8247,A,F
13/04/2012,0.8248,A,F
16/04/2012,0.8227,A,F
17/04/2012,0.8234,A,F
18/04/2012,0.81915,A,F
19/04/2012,0.8171,A,F
20/04/2012,0.81875,A,F
23/04/2012,0.8166,A,F
24/04/2012,0.8154,A,F
25/04/2012,0.8194,A,F
26/04/2012,0.8164,A,F
27/04/2012,0.8153,A,F
30/04/2012,0.81295,A,F
02/05/2012,0.81205,A,F
03/05/2012,0.81125,A,F
04/05/2012,0.81195,A,F
07/05/2012,0.80647,A,F
08/05/2012,0.80645,A,F
09/05/2012,0.80495,A,F
10/05/2012,0.8018,A,F
11/05/2012,0.8033,A,F
14/05/2012,0.8,A,F
15/05/2012,0.8001,A,F
16/05/2012,0.79925,A,F
17/05/2012,0.8008,A,F
18/05/2012,0.8042,A,F
21/05/2012,0.8075,A,F
22/05/2012,0.8087,A,F
23/05/2012,0.8044,A,F
24/05/2012,0.80095,A,F
25/05/2012,0.8003,A,F
28/05/2012,0.8001,A,F
29/05/2012,0.7994,A,F
30/05/2012,0.79775,A,F
31/05/2012,0.7999,A,F
01/06/2012,0.805,A,F
04/06/2012,0.80845,A,F
05/06/2012,0.81005,A,F
06/06/2012,0.8063,A,F
07/06/2012,0.8086,A,F
08/06/2012,0.80795,A,F
11/06/2012,0.8077,A,F
12/06/2012,0.80385,A,F
13/06/2012,0.8063,A,F
14/06/2012,0.8092,A,F
15/06/2012,0.8119,A,F
18/06/2012,0.806,A,F
19/06/2012,0.8052,A,F
20/06/2012,0.806,A,F
21/06/2012,0.80695,A,F
22/06/2012,0.8042,A,F
25/06/2012,0.80285,A,F
26/06/2012,0.7996,A,F
27/06/2012,0.7999,A,F
28/06/2012,0.79885,A,F
29/06/2012,0.8068,A,F
02/07/2012,0.8041,A,F
03/07/2012,0.80275,A,F
04/07/2012,0.8032,A,F
05/07/2012,0.7984,A,F
06/07/2012,0.7965,A,F
09/07/2012,0.7936,A,F
10/07/2012,0.7921,A,F
11/07/2012,0.78815,A,F
12/07/2012,0.7886,A,F
13/07/2012,0.7875,A,F
16/07/2012,0.7844,A,F
17/07/2012,0.78615,A,F
18/07/2012,0.784,A,F
19/07/2012,0.783,A,F
20/07/2012,0.77835,A,F
23/07/2012,0.7798,A,F
24/07/2012,0.7785,A,F
25/07/2012,0.7832,A,F
26/07/2012,0.7828,A,F
27/07/2012,0.78295,A,F
30/07/2012,0.77985,A,F
31/07/2012,0.78395,A,F
01/08/2012,0.7875,A,F
02/08/2012,0.7904,A,F
03/08/2012,0.78745,A,F
06/08/2012,0.795,A,F
07/08/2012,0.7934,A,F
08/08/2012,0.7888,A,F
09/08/2012,0.7871,A,F
10/08/2012,0.7861,A,F
13/08/2012,0.78615,A,F
14/08/2012,0.786,A,F
15/08/2012,0.7826,A,F
16/08/2012,0.78195,A,F
17/08/2012,0.78515,A,F
20/08/2012,0.78345,A,F
21/08/2012,0.78835,A,F
22/08/2012,0.78785,A,F
23/08/2012,0.7911,A,F
24/08/2012,0.7896,A,F
27/08/2012,0.79244,A,F
28/08/2012,0.7947,A,F
29/08/2012,0.7918,A,F
30/08/2012,0.7911,A,F
31/08/2012,0.79525,A,F
03/09/2012,0.7912,A,F
04/09/2012,0.7921,A,F
05/09/2012,0.79035,A,F
06/09/2012,0.7936,A,F
07/09/2012,0.7967,A,F
10/09/2012,0.7997,A,F
11/09/2012,0.7978,A,F
12/09/2012,0.8017,A,F
13/09/2012,0.80145,A,F
14/09/2012,0.80745,A,F
17/09/2012,0.80695,A,F
18/09/2012,0.8035,A,F
19/09/2012,0.8027,A,F
20/09/2012,0.80017,A,F
21/09/2012,0.7987,A,F
24/09/2012,0.7968,A,F
25/09/2012,0.7965,A,F
26/09/2012,0.7949,A,F
27/09/2012,0.7939,A,F
28/09/2012,0.79805,A,F
01/10/2012,0.7983,A,F
02/10/2012,0.8006,A,F
03/10/2012,0.80085,A,F
04/10/2012,0.80395,A,F
05/10/2012,0.80325,A,F
08/10/2012,0.8084,A,F
09/10/2012,0.8079,A,F
10/10/2012,0.80495,A,F
11/10/2012,0.80525,A,F
12/10/2012,0.8065,A,F
15/10/2012,0.80745,A,F
16/10/2012,0.8097,A,F
17/10/2012,0.8115,A,F
18/10/2012,0.8119,A,F
19/10/2012,0.81275,A,F
22/10/2012,0.8145,A,F
23/10/2012,0.81365,A,F
24/10/2012,0.8083,A,F
25/10/2012,0.8049,A,F
26/10/2012,0.8012,A,F
29/10/2012,0.80455,A,F
30/10/2012,0.8062,A,F
31/10/2012,0.80645,A,F
01/11/2012,0.80315,A,F
02/11/2012,0.8016,A,F
05/11/2012,0.7999,A,F
06/11/2012,0.80095,A,F
07/11/2012,0.7984,A,F
08/11/2012,0.79655,A,F
09/11/2012,0.79725,A,F
12/11/2012,0.802,A,F
13/11/2012,0.79965,A,F
14/11/2012,0.8026,A,F
15/11/2012,0.80545,A,F
16/11/2012,0.80245,A,F
19/11/2012,0.8032,A,F
20/11/2012,0.80465,A,F
21/11/2012,0.8037,A,F
22/11/2012,0.8077,A,F
23/11/2012,0.8101,A,F
26/11/2012,0.80995,A,F
27/11/2012,0.8081,A,F
28/11/2012,0.80687,A,F
29/11/2012,0.81053,A,F
30/11/2012,0.8108,A,F
03/12/2012,0.8121,A,F
04/12/2012,0.8123,A,F
05/12/2012,0.8119,A,F
06/12/2012,0.81135,A,F
07/12/2012,0.8061,A,F
10/12/2012,0.8044,A,F
11/12/2012,0.8074,A,F
12/12/2012,0.80775,A,F
13/12/2012,0.81005,A,F
14/12/2012,0.8115,A,F
17/12/2012,0.812,A,F
18/12/2012,0.8128,A,F
19/12/2012,0.8161,A,F
20/12/2012,0.8146,A,F
21/12/2012,0.8142,A,F
24/12/2012,0.8175,A,F
27/12/2012,0.8199,A,F
28/12/2012,0.81695,A,F
31/12/2012,0.8161,A,F
02/01/2013,0.814,A,F
03/01/2013,0.81075,A,F
04/01/2013,0.8123,A,F
07/01/2013,0.8117,A,F
08/01/2013,0.8145,A,F
09/01/2013,0.81505,A,F
10/01/2013,0.8172,A,F
11/01/2013,0.8232,A,F
14/01/2013,0.8312,A,F
15/01/2013,0.83025,A,F
16/01/2013,0.8301,A,F
17/01/2013,0.8341,A,F
18/01/2013,0.8372,A,F
21/01/2013,0.839,A,F
22/01/2013,0.83965,A,F
23/01/2013,0.8407,A,F
24/01/2013,0.8439,A,F
25/01/2013,0.8514,A,F
28/01/2013,0.8545,A,F
29/01/2013,0.8536,A,F
30/01/2013,0.8583,A,F
31/01/2013,0.857,A,F
01/02/2013,0.8617,A,F
04/02/2013,0.8619,A,F
05/02/2013,0.8599,A,F
06/02/2013,0.8631,A,F
07/02/2013,0.8624,A,F
08/02/2013,0.84635,A,F
11/02/2013,0.8535,A,F
12/02/2013,0.8615,A,F
13/02/2013,0.866,A,F
14/02/2013,0.8594,A,F
15/02/2013,0.8604,A,F
18/02/2013,0.8619,A,F
19/02/2013,0.8631,A,F
20/02/2013,0.8733,A,F
21/02/2013,0.8642,A,F
22/02/2013,0.86205,A,F
25/02/2013,0.8789,A,F
26/02/2013,0.8633,A,F
27/02/2013,0.86405,A,F
28/02/2013,0.863,A,F
01/03/2013,0.8647,A,F
04/03/2013,0.864,A,F
05/03/2013,0.8598,A,F
06/03/2013,0.8644,A,F
07/03/2013,0.865,A,F
08/03/2013,0.871,A,F
11/03/2013,0.87335,A,F
12/03/2013,0.8763,A,F
13/03/2013,0.8678,A,F
14/03/2013,0.8657,A,F
15/03/2013,0.864,A,F
18/03/2013,0.8562,A,F
19/03/2013,0.85585,A,F
20/03/2013,0.8552,A,F
21/03/2013,0.85165,A,F
22/03/2013,0.8528,A,F
25/03/2013,0.8516,A,F
26/03/2013,0.849,A,F
27/03/2013,0.84515,A,F
28/03/2013,0.8456,A,F
02/04/2013,0.8469,A,F
03/04/2013,0.8484,A,F
04/04/2013,0.84745,A,F
05/04/2013,0.8491,A,F
08/04/2013,0.85095,A,F
09/04/2013,0.85175,A,F
10/04/2013,0.8548,A,F
11/04/2013,0.852,A,F
12/04/2013,0.8497,A,F
15/04/2013,0.8529,A,F
16/04/2013,0.8569,A,F
17/04/2013,0.8613,A,F
18/04/2013,0.8548,A,F
19/04/2013,0.8544,A,F
22/04/2013,0.8563,A,F
23/04/2013,0.85165,A,F
24/04/2013,0.8525,A,F
25/04/2013,0.8458,A,F
26/04/2013,0.84,A,F
29/04/2013,0.844,A,F
30/04/2013,0.8443,A,F
02/05/2013,0.8466,A,F
03/05/2013,0.8431,A,F
06/05/2013,0.8431,A,F
07/05/2013,0.8442,A,F
08/05/2013,0.8469,A,F
09/05/2013,0.84435,A,F
10/05/2013,0.8443,A,F
13/05/2013,0.8441,A,F
14/05/2013,0.84815,A,F
15/05/2013,0.8464,A,F
16/05/2013,0.8455,A,F
17/05/2013,0.84475,A,F
20/05/2013,0.8456,A,F
21/05/2013,0.8491,A,F
22/05/2013,0.8557,A,F
23/05/2013,0.85515,A,F
24/05/2013,0.85695,A,F
27/05/2013,0.8556,A,F
28/05/2013,0.8553,A,F
29/05/2013,0.85695,A,F
30/05/2013,0.8557,A,F
31/05/2013,0.85365,A,F
03/06/2013,0.8518,A,F
04/06/2013,0.8558,A,F
05/06/2013,0.85105,A,F
06/06/2013,0.8491,A,F
07/06/2013,0.8513,A,F
10/06/2013,0.8504,A,F
11/06/2013,0.8539,A,F
12/06/2013,0.84825,A,F
13/06/2013,0.8495,A,F
14/06/2013,0.8515,A,F
17/06/2013,0.84755,A,F
18/06/2013,0.8562,A,F
19/06/2013,0.8558,A,F
20/06/2013,0.8545,A,F
21/06/2013,0.8533,A,F
24/06/2013,0.85115,A,F
25/06/2013,0.8486,A,F
26/06/2013,0.8482,A,F
27/06/2013,0.8531,A,F
28/06/2013,0.8572,A,F
01/07/2013,0.85625,A,F
02/07/2013,0.8579,A,F
03/07/2013,0.8492,A,F
04/07/2013,0.8598,A,F
05/07/2013,0.86055,A,F
08/07/2013,0.8616,A,F
09/07/2013,0.865,A,F
10/07/2013,0.8602,A,F
11/07/2013,0.8629,A,F
12/07/2013,0.8627,A,F
15/07/2013,0.8647,A,F
16/07/2013,0.8693,A,F
17/07/2013,0.86315,A,F
18/07/2013,0.8609,A,F
19/07/2013,0.85995,A,F
22/07/2013,0.859,A,F
23/07/2013,0.85955,A,F
24/07/2013,0.8626,A,F
25/07/2013,0.8637,A,F
26/07/2013,0.86105,A,F
29/07/2013,0.8634,A,F
30/07/2013,0.86735,A,F
31/07/2013,0.8735,A,F
01/08/2013,0.8692,A,F
02/08/2013,0.87135,A,F
05/08/2013,0.86425,A,F
06/08/2013,0.86575,A,F
07/08/2013,0.85955,A,F
08/08/2013,0.862,A,F
09/08/2013,0.86135,A,F
12/08/2013,0.8586,A,F
13/08/2013,0.85955,A,F
14/08/2013,0.8544,A,F
15/08/2013,0.8533,A,F
16/08/2013,0.85325,A,F
19/08/2013,0.8529,A,F
20/08/2013,0.8549,A,F
21/08/2013,0.85295,A,F
22/08/2013,0.85505,A,F
23/08/2013,0.8591,A,F
26/08/2013,0.8585,A,F
27/08/2013,0.8609,A,F
28/08/2013,0.8632,A,F
29/08/2013,0.8549,A,F
30/08/2013,0.85395,A,F
02/09/2013,0.84775,A,F
03/09/2013,0.8473,A,F
04/09/2013,0.8438,A,F
05/09/2013,0.8431,A,F
06/09/2013,0.842,A,F
09/09/2013,0.8413,A,F
10/09/2013,0.8438,A,F
11/09/2013,0.8414,A,F
12/09/2013,0.841,A,F
13/09/2013,0.8399,A,F
16/09/2013,0.8385,A,F
17/09/2013,0.8397,A,F
18/09/2013,0.8358,A,F
19/09/2013,0.842,A,F
20/09/2013,0.8436,A,F
23/09/2013,0.84115,A,F
24/09/2013,0.84431,A,F
25/09/2013,0.84165,A,F
26/09/2013,0.8418,A,F
27/09/2013,0.84,A,F
30/09/2013,0.83605,A,F
01/10/2013,0.8345,A,F
02/10/2013,0.8341,A,F
03/10/2013,0.8394,A,F
04/10/2013,0.8469,A,F
07/10/2013,0.8437,A,F
08/10/2013,0.84265,A,F
09/10/2013,0.8464,A,F
10/10/2013,0.8481,A,F
11/10/2013,0.849,A,F
14/10/2013,0.8483,A,F
15/10/2013,0.84635,A,F
16/10/2013,0.8459,A,F
17/10/2013,0.8476,A,F
18/10/2013,0.84515,A,F
21/10/2013,0.8465,A,F
22/10/2013,0.8476,A,F
23/10/2013,0.8516,A,F
24/10/2013,0.8537,A,F
25/10/2013,0.8519,A,F
28/10/2013,0.8534,A,F
29/10/2013,0.8567,A,F
30/10/2013,0.8559,A,F
31/10/2013,0.8502,A,F
01/11/2013,0.84635,A,F
04/11/2013,0.8456,A,F
05/11/2013,0.8403,A,F
06/11/2013,0.8403,A,F
07/11/2013,0.8321,A,F
08/11/2013,0.83525,A,F
11/11/2013,0.8381,A,F
12/11/2013,0.8447,A,F
