"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO2","20.05.2022 17:00 - 20.05.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","489","4442","n/e","n/e","n/e","n/e","n/e","9","n/e","64"
"BZN|NO2","20.05.2022 18:00 - 20.05.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","489","4336","n/e","n/e","n/e","n/e","n/e","10","n/e","26"
"BZN|NO2","20.05.2022 19:00 - 20.05.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","486","4269","n/e","n/e","n/e","n/e","n/e","10","n/e","42"
"BZN|NO2","20.05.2022 20:00 - 20.05.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","496","4192","n/e","n/e","n/e","n/e","n/e","10","n/e","62"
"BZN|NO2","20.05.2022 21:00 - 20.05.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","496","3998","n/e","n/e","n/e","n/e","n/e","9","n/e","82"
"BZN|NO2","20.05.2022 22:00 - 20.05.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","490","3696","n/e","n/e","n/e","n/e","n/e","9","n/e","103"
"BZN|NO2","20.05.2022 23:00 - 21.05.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","485","2923","n/e","n/e","n/e","n/e","n/e","10","n/e","114"
"BZN|NO2","21.05.2022 00:00 - 21.05.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","471","2058","n/e","n/e","n/e","n/e","n/e","9","n/e","99"
"BZN|NO2","21.05.2022 01:00 - 21.05.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","453","1259","n/e","n/e","n/e","n/e","n/e","5","n/e","70"
"BZN|NO2","21.05.2022 02:00 - 21.05.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","452","779","n/e","n/e","n/e","n/e","n/e","8","n/e","45"
"BZN|NO2","21.05.2022 03:00 - 21.05.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","462","592","n/e","n/e","n/e","n/e","n/e","10","n/e","29"
"BZN|NO2","21.05.2022 04:00 - 21.05.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","463","605","n/e","n/e","n/e","n/e","n/e","10","n/e","33"
"BZN|NO2","21.05.2022 05:00 - 21.05.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","454","708","n/e","n/e","n/e","n/e","n/e","10","n/e","25"
"BZN|NO2","21.05.2022 06:00 - 21.05.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","449","844","n/e","n/e","n/e","n/e","n/e","7","n/e","55"
"BZN|NO2","21.05.2022 07:00 - 21.05.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","444","727","n/e","n/e","n/e","n/e","n/e","5","n/e","68"
"BZN|NO2","21.05.2022 08:00 - 21.05.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","444","709","n/e","n/e","n/e","n/e","n/e","6","n/e","56"
"BZN|NO2","21.05.2022 09:00 - 21.05.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","439","652","n/e","n/e","n/e","n/e","n/e","9","n/e","66"
"BZN|NO2","21.05.2022 10:00 - 21.05.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","433","650","n/e","n/e","n/e","n/e","n/e","10","n/e","89"
"BZN|NO2","21.05.2022 11:00 - 21.05.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","433","764","n/e","n/e","n/e","n/e","n/e","10","n/e","123"
"BZN|NO2","21.05.2022 12:00 - 21.05.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","438","762","n/e","n/e","n/e","n/e","n/e","10","n/e","130"
"BZN|NO2","21.05.2022 13:00 - 21.05.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","431","823","n/e","n/e","n/e","n/e","n/e","10","n/e","152"
"BZN|NO2","21.05.2022 14:00 - 21.05.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","436","724","n/e","n/e","n/e","n/e","n/e","10","n/e","148"
"BZN|NO2","21.05.2022 15:00 - 21.05.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","428","605","n/e","n/e","n/e","n/e","n/e","10","n/e","101"
"BZN|NO2","21.05.2022 16:00 - 21.05.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","426","683","n/e","n/e","n/e","n/e","n/e","10","n/e","110"
"BZN|NO2","21.05.2022 17:00 - 21.05.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","428","985","n/e","n/e","n/e","n/e","n/e","10","n/e","170"
"BZN|NO2","21.05.2022 18:00 - 21.05.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","427","1346","n/e","n/e","n/e","n/e","n/e","10","n/e","172"
"BZN|NO2","21.05.2022 19:00 - 21.05.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","434","2364","n/e","n/e","n/e","n/e","n/e","10","n/e","116"
"BZN|NO2","21.05.2022 20:00 - 21.05.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","438","3263","n/e","n/e","n/e","n/e","n/e","8","n/e","109"
"BZN|NO2","21.05.2022 21:00 - 21.05.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","438","3746","n/e","n/e","n/e","n/e","n/e","6","n/e","85"
"BZN|NO2","21.05.2022 22:00 - 21.05.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","434","4091","n/e","n/e","n/e","n/e","n/e","6","n/e","69"
"BZN|NO2","21.05.2022 23:00 - 22.05.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","437","3846","n/e","n/e","n/e","n/e","n/e","5","n/e","59"
"BZN|NO2","22.05.2022 00:00 - 22.05.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","441","3918","n/e","n/e","n/e","n/e","n/e","5","n/e","62"
"BZN|NO2","22.05.2022 01:00 - 22.05.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","440","3432","n/e","n/e","n/e","n/e","n/e","6","n/e","90"
"BZN|NO2","22.05.2022 02:00 - 22.05.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","436","2585","n/e","n/e","n/e","n/e","n/e","6","n/e","94"
"BZN|NO2","22.05.2022 03:00 - 22.05.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","439","2111","n/e","n/e","n/e","n/e","n/e","9","n/e","100"
"BZN|NO2","22.05.2022 04:00 - 22.05.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","427","2113","n/e","n/e","n/e","n/e","n/e","5","n/e","78"
"BZN|NO2","22.05.2022 05:00 - 22.05.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","426","2033","n/e","n/e","n/e","n/e","n/e","5","n/e","47"
"BZN|NO2","22.05.2022 06:00 - 22.05.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","421","1699","n/e","n/e","n/e","n/e","n/e","5","n/e","30"
"BZN|NO2","22.05.2022 07:00 - 22.05.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","421","1639","n/e","n/e","n/e","n/e","n/e","5","n/e","23"
"BZN|NO2","22.05.2022 08:00 - 22.05.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","420","1510","n/e","n/e","n/e","n/e","n/e","5","n/e","13"
"BZN|NO2","22.05.2022 09:00 - 22.05.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","413","1199","n/e","n/e","n/e","n/e","n/e","5","n/e","14"
"BZN|NO2","22.05.2022 10:00 - 22.05.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","414","639","n/e","n/e","n/e","n/e","n/e","7","n/e","34"
"BZN|NO2","22.05.2022 11:00 - 22.05.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","411","644","n/e","n/e","n/e","n/e","n/e","10","n/e","69"
"BZN|NO2","22.05.2022 12:00 - 22.05.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","411","665","n/e","n/e","n/e","n/e","n/e","10","n/e","124"
"BZN|NO2","22.05.2022 13:00 - 22.05.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","407","704","n/e","n/e","n/e","n/e","n/e","10","n/e","191"
"BZN|NO2","22.05.2022 14:00 - 22.05.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","406","747","n/e","n/e","n/e","n/e","n/e","10","n/e","255"
"BZN|NO2","22.05.2022 15:00 - 22.05.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","409","867","n/e","n/e","n/e","n/e","n/e","10","n/e","288"
"BZN|NO2","22.05.2022 16:00 - 22.05.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","416","1377","n/e","n/e","n/e","n/e","n/e","10","n/e","325"
"BZN|NO2","22.05.2022 17:00 - 22.05.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","429","1795","n/e","n/e","n/e","n/e","n/e","10","n/e","303"
"BZN|NO2","22.05.2022 18:00 - 22.05.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","434","2613","n/e","n/e","n/e","n/e","n/e","7","n/e","291"
"BZN|NO2","22.05.2022 19:00 - 22.05.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","434","4044","n/e","n/e","n/e","n/e","n/e","5","n/e","325"
"BZN|NO2","22.05.2022 20:00 - 22.05.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","435","4660","n/e","n/e","n/e","n/e","n/e","5","n/e","323"
"BZN|NO2","22.05.2022 21:00 - 22.05.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","451","4469","n/e","n/e","n/e","n/e","n/e","5","n/e","397"
"BZN|NO2","22.05.2022 22:00 - 22.05.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","473","4327","n/e","n/e","n/e","n/e","n/e","5","n/e","487"
"BZN|NO2","22.05.2022 23:00 - 23.05.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","474","3549","n/e","n/e","n/e","n/e","n/e","6","n/e","522"
"BZN|NO2","23.05.2022 00:00 - 23.05.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","461","2545","n/e","n/e","n/e","n/e","n/e","6","n/e","567"
"BZN|NO2","23.05.2022 01:00 - 23.05.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","481","1843","n/e","n/e","n/e","n/e","n/e","8","n/e","613"
"BZN|NO2","23.05.2022 02:00 - 23.05.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","459","1404","n/e","n/e","n/e","n/e","n/e","9","n/e","692"
"BZN|NO2","23.05.2022 03:00 - 23.05.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","445","1240","n/e","n/e","n/e","n/e","n/e","5","n/e","828"
"BZN|NO2","23.05.2022 04:00 - 23.05.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","443","1479","n/e","n/e","n/e","n/e","n/e","5","n/e","897"
"BZN|NO2","23.05.2022 05:00 - 23.05.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","424","2343","n/e","n/e","n/e","n/e","n/e","5","n/e","888"
"BZN|NO2","23.05.2022 06:00 - 23.05.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","441","3790","n/e","n/e","n/e","n/e","n/e","5","n/e","895"
"BZN|NO2","23.05.2022 07:00 - 23.05.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","452","4518","n/e","n/e","n/e","n/e","n/e","5","n/e","891"
"BZN|NO2","23.05.2022 08:00 - 23.05.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","476","4828","n/e","n/e","n/e","n/e","n/e","5","n/e","960"
"BZN|NO2","23.05.2022 09:00 - 23.05.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","505","4754","n/e","n/e","n/e","n/e","n/e","5","n/e","958"
"BZN|NO2","23.05.2022 10:00 - 23.05.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","506","4440","n/e","n/e","n/e","n/e","n/e","5","n/e","921"
"BZN|NO2","23.05.2022 11:00 - 23.05.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","496","3924","n/e","n/e","n/e","n/e","n/e","6","n/e","920"
"BZN|NO2","23.05.2022 12:00 - 23.05.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","493","3572","n/e","n/e","n/e","n/e","n/e","10","n/e","918"
"BZN|NO2","23.05.2022 13:00 - 23.05.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","489","2629","n/e","n/e","n/e","n/e","n/e","10","n/e","939"
"BZN|NO2","23.05.2022 14:00 - 23.05.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","492","2492","n/e","n/e","n/e","n/e","n/e","10","n/e","961"
"BZN|NO2","23.05.2022 15:00 - 23.05.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","482","2097","n/e","n/e","n/e","n/e","n/e","10","n/e","1074"
"BZN|NO2","23.05.2022 16:00 - 23.05.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","492","2320","n/e","n/e","n/e","n/e","n/e","10","n/e","1039"
"BZN|NO2","23.05.2022 17:00 - 23.05.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","486","3028","n/e","n/e","n/e","n/e","n/e","10","n/e","964"
"BZN|NO2","23.05.2022 18:00 - 23.05.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","493","2973","n/e","n/e","n/e","n/e","n/e","8","n/e","1052"
"BZN|NO2","23.05.2022 19:00 - 23.05.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","493","3178","n/e","n/e","n/e","n/e","n/e","8","n/e","1106"
"BZN|NO2","23.05.2022 20:00 - 23.05.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","482","2875","n/e","n/e","n/e","n/e","n/e","7","n/e","1060"
"BZN|NO2","23.05.2022 21:00 - 23.05.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","485","2297","n/e","n/e","n/e","n/e","n/e","10","n/e","1018"
"BZN|NO2","23.05.2022 22:00 - 23.05.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","488","1921","n/e","n/e","n/e","n/e","n/e","10","n/e","974"
"BZN|NO2","23.05.2022 23:00 - 24.05.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","489","1550","n/e","n/e","n/e","n/e","n/e","10","n/e","951"
"BZN|NO2","24.05.2022 00:00 - 24.05.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","506","1332","n/e","n/e","n/e","n/e","n/e","10","n/e","1028"
"BZN|NO2","24.05.2022 01:00 - 24.05.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","505","1034","n/e","n/e","n/e","n/e","n/e","10","n/e","1152"
"BZN|NO2","24.05.2022 02:00 - 24.05.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","496","1008","n/e","n/e","n/e","n/e","n/e","10","n/e","1177"
"BZN|NO2","24.05.2022 03:00 - 24.05.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","494","940","n/e","n/e","n/e","n/e","n/e","10","n/e","1223"
"BZN|NO2","24.05.2022 04:00 - 24.05.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","496","899","n/e","n/e","n/e","n/e","n/e","10","n/e","1206"
"BZN|NO2","24.05.2022 05:00 - 24.05.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","496","1105","n/e","n/e","n/e","n/e","n/e","10","n/e","1210"
"BZN|NO2","24.05.2022 06:00 - 24.05.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","494","1562","n/e","n/e","n/e","n/e","n/e","10","n/e","1241"
"BZN|NO2","24.05.2022 07:00 - 24.05.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","498","1868","n/e","n/e","n/e","n/e","n/e","10","n/e","1221"
"BZN|NO2","24.05.2022 08:00 - 24.05.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","497","2452","n/e","n/e","n/e","n/e","n/e","10","n/e","1193"
"BZN|NO2","24.05.2022 09:00 - 24.05.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","485","2336","n/e","n/e","n/e","n/e","n/e","10","n/e","1116"
"BZN|NO2","24.05.2022 10:00 - 24.05.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","475","2287","n/e","n/e","n/e","n/e","n/e","10","n/e","1141"
"BZN|NO2","24.05.2022 11:00 - 24.05.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","465","2425","n/e","n/e","n/e","n/e","n/e","10","n/e","1099"
"BZN|NO2","24.05.2022 12:00 - 24.05.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","456","2448","n/e","n/e","n/e","n/e","n/e","9","n/e","1029"
"BZN|NO2","24.05.2022 13:00 - 24.05.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","456","2498","n/e","n/e","n/e","n/e","n/e","9","n/e","888"
"BZN|NO2","24.05.2022 14:00 - 24.05.2022 15:00 (CET/CEST)","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","1","","453","2481","n/e","n/e","n/e","n/e","n/e","10","n/e","649"
"BZN|NO2","24.05.2022 15:00 - 24.05.2022 16:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","458","2874","n/e","n/e","n/e","n/e","n/e","10","n/e","606"
"BZN|NO2","24.05.2022 16:00 - 24.05.2022 17:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","475","3236","n/e","n/e","n/e","n/e","n/e","9","n/e","527"
"BZN|NO2","24.05.2022 17:00 - 24.05.2022 18:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","478","3919","n/e","n/e","n/e","n/e","n/e","5","n/e","465"
"BZN|NO2","24.05.2022 18:00 - 24.05.2022 19:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","484","3761","n/e","n/e","n/e","n/e","n/e","6","n/e","472"
"BZN|NO2","24.05.2022 19:00 - 24.05.2022 20:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","493","4659","n/e","n/e","n/e","n/e","n/e","6","n/e","432"
"BZN|NO2","24.05.2022 20:00 - 24.05.2022 21:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","491","4719","n/e","n/e","n/e","n/e","n/e","6","n/e","369"
"BZN|NO2","24.05.2022 21:00 - 24.05.2022 22:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","489","4595","n/e","n/e","n/e","n/e","n/e","5","n/e","315"
"BZN|NO2","24.05.2022 22:00 - 24.05.2022 23:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","486","4242","n/e","n/e","n/e","n/e","n/e","5","n/e","314"
"BZN|NO2","24.05.2022 23:00 - 25.05.2022 00:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","485","3165","n/e","n/e","n/e","n/e","n/e","5","n/e","307"
"BZN|NO2","25.05.2022 00:00 - 25.05.2022 01:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","465","3332","n/e","n/e","n/e","n/e","n/e","5","n/e","311"
"BZN|NO2","25.05.2022 01:00 - 25.05.2022 02:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","464","3130","n/e","n/e","n/e","n/e","n/e","5","n/e","275"
"BZN|NO2","25.05.2022 02:00 - 25.05.2022 03:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","472","2974","n/e","n/e","n/e","n/e","n/e","5","n/e","228"
"BZN|NO2","25.05.2022 03:00 - 25.05.2022 04:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","476","2768","n/e","n/e","n/e","n/e","n/e","5","n/e","214"
"BZN|NO2","25.05.2022 04:00 - 25.05.2022 05:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","481","2781","n/e","n/e","n/e","n/e","n/e","5","n/e","207"
"BZN|NO2","25.05.2022 05:00 - 25.05.2022 06:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","483","3281","n/e","n/e","n/e","n/e","n/e","5","n/e","204"
"BZN|NO2","25.05.2022 06:00 - 25.05.2022 07:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","484","4393","n/e","n/e","n/e","n/e","n/e","5","n/e","91"
"BZN|NO2","25.05.2022 07:00 - 25.05.2022 08:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","496","5107","n/e","n/e","n/e","n/e","n/e","10","n/e","71"
"BZN|NO2","25.05.2022 08:00 - 25.05.2022 09:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","507","5102","n/e","n/e","n/e","n/e","n/e","9","n/e","77"
"BZN|NO2","25.05.2022 09:00 - 25.05.2022 10:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","503","4673","n/e","n/e","n/e","n/e","n/e","8","n/e","145"
"BZN|NO2","25.05.2022 10:00 - 25.05.2022 11:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","472","4058","n/e","n/e","n/e","n/e","n/e","4","n/e","232"
"BZN|NO2","25.05.2022 11:00 - 25.05.2022 12:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","479","3545","n/e","n/e","n/e","n/e","n/e","4","n/e","338"
"BZN|NO2","25.05.2022 12:00 - 25.05.2022 13:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","484","2720","n/e","n/e","n/e","n/e","n/e","2","n/e","472"
"BZN|NO2","25.05.2022 13:00 - 25.05.2022 14:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","488","1967","n/e","n/e","n/e","n/e","n/e","3","n/e","548"
"BZN|NO2","25.05.2022 14:00 - 25.05.2022 15:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","498","1739","n/e","n/e","n/e","n/e","n/e","5","n/e","518"
"BZN|NO2","25.05.2022 15:00 - 25.05.2022 16:00 (CET/CEST)","n/e","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","1","","489","1880","n/e","n/e","n/e","n/e","n/e","7","n/e","565"
