Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"30/09/2021 15:00:11","30/09/2021","Storage, Long Range, Stock Levels","0.0000","30/09/2021 15:56:00",""
"30/09/2021 15:00:11","30/09/2021","Storage, Medium Range, Stock Levels","16335.0243","30/09/2021 15:56:00",""
"30/09/2021 15:00:11","30/09/2021","Storage, Short Range, Stock Levels","0.0000","30/09/2021 15:56:00",""
"29/09/2021 15:00:12","29/09/2021","Storage, Long Range, Stock Levels","0.0000","29/09/2021 15:56:00",""
"29/09/2021 15:00:12","29/09/2021","Storage, Medium Range, Stock Levels","16319.7154","29/09/2021 15:56:00",""
"29/09/2021 15:00:12","29/09/2021","Storage, Short Range, Stock Levels","0.0000","29/09/2021 15:56:00",""
"28/09/2021 15:00:05","28/09/2021","Storage, Long Range, Stock Levels","0.0000","28/09/2021 15:56:00",""
"28/09/2021 15:00:05","28/09/2021","Storage, Medium Range, Stock Levels","16396.5934","28/09/2021 15:56:00",""
"28/09/2021 15:00:05","28/09/2021","Storage, Short Range, Stock Levels","0.0000","28/09/2021 15:56:00",""
"27/09/2021 15:00:05","27/09/2021","Storage, Long Range, Stock Levels","0.0000","27/09/2021 15:56:00",""
"27/09/2021 15:00:05","27/09/2021","Storage, Medium Range, Stock Levels","16269.1300","27/09/2021 15:56:00",""
"27/09/2021 15:00:05","27/09/2021","Storage, Short Range, Stock Levels","0.0000","27/09/2021 15:56:00",""
"26/09/2021 15:00:07","26/09/2021","Storage, Long Range, Stock Levels","0.0000","26/09/2021 15:56:00",""
"26/09/2021 15:00:07","26/09/2021","Storage, Medium Range, Stock Levels","15668.9707","26/09/2021 15:56:00",""
"26/09/2021 15:00:07","26/09/2021","Storage, Short Range, Stock Levels","0.0000","26/09/2021 15:56:00",""
"25/09/2021 15:00:03","25/09/2021","Storage, Long Range, Stock Levels","0.0000","25/09/2021 15:56:00",""
"25/09/2021 15:00:03","25/09/2021","Storage, Medium Range, Stock Levels","15706.2904","25/09/2021 15:56:00",""
"25/09/2021 15:00:03","25/09/2021","Storage, Short Range, Stock Levels","0.0000","25/09/2021 15:56:00",""
"24/09/2021 15:00:10","24/09/2021","Storage, Long Range, Stock Levels","0.0000","24/09/2021 15:56:00",""
"24/09/2021 15:00:10","24/09/2021","Storage, Medium Range, Stock Levels","15450.5578","24/09/2021 15:56:00",""
"24/09/2021 15:00:10","24/09/2021","Storage, Short Range, Stock Levels","0.0000","24/09/2021 15:56:00",""
"23/09/2021 15:00:06","23/09/2021","Storage, Long Range, Stock Levels","0.0000","23/09/2021 15:56:00",""
"23/09/2021 15:00:06","23/09/2021","Storage, Medium Range, Stock Levels","15258.9564","23/09/2021 15:56:00",""
"23/09/2021 15:00:06","23/09/2021","Storage, Short Range, Stock Levels","0.0000","23/09/2021 15:56:00",""
"22/09/2021 15:00:17","22/09/2021","Storage, Long Range, Stock Levels","0.0000","22/09/2021 15:56:00",""
"22/09/2021 15:00:17","22/09/2021","Storage, Medium Range, Stock Levels","15101.5459","22/09/2021 15:56:00",""
"22/09/2021 15:00:17","22/09/2021","Storage, Short Range, Stock Levels","0.0000","22/09/2021 15:56:00",""
"21/09/2021 15:00:15","21/09/2021","Storage, Long Range, Stock Levels","0.0000","21/09/2021 15:56:00",""
"21/09/2021 15:00:15","21/09/2021","Storage, Medium Range, Stock Levels","15066.3068","21/09/2021 15:56:00",""
"21/09/2021 15:00:15","21/09/2021","Storage, Short Range, Stock Levels","0.0000","21/09/2021 15:56:00",""
"20/09/2021 15:00:05","20/09/2021","Storage, Long Range, Stock Levels","0.0000","20/09/2021 15:56:00",""
"20/09/2021 15:00:05","20/09/2021","Storage, Medium Range, Stock Levels","15177.8860","20/09/2021 15:56:00",""
"20/09/2021 15:00:05","20/09/2021","Storage, Short Range, Stock Levels","0.0000","20/09/2021 15:56:00",""
"19/09/2021 15:00:17","19/09/2021","Storage, Long Range, Stock Levels","0.0000","19/09/2021 15:56:00",""
"19/09/2021 15:00:17","19/09/2021","Storage, Medium Range, Stock Levels","15034.2204","19/09/2021 15:56:00",""
"19/09/2021 15:00:17","19/09/2021","Storage, Short Range, Stock Levels","0.0000","19/09/2021 15:56:00",""
"18/09/2021 15:00:07","18/09/2021","Storage, Long Range, Stock Levels","0.0000","18/09/2021 15:56:00",""
"18/09/2021 15:00:07","18/09/2021","Storage, Medium Range, Stock Levels","14855.5673","18/09/2021 15:56:00",""
"18/09/2021 15:00:07","18/09/2021","Storage, Short Range, Stock Levels","0.0000","18/09/2021 15:56:00",""
"17/09/2021 15:00:15","17/09/2021","Storage, Long Range, Stock Levels","0.0000","17/09/2021 15:56:00",""
"17/09/2021 15:00:15","17/09/2021","Storage, Medium Range, Stock Levels","14674.2368","17/09/2021 15:56:00",""
"17/09/2021 15:00:15","17/09/2021","Storage, Short Range, Stock Levels","0.0000","17/09/2021 15:56:00",""
"16/09/2021 15:00:09","16/09/2021","Storage, Long Range, Stock Levels","0.0000","16/09/2021 15:56:00",""
"16/09/2021 15:00:09","16/09/2021","Storage, Medium Range, Stock Levels","14377.4172","16/09/2021 15:56:00",""
"16/09/2021 15:00:09","16/09/2021","Storage, Short Range, Stock Levels","0.0000","16/09/2021 15:56:00",""
"15/09/2021 15:00:14","15/09/2021","Storage, Long Range, Stock Levels","0.0000","15/09/2021 15:56:00",""
"15/09/2021 15:00:14","15/09/2021","Storage, Medium Range, Stock Levels","14309.7715","15/09/2021 15:56:00",""
"15/09/2021 15:00:14","15/09/2021","Storage, Short Range, Stock Levels","0.0000","15/09/2021 15:56:00",""
"14/09/2021 15:00:12","14/09/2021","Storage, Long Range, Stock Levels","0.0000","14/09/2021 15:56:00",""
"14/09/2021 15:00:12","14/09/2021","Storage, Medium Range, Stock Levels","14671.3890","14/09/2021 15:56:00",""
"14/09/2021 15:00:12","14/09/2021","Storage, Short Range, Stock Levels","0.0000","14/09/2021 15:56:00",""
"13/09/2021 15:00:15","13/09/2021","Storage, Long Range, Stock Levels","0.0000","13/09/2021 15:56:00",""
"13/09/2021 15:00:15","13/09/2021","Storage, Medium Range, Stock Levels","14683.5103","13/09/2021 15:56:00",""
"13/09/2021 15:00:15","13/09/2021","Storage, Short Range, Stock Levels","0.0000","13/09/2021 15:56:00",""
"12/09/2021 15:00:09","12/09/2021","Storage, Long Range, Stock Levels","0.0000","12/09/2021 15:56:00",""
"12/09/2021 15:00:09","12/09/2021","Storage, Medium Range, Stock Levels","14576.4746","12/09/2021 15:56:00",""
"12/09/2021 15:00:09","12/09/2021","Storage, Short Range, Stock Levels","0.0000","12/09/2021 15:56:00",""
"11/09/2021 15:00:14","11/09/2021","Storage, Long Range, Stock Levels","0.0000","11/09/2021 15:56:00",""
"11/09/2021 15:00:14","11/09/2021","Storage, Medium Range, Stock Levels","14353.1111","11/09/2021 15:56:00",""
"11/09/2021 15:00:14","11/09/2021","Storage, Short Range, Stock Levels","0.0000","11/09/2021 15:56:00",""
"10/09/2021 16:00:00","31/08/2021","Storage Injection, Actual","231931888.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","31/08/2021","Storage Withdrawal, Actual","-36594748.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","30/08/2021","Storage Injection, Actual","315814628.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","30/08/2021","Storage Withdrawal, Actual","-40693407.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","29/08/2021","Storage Injection, Actual","470424017.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","29/08/2021","Storage Withdrawal, Actual","-7446294.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","28/08/2021","Storage Injection, Actual","359593833.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","28/08/2021","Storage Withdrawal, Actual","-13159464.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","27/08/2021","Storage Injection, Actual","224023207.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","27/08/2021","Storage Withdrawal, Actual","-15587528.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","26/08/2021","Storage Injection, Actual","303256867.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","26/08/2021","Storage Withdrawal, Actual","-11550265.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","25/08/2021","Storage Injection, Actual","225535471.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","25/08/2021","Storage Withdrawal, Actual","-28949901.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","24/08/2021","Storage Injection, Actual","274142385.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","24/08/2021","Storage Withdrawal, Actual","-13028031.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","23/08/2021","Storage Injection, Actual","155570895.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","23/08/2021","Storage Withdrawal, Actual","-21448088.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","22/08/2021","Storage Injection, Actual","222736542.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","22/08/2021","Storage Withdrawal, Actual","-14173515.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","21/08/2021","Storage Injection, Actual","201360764.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","21/08/2021","Storage Withdrawal, Actual","-26178099.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","20/08/2021","Storage Injection, Actual","128471255.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","20/08/2021","Storage Withdrawal, Actual","-125448994.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","19/08/2021","Storage Injection, Actual","187317474.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","19/08/2021","Storage Withdrawal, Actual","-56004415.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","18/08/2021","Storage Injection, Actual","168015618.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","18/08/2021","Storage Withdrawal, Actual","-93064269.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","17/08/2021","Storage Injection, Actual","217584830.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","17/08/2021","Storage Withdrawal, Actual","-18392950.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","16/08/2021","Storage Injection, Actual","420643534.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","16/08/2021","Storage Withdrawal, Actual","-2053184.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","15/08/2021","Storage Injection, Actual","387621118.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","15/08/2021","Storage Withdrawal, Actual","-8120.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","14/08/2021","Storage Injection, Actual","366194721.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","14/08/2021","Storage Withdrawal, Actual","-16305.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","13/08/2021","Storage Injection, Actual","574077645.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","13/08/2021","Storage Withdrawal, Actual","-283354.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","12/08/2021","Storage Injection, Actual","421672554.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","12/08/2021","Storage Withdrawal, Actual","-8761.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","11/08/2021","Storage Injection, Actual","338707473.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","11/08/2021","Storage Withdrawal, Actual","-1642241.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","10/08/2021","Storage Injection, Actual","160471926.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","10/08/2021","Storage Withdrawal, Actual","-32296336.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","09/08/2021","Storage Injection, Actual","164855804.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","09/08/2021","Storage Withdrawal, Actual","-75654620.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","08/08/2021","Storage Injection, Actual","475658779.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","08/08/2021","Storage Withdrawal, Actual","-9818930.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","07/08/2021","Storage Injection, Actual","481931813.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","07/08/2021","Storage Withdrawal, Actual","-14034045.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","06/08/2021","Storage Injection, Actual","438594248.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","06/08/2021","Storage Withdrawal, Actual","-9851711.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","05/08/2021","Storage Injection, Actual","516741578.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","05/08/2021","Storage Withdrawal, Actual","-9833272.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","04/08/2021","Storage Injection, Actual","114088653.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","04/08/2021","Storage Withdrawal, Actual","-42640422.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","03/08/2021","Storage Injection, Actual","123180680.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","03/08/2021","Storage Withdrawal, Actual","-9819144.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","02/08/2021","Storage Injection, Actual","80864794.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","02/08/2021","Storage Withdrawal, Actual","-20616560.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","01/08/2021","Storage Injection, Actual","293996906.0000","10/09/2021 16:00:24",""
"10/09/2021 16:00:00","01/08/2021","Storage Withdrawal, Actual","-10380595.0000","10/09/2021 16:00:24",""
"10/09/2021 15:00:17","10/09/2021","Storage, Long Range, Stock Levels","0.0000","10/09/2021 15:56:00",""
"10/09/2021 15:00:17","10/09/2021","Storage, Medium Range, Stock Levels","14257.4158","10/09/2021 15:56:00",""
"10/09/2021 15:00:17","10/09/2021","Storage, Short Range, Stock Levels","0.0000","10/09/2021 15:56:00",""
"09/09/2021 15:00:02","09/09/2021","Storage, Long Range, Stock Levels","0.0000","09/09/2021 15:56:00",""
"09/09/2021 15:00:02","09/09/2021","Storage, Medium Range, Stock Levels","14343.0565","09/09/2021 15:56:00",""
"09/09/2021 15:00:02","09/09/2021","Storage, Short Range, Stock Levels","0.0000","09/09/2021 15:56:00",""
"09/09/2021 15:00:02","08/09/2021","Storage, Medium Range, Stock Levels","14399.4374","09/09/2021 15:56:00",""
"08/09/2021 15:00:16","08/09/2021","Storage, Long Range, Stock Levels","0.0000","08/09/2021 15:56:00",""
"08/09/2021 15:00:16","08/09/2021","Storage, Medium Range, Stock Levels","14399.4374","08/09/2021 15:56:00",""
"08/09/2021 15:00:16","08/09/2021","Storage, Short Range, Stock Levels","0.0000","08/09/2021 15:56:00",""
"07/09/2021 15:00:08","07/09/2021","Storage, Long Range, Stock Levels","0.0000","07/09/2021 15:56:00",""
"07/09/2021 15:00:08","07/09/2021","Storage, Medium Range, Stock Levels","14291.2754","07/09/2021 15:56:00",""
"07/09/2021 15:00:08","07/09/2021","Storage, Short Range, Stock Levels","0.0000","07/09/2021 15:56:00",""
"06/09/2021 15:00:12","06/09/2021","Storage, Long Range, Stock Levels","0.0000","06/09/2021 15:56:00",""
"06/09/2021 15:00:12","06/09/2021","Storage, Medium Range, Stock Levels","14275.8902","06/09/2021 15:56:00",""
"06/09/2021 15:00:12","06/09/2021","Storage, Short Range, Stock Levels","0.0000","06/09/2021 15:56:00",""
"05/09/2021 15:00:02","05/09/2021","Storage, Long Range, Stock Levels","0.0000","05/09/2021 15:56:00",""
"05/09/2021 15:00:02","05/09/2021","Storage, Medium Range, Stock Levels","14120.2656","05/09/2021 15:56:00",""
"05/09/2021 15:00:02","05/09/2021","Storage, Short Range, Stock Levels","0.0000","05/09/2021 15:56:00",""
"04/09/2021 15:00:16","04/09/2021","Storage, Long Range, Stock Levels","0.0000","04/09/2021 15:56:00",""
"04/09/2021 15:00:16","04/09/2021","Storage, Medium Range, Stock Levels","14040.2043","04/09/2021 15:56:00",""
"04/09/2021 15:00:16","04/09/2021","Storage, Short Range, Stock Levels","0.0000","04/09/2021 15:56:00",""
"03/09/2021 15:00:11","03/09/2021","Storage, Long Range, Stock Levels","0.0000","03/09/2021 15:56:00",""
"03/09/2021 15:00:11","03/09/2021","Storage, Medium Range, Stock Levels","14139.9221","03/09/2021 15:56:00",""
"03/09/2021 15:00:11","03/09/2021","Storage, Short Range, Stock Levels","0.0000","03/09/2021 15:56:00",""
"02/09/2021 15:00:11","02/09/2021","Storage, Long Range, Stock Levels","0.0000","02/09/2021 15:56:00",""
"02/09/2021 15:00:11","02/09/2021","Storage, Medium Range, Stock Levels","14207.5234","02/09/2021 15:56:00",""
"02/09/2021 15:00:11","02/09/2021","Storage, Short Range, Stock Levels","0.0000","02/09/2021 15:56:00",""
"01/09/2021 15:00:14","01/09/2021","Storage, Long Range, Stock Levels","0.0000","01/09/2021 15:56:00",""
"01/09/2021 15:00:14","01/09/2021","Storage, Medium Range, Stock Levels","14100.9365","01/09/2021 15:56:00",""
"01/09/2021 15:00:14","01/09/2021","Storage, Short Range, Stock Levels","0.0000","01/09/2021 15:56:00",""
"31/08/2021 15:00:15","31/08/2021","Storage, Long Range, Stock Levels","0.0000","31/08/2021 15:56:00",""
"31/08/2021 15:00:15","31/08/2021","Storage, Medium Range, Stock Levels","13905.9488","31/08/2021 15:56:00",""
"31/08/2021 15:00:15","31/08/2021","Storage, Short Range, Stock Levels","0.0000","31/08/2021 15:56:00",""
"30/08/2021 15:00:08","30/08/2021","Storage, Long Range, Stock Levels","0.0000","30/08/2021 15:56:00",""
"30/08/2021 15:00:08","30/08/2021","Storage, Medium Range, Stock Levels","13631.3036","30/08/2021 15:56:00",""
"30/08/2021 15:00:08","30/08/2021","Storage, Short Range, Stock Levels","0.0000","30/08/2021 15:56:00",""
"29/08/2021 15:00:03","29/08/2021","Storage, Long Range, Stock Levels","0.0000","29/08/2021 15:56:00",""
"29/08/2021 15:00:03","29/08/2021","Storage, Medium Range, Stock Levels","13168.7818","29/08/2021 15:56:00",""
"29/08/2021 15:00:03","29/08/2021","Storage, Short Range, Stock Levels","0.0000","29/08/2021 15:56:00",""
"28/08/2021 15:00:08","28/08/2021","Storage, Long Range, Stock Levels","0.0000","28/08/2021 15:56:00",""
"28/08/2021 15:00:08","28/08/2021","Storage, Medium Range, Stock Levels","12822.9149","28/08/2021 15:56:00",""
"28/08/2021 15:00:08","28/08/2021","Storage, Short Range, Stock Levels","0.0000","28/08/2021 15:56:00",""
"27/08/2021 15:00:08","27/08/2021","Storage, Long Range, Stock Levels","0.0000","27/08/2021 15:56:00",""
"27/08/2021 15:00:08","27/08/2021","Storage, Medium Range, Stock Levels","12615.0067","27/08/2021 15:56:00",""
"27/08/2021 15:00:08","27/08/2021","Storage, Short Range, Stock Levels","0.0000","27/08/2021 15:56:00",""
"26/08/2021 15:00:06","26/08/2021","Storage, Long Range, Stock Levels","0.0000","26/08/2021 15:56:00",""
"26/08/2021 15:00:06","26/08/2021","Storage, Medium Range, Stock Levels","12323.8277","26/08/2021 15:56:00",""
"26/08/2021 15:00:06","26/08/2021","Storage, Short Range, Stock Levels","0.0000","26/08/2021 15:56:00",""
"25/08/2021 15:00:02","25/08/2021","Storage, Long Range, Stock Levels","0.0000","25/08/2021 15:56:00",""
"25/08/2021 15:00:02","25/08/2021","Storage, Medium Range, Stock Levels","12127.6730","25/08/2021 15:56:00",""
"25/08/2021 15:00:02","25/08/2021","Storage, Short Range, Stock Levels","0.0000","25/08/2021 15:56:00",""
"24/08/2021 15:00:04","24/08/2021","Storage, Long Range, Stock Levels","0.0000","24/08/2021 15:56:00",""
"24/08/2021 15:00:04","24/08/2021","Storage, Medium Range, Stock Levels","11866.9941","24/08/2021 15:56:00",""
"24/08/2021 15:00:04","24/08/2021","Storage, Short Range, Stock Levels","0.0000","24/08/2021 15:56:00",""
"23/08/2021 15:00:15","23/08/2021","Storage, Long Range, Stock Levels","0.0000","23/08/2021 15:56:00",""
"23/08/2021 15:00:15","23/08/2021","Storage, Medium Range, Stock Levels","11733.4146","23/08/2021 15:56:00",""
"23/08/2021 15:00:15","23/08/2021","Storage, Short Range, Stock Levels","0.0000","23/08/2021 15:56:00",""
"22/08/2021 15:00:08","22/08/2021","Storage, Long Range, Stock Levels","0.0000","22/08/2021 15:56:00",""
"22/08/2021 15:00:08","22/08/2021","Storage, Medium Range, Stock Levels","11525.3163","22/08/2021 15:56:00",""
"22/08/2021 15:00:08","22/08/2021","Storage, Short Range, Stock Levels","0.0000","22/08/2021 15:56:00",""
"21/08/2021 15:00:12","21/08/2021","Storage, Long Range, Stock Levels","0.0000","21/08/2021 15:56:00",""
"21/08/2021 15:00:12","21/08/2021","Storage, Medium Range, Stock Levels","11350.5337","21/08/2021 15:56:00",""
"21/08/2021 15:00:12","21/08/2021","Storage, Short Range, Stock Levels","0.0000","21/08/2021 15:56:00",""
"20/08/2021 15:00:01","20/08/2021","Storage, Long Range, Stock Levels","0.0000","20/08/2021 15:56:00",""
"20/08/2021 15:00:01","20/08/2021","Storage, Medium Range, Stock Levels","11347.9145","20/08/2021 15:56:00",""
"20/08/2021 15:00:01","20/08/2021","Storage, Short Range, Stock Levels","0.0000","20/08/2021 15:56:00",""
"19/08/2021 15:00:16","19/08/2021","Storage, Long Range, Stock Levels","0.0000","19/08/2021 15:56:00",""
"19/08/2021 15:00:16","19/08/2021","Storage, Medium Range, Stock Levels","11217.0350","19/08/2021 15:56:00",""
"19/08/2021 15:00:16","19/08/2021","Storage, Short Range, Stock Levels","0.0000","19/08/2021 15:56:00",""
"18/08/2021 15:00:16","18/08/2021","Storage, Long Range, Stock Levels","0.0000","18/08/2021 15:56:00",""
"18/08/2021 15:00:16","18/08/2021","Storage, Medium Range, Stock Levels","11142.5740","18/08/2021 15:56:00",""
"18/08/2021 15:00:16","18/08/2021","Storage, Short Range, Stock Levels","0.0000","18/08/2021 15:56:00",""
"17/08/2021 15:00:18","17/08/2021","Storage, Long Range, Stock Levels","0.0000","17/08/2021 15:56:00",""
"17/08/2021 15:00:18","17/08/2021","Storage, Medium Range, Stock Levels","10943.9106","17/08/2021 15:56:00",""
"17/08/2021 15:00:18","17/08/2021","Storage, Short Range, Stock Levels","0.0000","17/08/2021 15:56:00",""
"16/08/2021 15:00:17","16/08/2021","Storage, Long Range, Stock Levels","0.0000","16/08/2021 15:56:00",""
"16/08/2021 15:00:17","16/08/2021","Storage, Medium Range, Stock Levels","10525.8080","16/08/2021 15:56:00",""
"16/08/2021 15:00:17","16/08/2021","Storage, Short Range, Stock Levels","0.0000","16/08/2021 15:56:00",""
"15/08/2021 15:00:08","15/08/2021","Storage, Long Range, Stock Levels","0.0000","15/08/2021 15:56:00",""
"15/08/2021 15:00:08","15/08/2021","Storage, Medium Range, Stock Levels","10138.7593","15/08/2021 15:56:00",""
"15/08/2021 15:00:08","15/08/2021","Storage, Short Range, Stock Levels","0.0000","15/08/2021 15:56:00",""
"14/08/2021 15:00:07","14/08/2021","Storage, Long Range, Stock Levels","0.0000","14/08/2021 15:56:00",""
"14/08/2021 15:00:07","14/08/2021","Storage, Medium Range, Stock Levels","9773.1503","14/08/2021 15:56:00",""
"14/08/2021 15:00:07","14/08/2021","Storage, Short Range, Stock Levels","0.0000","14/08/2021 15:56:00",""
"13/08/2021 15:00:13","13/08/2021","Storage, Long Range, Stock Levels","0.0000","13/08/2021 15:56:00",""
"13/08/2021 15:00:13","13/08/2021","Storage, Medium Range, Stock Levels","9199.9407","13/08/2021 15:56:00",""
"13/08/2021 15:00:13","13/08/2021","Storage, Short Range, Stock Levels","0.0000","13/08/2021 15:56:00",""
"12/08/2021 15:00:14","12/08/2021","Storage, Long Range, Stock Levels","0.0000","12/08/2021 15:56:00",""
"12/08/2021 15:00:14","12/08/2021","Storage, Medium Range, Stock Levels","8788.8133","12/08/2021 15:56:00",""
"12/08/2021 15:00:14","12/08/2021","Storage, Short Range, Stock Levels","0.0000","12/08/2021 15:56:00",""
"11/08/2021 16:00:00","31/07/2021","Storage Injection, Actual","417133383.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","31/07/2021","Storage Withdrawal, Actual","-1237.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","30/07/2021","Storage Injection, Actual","322687753.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","30/07/2021","Storage Withdrawal, Actual","-745681.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","29/07/2021","Storage Injection, Actual","385272172.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","29/07/2021","Storage Withdrawal, Actual","-6458.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","28/07/2021","Storage Injection, Actual","255004753.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","28/07/2021","Storage Withdrawal, Actual","-12201525.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","27/07/2021","Storage Injection, Actual","34465583.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","27/07/2021","Storage Withdrawal, Actual","-179131036.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","26/07/2021","Storage Injection, Actual","53248792.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","26/07/2021","Storage Withdrawal, Actual","-145519711.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","25/07/2021","Storage Injection, Actual","102455181.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","25/07/2021","Storage Withdrawal, Actual","-193567616.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","24/07/2021","Storage Injection, Actual","99169736.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","24/07/2021","Storage Withdrawal, Actual","-93364399.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","23/07/2021","Storage Injection, Actual","46165466.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","23/07/2021","Storage Withdrawal, Actual","-61229115.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","22/07/2021","Storage Injection, Actual","45914978.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","22/07/2021","Storage Withdrawal, Actual","-209444244.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","21/07/2021","Storage Injection, Actual","44393768.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","21/07/2021","Storage Withdrawal, Actual","-119265529.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","20/07/2021","Storage Injection, Actual","49222472.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","20/07/2021","Storage Withdrawal, Actual","-232191163.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","19/07/2021","Storage Injection, Actual","112975134.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","19/07/2021","Storage Withdrawal, Actual","-18122064.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","18/07/2021","Storage Injection, Actual","286683987.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","18/07/2021","Storage Withdrawal, Actual","-16091425.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","17/07/2021","Storage Injection, Actual","256671569.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","17/07/2021","Storage Withdrawal, Actual","-20406930.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","16/07/2021","Storage Injection, Actual","182386798.0000","11/08/2021 16:00:24",""
"11/08/2021 16:00:00","16/07/2021","Storage Withdrawal, Actual","-16104344.0000","11/08/2021 16:00:24",""
