"Time (CET/CEST)","BZN|NL > BZN|GB [MW]","BZN|GB > BZN|NL [MW]"
"07.04.2022 23:00 - 07.04.2022 23:15","931","0"
"07.04.2022 23:15 - 07.04.2022 23:30","931","0"
"07.04.2022 23:30 - 07.04.2022 23:45","931","0"
"07.04.2022 23:45 - 08.04.2022 00:00","931","0"
"08.04.2022 00:00 - 08.04.2022 00:15","1071","0"
"08.04.2022 00:15 - 08.04.2022 00:30","1072","0"
"08.04.2022 00:30 - 08.04.2022 00:45","1072","0"
"08.04.2022 00:45 - 08.04.2022 01:00","1071","0"
"08.04.2022 01:00 - 08.04.2022 01:15","1071","0"
"08.04.2022 01:15 - 08.04.2022 01:30","1072","0"
"08.04.2022 01:30 - 08.04.2022 01:45","1072","0"
"08.04.2022 01:45 - 08.04.2022 02:00","1071","0"
"08.04.2022 02:00 - 08.04.2022 02:15","1072","0"
"08.04.2022 02:15 - 08.04.2022 02:30","1071","0"
"08.04.2022 02:30 - 08.04.2022 02:45","1072","0"
"08.04.2022 02:45 - 08.04.2022 03:00","1072","0"
"08.04.2022 03:00 - 08.04.2022 03:15","1072","0"
"08.04.2022 03:15 - 08.04.2022 03:30","1072","0"
"08.04.2022 03:30 - 08.04.2022 03:45","1071","0"
"08.04.2022 03:45 - 08.04.2022 04:00","1071","0"
"08.04.2022 04:00 - 08.04.2022 04:15","1020","0"
"08.04.2022 04:15 - 08.04.2022 04:30","1020","0"
"08.04.2022 04:30 - 08.04.2022 04:45","1019","0"
"08.04.2022 04:45 - 08.04.2022 05:00","920","0"
"08.04.2022 05:00 - 08.04.2022 05:15","421","0"
"08.04.2022 05:15 - 08.04.2022 05:30","421","0"
"08.04.2022 05:30 - 08.04.2022 05:45","422","0"
"08.04.2022 05:45 - 08.04.2022 06:00","423","0"
"08.04.2022 06:00 - 08.04.2022 06:15","463","0"
"08.04.2022 06:15 - 08.04.2022 06:30","464","0"
"08.04.2022 06:30 - 08.04.2022 06:45","463","0"
"08.04.2022 06:45 - 08.04.2022 07:00","394","0"
"08.04.2022 07:00 - 08.04.2022 07:15","255","0"
"08.04.2022 07:15 - 08.04.2022 07:30","254","0"
"08.04.2022 07:30 - 08.04.2022 07:45","255","0"
"08.04.2022 07:45 - 08.04.2022 08:00","171","0"
"08.04.2022 08:00 - 08.04.2022 08:15","1","0"
"08.04.2022 08:15 - 08.04.2022 08:30","1","0"
"08.04.2022 08:30 - 08.04.2022 08:45","1","0"
"08.04.2022 08:45 - 08.04.2022 09:00","1","0"
"08.04.2022 09:00 - 08.04.2022 09:15","214","0"
"08.04.2022 09:15 - 08.04.2022 09:30","214","0"
"08.04.2022 09:30 - 08.04.2022 09:45","215","0"
"08.04.2022 09:45 - 08.04.2022 10:00","310","0"
"08.04.2022 10:00 - 08.04.2022 10:15","782","0"
"08.04.2022 10:15 - 08.04.2022 10:30","783","0"
"08.04.2022 10:30 - 08.04.2022 10:45","782","0"
"08.04.2022 10:45 - 08.04.2022 11:00","780","0"
"08.04.2022 11:00 - 08.04.2022 11:15","600","0"
"08.04.2022 11:15 - 08.04.2022 11:30","600","0"
"08.04.2022 11:30 - 08.04.2022 11:45","600","0"
"08.04.2022 11:45 - 08.04.2022 12:00","542","0"
"08.04.2022 12:00 - 08.04.2022 12:15","425","0"
"08.04.2022 12:15 - 08.04.2022 12:30","426","0"
"08.04.2022 12:30 - 08.04.2022 12:45","426","0"
"08.04.2022 12:45 - 08.04.2022 13:00","343","0"
"08.04.2022 13:00 - 08.04.2022 13:15","106","0"
"08.04.2022 13:15 - 08.04.2022 13:30","106","0"
"08.04.2022 13:30 - 08.04.2022 13:45","106","0"
"08.04.2022 13:45 - 08.04.2022 14:00","105","0"
"08.04.2022 14:00 - 08.04.2022 14:15","467","0"
"08.04.2022 14:15 - 08.04.2022 14:30","467","0"
"08.04.2022 14:30 - 08.04.2022 14:45","467","0"
"08.04.2022 14:45 - 08.04.2022 15:00","311","0"
"08.04.2022 15:00 - 08.04.2022 15:15","1","0"
"08.04.2022 15:15 - 08.04.2022 15:30","1","0"
"08.04.2022 15:30 - 08.04.2022 15:45","1","0"
"08.04.2022 15:45 - 08.04.2022 16:00","1","0"
"08.04.2022 16:00 - 08.04.2022 16:15","1","0"
"08.04.2022 16:15 - 08.04.2022 16:30","1","0"
"08.04.2022 16:30 - 08.04.2022 16:45","0","0"
"08.04.2022 16:45 - 08.04.2022 17:00","1","0"
"08.04.2022 17:00 - 08.04.2022 17:15","1","0"
"08.04.2022 17:15 - 08.04.2022 17:30","1","0"
"08.04.2022 17:30 - 08.04.2022 17:45","1","0"
"08.04.2022 17:45 - 08.04.2022 18:00","1","0"
"08.04.2022 18:00 - 08.04.2022 18:15","1","0"
"08.04.2022 18:15 - 08.04.2022 18:30","1","0"
"08.04.2022 18:30 - 08.04.2022 18:45","1","0"
"08.04.2022 18:45 - 08.04.2022 19:00","1","0"
"08.04.2022 19:00 - 08.04.2022 19:15","1","0"
"08.04.2022 19:15 - 08.04.2022 19:30","1","0"
"08.04.2022 19:30 - 08.04.2022 19:45","1","0"
"08.04.2022 19:45 - 08.04.2022 20:00","1","0"
"08.04.2022 20:00 - 08.04.2022 20:15","353","0"
"08.04.2022 20:15 - 08.04.2022 20:30","352","0"
"08.04.2022 20:30 - 08.04.2022 20:45","353","0"
"08.04.2022 20:45 - 08.04.2022 21:00","352","0"
"08.04.2022 21:00 - 08.04.2022 21:15","747","0"
"08.04.2022 21:15 - 08.04.2022 21:30","747","0"
"08.04.2022 21:30 - 08.04.2022 21:45","746","0"
"08.04.2022 21:45 - 08.04.2022 22:00","744","0"
"08.04.2022 22:00 - 08.04.2022 22:15","606","0"
"08.04.2022 22:15 - 08.04.2022 22:30","607","0"
"08.04.2022 22:30 - 08.04.2022 22:45","607","0"
"08.04.2022 22:45 - 08.04.2022 23:00","689","0"
"08.04.2022 23:00 - 08.04.2022 23:15","855","0"
"08.04.2022 23:15 - 08.04.2022 23:30","855","0"
"08.04.2022 23:30 - 08.04.2022 23:45","855","0"
"08.04.2022 23:45 - 09.04.2022 00:00","927","0"
"09.04.2022 00:00 - 09.04.2022 00:15","1071","0"
"09.04.2022 00:15 - 09.04.2022 00:30","1071","0"
"09.04.2022 00:30 - 09.04.2022 00:45","1071","0"
"09.04.2022 00:45 - 09.04.2022 01:00","1071","0"
"09.04.2022 01:00 - 09.04.2022 01:15","1070","0"
"09.04.2022 01:15 - 09.04.2022 01:30","1071","0"
"09.04.2022 01:30 - 09.04.2022 01:45","1071","0"
"09.04.2022 01:45 - 09.04.2022 02:00","1071","0"
"09.04.2022 02:00 - 09.04.2022 02:15","1071","0"
"09.04.2022 02:15 - 09.04.2022 02:30","1071","0"
"09.04.2022 02:30 - 09.04.2022 02:45","1071","0"
"09.04.2022 02:45 - 09.04.2022 03:00","1071","0"
"09.04.2022 03:00 - 09.04.2022 03:15","1071","0"
"09.04.2022 03:15 - 09.04.2022 03:30","1071","0"
"09.04.2022 03:30 - 09.04.2022 03:45","1071","0"
"09.04.2022 03:45 - 09.04.2022 04:00","1064","0"
"09.04.2022 04:00 - 09.04.2022 04:15","1051","0"
"09.04.2022 04:15 - 09.04.2022 04:30","1050","0"
"09.04.2022 04:30 - 09.04.2022 04:45","1051","0"
"09.04.2022 04:45 - 09.04.2022 05:00","1050","0"
"09.04.2022 05:00 - 09.04.2022 05:15","1030","0"
"09.04.2022 05:15 - 09.04.2022 05:30","1032","0"
"09.04.2022 05:30 - 09.04.2022 05:45","1031","0"
"09.04.2022 05:45 - 09.04.2022 06:00","1031","0"
"09.04.2022 06:00 - 09.04.2022 06:15","815","0"
"09.04.2022 06:15 - 09.04.2022 06:30","815","0"
"09.04.2022 06:30 - 09.04.2022 06:45","814","0"
"09.04.2022 06:45 - 09.04.2022 07:00","815","0"
"09.04.2022 07:00 - 09.04.2022 07:15","821","0"
"09.04.2022 07:15 - 09.04.2022 07:30","820","0"
"09.04.2022 07:30 - 09.04.2022 07:45","821","0"
"09.04.2022 07:45 - 09.04.2022 08:00","820","0"
"09.04.2022 08:00 - 09.04.2022 08:15","813","0"
"09.04.2022 08:15 - 09.04.2022 08:30","812","0"
"09.04.2022 08:30 - 09.04.2022 08:45","812","0"
"09.04.2022 08:45 - 09.04.2022 09:00","898","0"
"09.04.2022 09:00 - 09.04.2022 09:15","1071","0"
"09.04.2022 09:15 - 09.04.2022 09:30","1071","0"
"09.04.2022 09:30 - 09.04.2022 09:45","1071","0"
"09.04.2022 09:45 - 09.04.2022 10:00","1071","0"
"09.04.2022 10:00 - 09.04.2022 10:15","1071","0"
"09.04.2022 10:15 - 09.04.2022 10:30","1071","0"
"09.04.2022 10:30 - 09.04.2022 10:45","1071","0"
"09.04.2022 10:45 - 09.04.2022 11:00","1071","0"
"09.04.2022 11:00 - 09.04.2022 11:15","1071","0"
"09.04.2022 11:15 - 09.04.2022 11:30","1071","0"
"09.04.2022 11:30 - 09.04.2022 11:45","1071","0"
"09.04.2022 11:45 - 09.04.2022 12:00","1071","0"
"09.04.2022 12:00 - 09.04.2022 12:15","1071","0"
"09.04.2022 12:15 - 09.04.2022 12:30","1071","0"
"09.04.2022 12:30 - 09.04.2022 12:45","1071","0"
"09.04.2022 12:45 - 09.04.2022 13:00","1071","0"
"09.04.2022 13:00 - 09.04.2022 13:15","1071","0"
"09.04.2022 13:15 - 09.04.2022 13:30","1071","0"
"09.04.2022 13:30 - 09.04.2022 13:45","1071","0"
"09.04.2022 13:45 - 09.04.2022 14:00","1072","0"
"09.04.2022 14:00 - 09.04.2022 14:15","1072","0"
"09.04.2022 14:15 - 09.04.2022 14:30","1071","0"
"09.04.2022 14:30 - 09.04.2022 14:45","1072","0"
"09.04.2022 14:45 - 09.04.2022 15:00","1071","0"
"09.04.2022 15:00 - 09.04.2022 15:15","1071","0"
"09.04.2022 15:15 - 09.04.2022 15:30","1072","0"
"09.04.2022 15:30 - 09.04.2022 15:45","1071","0"
"09.04.2022 15:45 - 09.04.2022 16:00","1072","0"
"09.04.2022 16:00 - 09.04.2022 16:15","1072","0"
"09.04.2022 16:15 - 09.04.2022 16:30","1071","0"
"09.04.2022 16:30 - 09.04.2022 16:45","1073","0"
"09.04.2022 16:45 - 09.04.2022 17:00","1071","0"
"09.04.2022 17:00 - 09.04.2022 17:15","1071","0"
"09.04.2022 17:15 - 09.04.2022 17:30","1071","0"
"09.04.2022 17:30 - 09.04.2022 17:45","1071","0"
"09.04.2022 17:45 - 09.04.2022 18:00","1070","0"
"09.04.2022 18:00 - 09.04.2022 18:15","1000","0"
"09.04.2022 18:15 - 09.04.2022 18:30","1000","0"
"09.04.2022 18:30 - 09.04.2022 18:45","1000","0"
"09.04.2022 18:45 - 09.04.2022 19:00","999","0"
"09.04.2022 19:00 - 09.04.2022 19:15","887","0"
"09.04.2022 19:15 - 09.04.2022 19:30","887","0"
"09.04.2022 19:30 - 09.04.2022 19:45","887","0"
"09.04.2022 19:45 - 09.04.2022 20:00","821","0"
"09.04.2022 20:00 - 09.04.2022 20:15","692","0"
"09.04.2022 20:15 - 09.04.2022 20:30","692","0"
"09.04.2022 20:30 - 09.04.2022 20:45","692","0"
"09.04.2022 20:45 - 09.04.2022 21:00","757","0"
"09.04.2022 21:00 - 09.04.2022 21:15","884","0"
"09.04.2022 21:15 - 09.04.2022 21:30","884","0"
"09.04.2022 21:30 - 09.04.2022 21:45","884","0"
"09.04.2022 21:45 - 09.04.2022 22:00","776","0"
"09.04.2022 22:00 - 09.04.2022 22:15","563","0"
"09.04.2022 22:15 - 09.04.2022 22:30","563","0"
"09.04.2022 22:30 - 09.04.2022 22:45","563","0"
"09.04.2022 22:45 - 09.04.2022 23:00","591","0"
"09.04.2022 23:00 - 09.04.2022 23:15","648","0"
"09.04.2022 23:15 - 09.04.2022 23:30","648","0"
"09.04.2022 23:30 - 09.04.2022 23:45","648","0"
"09.04.2022 23:45 - 10.04.2022 00:00","650","0"
"10.04.2022 00:00 - 10.04.2022 00:15","719","0"
"10.04.2022 00:15 - 10.04.2022 00:30","719","0"
"10.04.2022 00:30 - 10.04.2022 00:45","719","0"
"10.04.2022 00:45 - 10.04.2022 01:00","772","0"
"10.04.2022 01:00 - 10.04.2022 01:15","878","0"
"10.04.2022 01:15 - 10.04.2022 01:30","877","0"
"10.04.2022 01:30 - 10.04.2022 01:45","877","0"
"10.04.2022 01:45 - 10.04.2022 02:00","876","0"
"10.04.2022 02:00 - 10.04.2022 02:15","684","0"
"10.04.2022 02:15 - 10.04.2022 02:30","684","0"
"10.04.2022 02:30 - 10.04.2022 02:45","684","0"
"10.04.2022 02:45 - 10.04.2022 03:00","695","0"
"10.04.2022 03:00 - 10.04.2022 03:15","716","0"
"10.04.2022 03:15 - 10.04.2022 03:30","716","0"
"10.04.2022 03:30 - 10.04.2022 03:45","716","0"
"10.04.2022 03:45 - 10.04.2022 04:00","681","0"
"10.04.2022 04:00 - 10.04.2022 04:15","614","0"
"10.04.2022 04:15 - 10.04.2022 04:30","614","0"
"10.04.2022 04:30 - 10.04.2022 04:45","614","0"
"10.04.2022 04:45 - 10.04.2022 05:00","613","0"
"10.04.2022 05:00 - 10.04.2022 05:15","540","0"
"10.04.2022 05:15 - 10.04.2022 05:30","540","0"
"10.04.2022 05:30 - 10.04.2022 05:45","540","0"
"10.04.2022 05:45 - 10.04.2022 06:00","567","0"
"10.04.2022 06:00 - 10.04.2022 06:15","621","0"
"10.04.2022 06:15 - 10.04.2022 06:30","621","0"
"10.04.2022 06:30 - 10.04.2022 06:45","621","0"
"10.04.2022 06:45 - 10.04.2022 07:00","608","0"
"10.04.2022 07:00 - 10.04.2022 07:15","581","0"
"10.04.2022 07:15 - 10.04.2022 07:30","581","0"
"10.04.2022 07:30 - 10.04.2022 07:45","581","0"
"10.04.2022 07:45 - 10.04.2022 08:00","699","0"
"10.04.2022 08:00 - 10.04.2022 08:15","933","0"
"10.04.2022 08:15 - 10.04.2022 08:30","934","0"
"10.04.2022 08:30 - 10.04.2022 08:45","933","0"
"10.04.2022 08:45 - 10.04.2022 09:00","934","0"
"10.04.2022 09:00 - 10.04.2022 09:15","1046","0"
"10.04.2022 09:15 - 10.04.2022 09:30","1047","0"
"10.04.2022 09:30 - 10.04.2022 09:45","1047","0"
"10.04.2022 09:45 - 10.04.2022 10:00","1047","0"
"10.04.2022 10:00 - 10.04.2022 10:15","1071","0"
"10.04.2022 10:15 - 10.04.2022 10:30","1072","0"
"10.04.2022 10:30 - 10.04.2022 10:45","1071","0"
"10.04.2022 10:45 - 10.04.2022 11:00","1071","0"
"10.04.2022 11:00 - 10.04.2022 11:15","1072","0"
"10.04.2022 11:15 - 10.04.2022 11:30","1072","0"
"10.04.2022 11:30 - 10.04.2022 11:45","1072","0"
"10.04.2022 11:45 - 10.04.2022 12:00","1071","0"
"10.04.2022 12:00 - 10.04.2022 12:15","1072","0"
"10.04.2022 12:15 - 10.04.2022 12:30","1072","0"
"10.04.2022 12:30 - 10.04.2022 12:45","1071","0"
"10.04.2022 12:45 - 10.04.2022 13:00","1072","0"
"10.04.2022 13:00 - 10.04.2022 13:15","1072","0"
"10.04.2022 13:15 - 10.04.2022 13:30","1072","0"
"10.04.2022 13:30 - 10.04.2022 13:45","1071","0"
"10.04.2022 13:45 - 10.04.2022 14:00","1072","0"
"10.04.2022 14:00 - 10.04.2022 14:15","1072","0"
"10.04.2022 14:15 - 10.04.2022 14:30","1072","0"
"10.04.2022 14:30 - 10.04.2022 14:45","1071","0"
"10.04.2022 14:45 - 10.04.2022 15:00","1072","0"
"10.04.2022 15:00 - 10.04.2022 15:15","1072","0"
"10.04.2022 15:15 - 10.04.2022 15:30","1072","0"
"10.04.2022 15:30 - 10.04.2022 15:45","1072","0"
"10.04.2022 15:45 - 10.04.2022 16:00","1072","0"
"10.04.2022 16:00 - 10.04.2022 16:15","1072","0"
"10.04.2022 16:15 - 10.04.2022 16:30","1072","0"
"10.04.2022 16:30 - 10.04.2022 16:45","1072","0"
"10.04.2022 16:45 - 10.04.2022 17:00","1072","0"
"10.04.2022 17:00 - 10.04.2022 17:15","1072","0"
"10.04.2022 17:15 - 10.04.2022 17:30","1072","0"
"10.04.2022 17:30 - 10.04.2022 17:45","1072","0"
"10.04.2022 17:45 - 10.04.2022 18:00","1071","0"
"10.04.2022 18:00 - 10.04.2022 18:15","945","0"
"10.04.2022 18:15 - 10.04.2022 18:30","945","0"
"10.04.2022 18:30 - 10.04.2022 18:45","944","0"
"10.04.2022 18:45 - 10.04.2022 19:00","848","0"
"10.04.2022 19:00 - 10.04.2022 19:15","653","0"
"10.04.2022 19:15 - 10.04.2022 19:30","653","0"
"10.04.2022 19:30 - 10.04.2022 19:45","653","0"
"10.04.2022 19:45 - 10.04.2022 20:00","520","0"
"10.04.2022 20:00 - 10.04.2022 20:15","253","0"
"10.04.2022 20:15 - 10.04.2022 20:30","253","0"
"10.04.2022 20:30 - 10.04.2022 20:45","252","0"
"10.04.2022 20:45 - 10.04.2022 21:00","273","0"
"10.04.2022 21:00 - 10.04.2022 21:15","312","0"
"10.04.2022 21:15 - 10.04.2022 21:30","312","0"
"10.04.2022 21:30 - 10.04.2022 21:45","312","0"
"10.04.2022 21:45 - 10.04.2022 22:00","310","0"
"10.04.2022 22:00 - 10.04.2022 22:15","198","0"
"10.04.2022 22:15 - 10.04.2022 22:30","198","0"
"10.04.2022 22:30 - 10.04.2022 22:45","198","0"
"10.04.2022 22:45 - 10.04.2022 23:00","132","0"
"10.04.2022 23:00 - 10.04.2022 23:15","0","0"
"10.04.2022 23:15 - 10.04.2022 23:30","1","0"
"10.04.2022 23:30 - 10.04.2022 23:45","1","0"
"10.04.2022 23:45 - 11.04.2022 00:00","1","0"
"11.04.2022 00:00 - 11.04.2022 00:15","681","0"
"11.04.2022 00:15 - 11.04.2022 00:30","771","0"
"11.04.2022 00:30 - 11.04.2022 00:45","770","0"
"11.04.2022 00:45 - 11.04.2022 01:00","757","0"
"11.04.2022 01:00 - 11.04.2022 01:15","729","0"
"11.04.2022 01:15 - 11.04.2022 01:30","728","0"
"11.04.2022 01:30 - 11.04.2022 01:45","728","0"
"11.04.2022 01:45 - 11.04.2022 02:00","729","0"
"11.04.2022 02:00 - 11.04.2022 02:15","868","0"
"11.04.2022 02:15 - 11.04.2022 02:30","867","0"
"11.04.2022 02:30 - 11.04.2022 02:45","868","0"
"11.04.2022 02:45 - 11.04.2022 03:00","772","0"
"11.04.2022 03:00 - 11.04.2022 03:15","290","0"
"11.04.2022 03:15 - 11.04.2022 03:30","290","0"
"11.04.2022 03:30 - 11.04.2022 03:45","291","0"
"11.04.2022 03:45 - 11.04.2022 04:00","374","0"
"11.04.2022 04:00 - 11.04.2022 04:15","539","0"
"11.04.2022 04:15 - 11.04.2022 04:30","539","0"
"11.04.2022 04:30 - 11.04.2022 04:45","539","0"
"11.04.2022 04:45 - 11.04.2022 05:00","539","0"
"11.04.2022 05:00 - 11.04.2022 05:15","480","0"
"11.04.2022 05:15 - 11.04.2022 05:30","480","0"
"11.04.2022 05:30 - 11.04.2022 05:45","481","0"
"11.04.2022 05:45 - 11.04.2022 06:00","393","0"
"11.04.2022 06:00 - 11.04.2022 06:15","218","0"
"11.04.2022 06:15 - 11.04.2022 06:30","218","0"
"11.04.2022 06:30 - 11.04.2022 06:45","218","0"
"11.04.2022 06:45 - 11.04.2022 07:00","146","0"
"11.04.2022 07:00 - 11.04.2022 07:15","0","100"
"11.04.2022 07:15 - 11.04.2022 07:30","0","101"
"11.04.2022 07:30 - 11.04.2022 07:45","0","100"
"11.04.2022 07:45 - 11.04.2022 08:00","0","67"
"11.04.2022 08:00 - 11.04.2022 08:15","741","0"
"11.04.2022 08:15 - 11.04.2022 08:30","858","0"
"11.04.2022 08:30 - 11.04.2022 08:45","858","0"
"11.04.2022 08:45 - 11.04.2022 09:00","849","0"
"11.04.2022 09:00 - 11.04.2022 09:15","833","0"
"11.04.2022 09:15 - 11.04.2022 09:30","834","0"
"11.04.2022 09:30 - 11.04.2022 09:45","833","0"
"11.04.2022 09:45 - 11.04.2022 10:00","913","0"
"11.04.2022 10:00 - 11.04.2022 10:15","1071","0"
"11.04.2022 10:15 - 11.04.2022 10:30","1071","0"
"11.04.2022 10:30 - 11.04.2022 10:45","1071","0"
"11.04.2022 10:45 - 11.04.2022 11:00","1072","0"
"11.04.2022 11:00 - 11.04.2022 11:15","1072","0"
"11.04.2022 11:15 - 11.04.2022 11:30","1072","0"
"11.04.2022 11:30 - 11.04.2022 11:45","1072","0"
"11.04.2022 11:45 - 11.04.2022 12:00","1072","0"
"11.04.2022 12:00 - 11.04.2022 12:15","1072","0"
"11.04.2022 12:15 - 11.04.2022 12:30","1072","0"
"11.04.2022 12:30 - 11.04.2022 12:45","1072","0"
"11.04.2022 12:45 - 11.04.2022 13:00","1072","0"
"11.04.2022 13:00 - 11.04.2022 13:15","1072","0"
"11.04.2022 13:15 - 11.04.2022 13:30","1072","0"
"11.04.2022 13:30 - 11.04.2022 13:45","1073","0"
"11.04.2022 13:45 - 11.04.2022 14:00","1072","0"
"11.04.2022 14:00 - 11.04.2022 14:15","1073","0"
"11.04.2022 14:15 - 11.04.2022 14:30","1072","0"
"11.04.2022 14:30 - 11.04.2022 14:45","1072","0"
"11.04.2022 14:45 - 11.04.2022 15:00","1072","0"
"11.04.2022 15:00 - 11.04.2022 15:15","1072","0"
"11.04.2022 15:15 - 11.04.2022 15:30","1071","0"
"11.04.2022 15:30 - 11.04.2022 15:45","1072","0"
"11.04.2022 15:45 - 11.04.2022 16:00","929","0"
"11.04.2022 16:00 - 11.04.2022 16:15","655","0"
"11.04.2022 16:15 - 11.04.2022 16:30","655","0"
"11.04.2022 16:30 - 11.04.2022 16:45","655","0"
"11.04.2022 16:45 - 11.04.2022 17:00","610","0"
"11.04.2022 17:00 - 11.04.2022 17:15","522","0"
"11.04.2022 17:15 - 11.04.2022 17:30","522","0"
"11.04.2022 17:30 - 11.04.2022 17:45","522","0"
"11.04.2022 17:45 - 11.04.2022 18:00","520","0"
"11.04.2022 18:00 - 11.04.2022 18:15","394","0"
"11.04.2022 18:15 - 11.04.2022 18:30","393","0"
"11.04.2022 18:30 - 11.04.2022 18:45","393","0"
"11.04.2022 18:45 - 11.04.2022 19:00","478","0"
"11.04.2022 19:00 - 11.04.2022 19:15","648","0"
"11.04.2022 19:15 - 11.04.2022 19:30","647","0"
"11.04.2022 19:30 - 11.04.2022 19:45","648","0"
"11.04.2022 19:45 - 11.04.2022 20:00","648","0"
"11.04.2022 20:00 - 11.04.2022 20:15","782","0"
"11.04.2022 20:15 - 11.04.2022 20:30","782","0"
"11.04.2022 20:30 - 11.04.2022 20:45","781","0"
"11.04.2022 20:45 - 11.04.2022 21:00","782","0"
"11.04.2022 21:00 - 11.04.2022 21:15","808","0"
"11.04.2022 21:15 - 11.04.2022 21:30","808","0"
"11.04.2022 21:30 - 11.04.2022 21:45","808","0"
"11.04.2022 21:45 - 11.04.2022 22:00","812","0"
"11.04.2022 22:00 - 11.04.2022 22:15","822","0"
"11.04.2022 22:15 - 11.04.2022 22:30","822","0"
"11.04.2022 22:30 - 11.04.2022 22:45","822","0"
"11.04.2022 22:45 - 11.04.2022 23:00","622","0"
"11.04.2022 23:00 - 11.04.2022 23:15","106","0"
"11.04.2022 23:15 - 11.04.2022 23:30","106","0"
"11.04.2022 23:30 - 11.04.2022 23:45","106","0"
"11.04.2022 23:45 - 12.04.2022 00:00","106","0"
"12.04.2022 00:00 - 12.04.2022 00:15","566","0"
"12.04.2022 00:15 - 12.04.2022 00:30","565","0"
"12.04.2022 00:30 - 12.04.2022 00:45","566","0"
"12.04.2022 00:45 - 12.04.2022 01:00","533","0"
"12.04.2022 01:00 - 12.04.2022 01:15","468","0"
"12.04.2022 01:15 - 12.04.2022 01:30","468","0"
"12.04.2022 01:30 - 12.04.2022 01:45","469","0"
"12.04.2022 01:45 - 12.04.2022 02:00","522","0"
"12.04.2022 02:00 - 12.04.2022 02:15","629","0"
"12.04.2022 02:15 - 12.04.2022 02:30","629","0"
"12.04.2022 02:30 - 12.04.2022 02:45","630","0"
"12.04.2022 02:45 - 12.04.2022 03:00","630","0"
"12.04.2022 03:00 - 12.04.2022 03:15","612","0"
"12.04.2022 03:15 - 12.04.2022 03:30","612","0"
"12.04.2022 03:30 - 12.04.2022 03:45","613","0"
"12.04.2022 03:45 - 12.04.2022 04:00","612","0"
"12.04.2022 04:00 - 12.04.2022 04:15","614","0"
"12.04.2022 04:15 - 12.04.2022 04:30","614","0"
"12.04.2022 04:30 - 12.04.2022 04:45","613","0"
"12.04.2022 04:45 - 12.04.2022 05:00","581","0"
"12.04.2022 05:00 - 12.04.2022 05:15","516","0"
"12.04.2022 05:15 - 12.04.2022 05:30","516","0"
"12.04.2022 05:30 - 12.04.2022 05:45","516","0"
"12.04.2022 05:45 - 12.04.2022 06:00","523","0"
"12.04.2022 06:00 - 12.04.2022 06:15","538","0"
"12.04.2022 06:15 - 12.04.2022 06:30","538","0"
"12.04.2022 06:30 - 12.04.2022 06:45","538","0"
"12.04.2022 06:45 - 12.04.2022 07:00","405","0"
"12.04.2022 07:00 - 12.04.2022 07:15","138","0"
"12.04.2022 07:15 - 12.04.2022 07:30","139","0"
"12.04.2022 07:30 - 12.04.2022 07:45","139","0"
"12.04.2022 07:45 - 12.04.2022 08:00","138","0"
"12.04.2022 08:00 - 12.04.2022 08:15","494","0"
"12.04.2022 08:15 - 12.04.2022 08:30","494","0"
"12.04.2022 08:30 - 12.04.2022 08:45","494","0"
"12.04.2022 08:45 - 12.04.2022 09:00","591","0"
"12.04.2022 09:00 - 12.04.2022 09:15","1071","0"
"12.04.2022 09:15 - 12.04.2022 09:30","1072","0"
"12.04.2022 09:30 - 12.04.2022 09:45","1072","0"
"12.04.2022 09:45 - 12.04.2022 10:00","1072","0"
"12.04.2022 10:00 - 12.04.2022 10:15","1071","0"
"12.04.2022 10:15 - 12.04.2022 10:30","1070","0"
"12.04.2022 10:30 - 12.04.2022 10:45","1070","0"
"12.04.2022 10:45 - 12.04.2022 11:00","1070","0"
"12.04.2022 11:00 - 12.04.2022 11:15","1071","0"
"12.04.2022 11:15 - 12.04.2022 11:30","1071","0"
"12.04.2022 11:30 - 12.04.2022 11:45","1071","0"
"12.04.2022 11:45 - 12.04.2022 12:00","1070","0"
"12.04.2022 12:00 - 12.04.2022 12:15","1071","0"
"12.04.2022 12:15 - 12.04.2022 12:30","1071","0"
"12.04.2022 12:30 - 12.04.2022 12:45","1071","0"
"12.04.2022 12:45 - 12.04.2022 13:00","1071","0"
"12.04.2022 13:00 - 12.04.2022 13:15","1071","0"
"12.04.2022 13:15 - 12.04.2022 13:30","1071","0"
"12.04.2022 13:30 - 12.04.2022 13:45","1071","0"
"12.04.2022 13:45 - 12.04.2022 14:00","1072","0"
"12.04.2022 14:00 - 12.04.2022 14:15","1071","0"
"12.04.2022 14:15 - 12.04.2022 14:30","1071","0"
"12.04.2022 14:30 - 12.04.2022 14:45","1070","0"
"12.04.2022 14:45 - 12.04.2022 15:00","1071","0"
"12.04.2022 15:00 - 12.04.2022 15:15","1071","0"
"12.04.2022 15:15 - 12.04.2022 15:30","1071","0"
"12.04.2022 15:30 - 12.04.2022 15:45","1071","0"
"12.04.2022 15:45 - 12.04.2022 16:00","1070","0"
"12.04.2022 16:00 - 12.04.2022 16:15","1020","0"
"12.04.2022 16:15 - 12.04.2022 16:30","1020","0"
"12.04.2022 16:30 - 12.04.2022 16:45","1020","0"
"12.04.2022 16:45 - 12.04.2022 17:00","886","0"
"12.04.2022 17:00 - 12.04.2022 17:15","201","0"
"12.04.2022 17:15 - 12.04.2022 17:30","201","0"
"12.04.2022 17:30 - 12.04.2022 17:45","201","0"
