"Time (CET/CEST)","BZN|NL > BZN|GB [MW]","BZN|GB > BZN|NL [MW]"
"30.03.2017 13:00 - 30.03.2017 14:00","1024","0"
"30.03.2017 14:00 - 30.03.2017 15:00","1025","0"
"30.03.2017 15:00 - 30.03.2017 16:00","1025","0"
"30.03.2017 16:00 - 30.03.2017 17:00","1024","0"
"30.03.2017 17:00 - 30.03.2017 18:00","1036","0"
"30.03.2017 18:00 - 30.03.2017 19:00","1032","0"
"30.03.2017 19:00 - 30.03.2017 20:00","1029","0"
"30.03.2017 20:00 - 30.03.2017 21:00","1034","0"
"30.03.2017 21:00 - 30.03.2017 22:00","1016","0"
"30.03.2017 22:00 - 30.03.2017 23:00","1024","0"
"30.03.2017 23:00 - 31.03.2017 00:00","997","0"
"31.03.2017 00:00 - 31.03.2017 01:00","660","0"
"31.03.2017 01:00 - 31.03.2017 02:00","674","0"
"31.03.2017 02:00 - 31.03.2017 03:00","669","0"
"31.03.2017 03:00 - 31.03.2017 04:00","835","0"
"31.03.2017 04:00 - 31.03.2017 05:00","694","0"
"31.03.2017 05:00 - 31.03.2017 06:00","693","0"
"31.03.2017 06:00 - 31.03.2017 07:00","693","0"
"31.03.2017 07:00 - 31.03.2017 08:00","856","0"
"31.03.2017 08:00 - 31.03.2017 09:00","1028","0"
"31.03.2017 09:00 - 31.03.2017 10:00","1007","0"
"31.03.2017 10:00 - 31.03.2017 11:00","1023","0"
"31.03.2017 11:00 - 31.03.2017 12:00","997","0"
"31.03.2017 12:00 - 31.03.2017 13:00","1015","0"
"31.03.2017 13:00 - 31.03.2017 14:00","1003","0"
"31.03.2017 14:00 - 31.03.2017 15:00","1042","0"
"31.03.2017 15:00 - 31.03.2017 16:00","1026","0"
"31.03.2017 16:00 - 31.03.2017 17:00","1042","0"
"31.03.2017 17:00 - 31.03.2017 18:00","1036","0"
"31.03.2017 18:00 - 31.03.2017 19:00","1039","0"
"31.03.2017 19:00 - 31.03.2017 20:00","1057","0"
"31.03.2017 20:00 - 31.03.2017 21:00","1042","0"
"31.03.2017 21:00 - 31.03.2017 22:00","1040","0"
"31.03.2017 22:00 - 31.03.2017 23:00","1050","0"
"31.03.2017 23:00 - 01.04.2017 00:00","1040","0"
"01.04.2017 00:00 - 01.04.2017 01:00","894","0"
"01.04.2017 01:00 - 01.04.2017 02:00","909","0"
"01.04.2017 02:00 - 01.04.2017 03:00","912","0"
"01.04.2017 03:00 - 01.04.2017 04:00","917","0"
"01.04.2017 04:00 - 01.04.2017 05:00","905","0"
"01.04.2017 05:00 - 01.04.2017 06:00","928","0"
"01.04.2017 06:00 - 01.04.2017 07:00","916","0"
"01.04.2017 07:00 - 01.04.2017 08:00","919","0"
"01.04.2017 08:00 - 01.04.2017 09:00","917","0"
"01.04.2017 09:00 - 01.04.2017 10:00","1027","0"
"01.04.2017 10:00 - 01.04.2017 11:00","1042","0"
"01.04.2017 11:00 - 01.04.2017 12:00","1030","0"
"01.04.2017 12:00 - 01.04.2017 13:00","1037","0"
"01.04.2017 13:00 - 01.04.2017 14:00","1036","0"
"01.04.2017 14:00 - 01.04.2017 15:00","1007","0"
"01.04.2017 15:00 - 01.04.2017 16:00","1022","0"
"01.04.2017 16:00 - 01.04.2017 17:00","994","0"
"01.04.2017 17:00 - 01.04.2017 18:00","991","0"
"01.04.2017 18:00 - 01.04.2017 19:00","1025","0"
"01.04.2017 19:00 - 01.04.2017 20:00","1019","0"
"01.04.2017 20:00 - 01.04.2017 21:00","1018","0"
"01.04.2017 21:00 - 01.04.2017 22:00","1031","0"
"01.04.2017 22:00 - 01.04.2017 23:00","1017","0"
"01.04.2017 23:00 - 02.04.2017 00:00","807","0"
"02.04.2017 00:00 - 02.04.2017 01:00","891","0"
"02.04.2017 01:00 - 02.04.2017 02:00","883","0"
"02.04.2017 02:00 - 02.04.2017 03:00","878","0"
"02.04.2017 03:00 - 02.04.2017 04:00","880","0"
"02.04.2017 04:00 - 02.04.2017 05:00","886","0"
"02.04.2017 05:00 - 02.04.2017 06:00","901","0"
"02.04.2017 06:00 - 02.04.2017 07:00","903","0"
"02.04.2017 07:00 - 02.04.2017 08:00","910","0"
"02.04.2017 08:00 - 02.04.2017 09:00","917","0"
"02.04.2017 09:00 - 02.04.2017 10:00","1036","0"
"02.04.2017 10:00 - 02.04.2017 11:00","1019","0"
"02.04.2017 11:00 - 02.04.2017 12:00","1023","0"
"02.04.2017 12:00 - 02.04.2017 13:00","1026","0"
"02.04.2017 13:00 - 02.04.2017 14:00","1026","0"
"02.04.2017 14:00 - 02.04.2017 15:00","1010","0"
"02.04.2017 15:00 - 02.04.2017 16:00","1010","0"
"02.04.2017 16:00 - 02.04.2017 17:00","1024","0"
"02.04.2017 17:00 - 02.04.2017 18:00","1016","0"
"02.04.2017 18:00 - 02.04.2017 19:00","1028","0"
"02.04.2017 19:00 - 02.04.2017 20:00","1029","0"
"02.04.2017 20:00 - 02.04.2017 21:00","1018","0"
"02.04.2017 21:00 - 02.04.2017 22:00","1001","0"
"02.04.2017 22:00 - 02.04.2017 23:00","1017","0"
"02.04.2017 23:00 - 03.04.2017 00:00","1007","0"
"03.04.2017 00:00 - 03.04.2017 01:00","957","0"
"03.04.2017 01:00 - 03.04.2017 02:00","949","0"
"03.04.2017 02:00 - 03.04.2017 03:00","949","0"
"03.04.2017 03:00 - 03.04.2017 04:00","949","0"
"03.04.2017 04:00 - 03.04.2017 05:00","949","0"
"03.04.2017 05:00 - 03.04.2017 06:00","715","0"
"03.04.2017 06:00 - 03.04.2017 07:00","106","0"
"03.04.2017 07:00 - 03.04.2017 08:00","125","0"
"03.04.2017 08:00 - 03.04.2017 09:00","143","0"
"03.04.2017 09:00 - 03.04.2017 10:00","1026","0"
"03.04.2017 10:00 - 03.04.2017 11:00","993","0"
"03.04.2017 11:00 - 03.04.2017 12:00","470","0"
"03.04.2017 12:00 - 03.04.2017 13:00","799","0"
"03.04.2017 13:00 - 03.04.2017 14:00","900","0"
"03.04.2017 14:00 - 03.04.2017 15:00","877","0"
"03.04.2017 15:00 - 03.04.2017 16:00","1023","0"
"03.04.2017 16:00 - 03.04.2017 17:00","790","0"
"03.04.2017 17:00 - 03.04.2017 18:00","785","0"
"03.04.2017 18:00 - 03.04.2017 19:00","983","0"
"03.04.2017 19:00 - 03.04.2017 20:00","984","0"
"03.04.2017 20:00 - 03.04.2017 21:00","1023","0"
"03.04.2017 21:00 - 03.04.2017 22:00","1023","0"
"03.04.2017 22:00 - 03.04.2017 23:00","1023","0"
"03.04.2017 23:00 - 04.04.2017 00:00","1023","0"
"04.04.2017 00:00 - 04.04.2017 01:00","852","0"
"04.04.2017 01:00 - 04.04.2017 02:00","850","0"
"04.04.2017 02:00 - 04.04.2017 03:00","850","0"
"04.04.2017 03:00 - 04.04.2017 04:00","850","0"
"04.04.2017 04:00 - 04.04.2017 05:00","850","0"
"04.04.2017 05:00 - 04.04.2017 06:00","850","0"
"04.04.2017 06:00 - 04.04.2017 07:00","849","0"
"04.04.2017 07:00 - 04.04.2017 08:00","114","0"
"04.04.2017 08:00 - 04.04.2017 09:00","396","0"
"04.04.2017 09:00 - 04.04.2017 10:00","1023","0"
"04.04.2017 10:00 - 04.04.2017 11:00","1023","0"
"04.04.2017 11:00 - 04.04.2017 12:00","1024","0"
"04.04.2017 12:00 - 04.04.2017 13:00","1024","0"
"04.04.2017 13:00 - 04.04.2017 14:00","1023","0"
"04.04.2017 14:00 - 04.04.2017 15:00","1024","0"
"04.04.2017 15:00 - 04.04.2017 16:00","1024","0"
"04.04.2017 16:00 - 04.04.2017 17:00","1024","0"
"04.04.2017 17:00 - 04.04.2017 18:00","1024","0"
"04.04.2017 18:00 - 04.04.2017 19:00","1024","0"
"04.04.2017 19:00 - 04.04.2017 20:00","1024","0"
"04.04.2017 20:00 - 04.04.2017 21:00","1023","0"
"04.04.2017 21:00 - 04.04.2017 22:00","1023","0"
"04.04.2017 22:00 - 04.04.2017 23:00","1024","0"
"04.04.2017 23:00 - 05.04.2017 00:00","1024","0"
"05.04.2017 00:00 - 05.04.2017 01:00","877","0"
"05.04.2017 01:00 - 05.04.2017 02:00","875","0"
"05.04.2017 02:00 - 05.04.2017 03:00","875","0"
"05.04.2017 03:00 - 05.04.2017 04:00","875","0"
"05.04.2017 04:00 - 05.04.2017 05:00","875","0"
"05.04.2017 05:00 - 05.04.2017 06:00","875","0"
"05.04.2017 06:00 - 05.04.2017 07:00","874","0"
"05.04.2017 07:00 - 05.04.2017 08:00","869","0"
"05.04.2017 08:00 - 05.04.2017 09:00","373","0"
"05.04.2017 09:00 - 05.04.2017 10:00","1023","0"
"05.04.2017 10:00 - 05.04.2017 11:00","1023","0"
"05.04.2017 11:00 - 05.04.2017 12:00","1023","0"
"05.04.2017 12:00 - 05.04.2017 13:00","1024","0"
"05.04.2017 13:00 - 05.04.2017 14:00","1024","0"
"05.04.2017 14:00 - 05.04.2017 15:00","1025","0"
"05.04.2017 15:00 - 05.04.2017 16:00","1025","0"
"05.04.2017 16:00 - 05.04.2017 17:00","1025","0"
"05.04.2017 17:00 - 05.04.2017 18:00","1024","0"
"05.04.2017 18:00 - 05.04.2017 19:00","1024","0"
"05.04.2017 19:00 - 05.04.2017 20:00","1024","0"
"05.04.2017 20:00 - 05.04.2017 21:00","1023","0"
"05.04.2017 21:00 - 05.04.2017 22:00","1024","0"
"05.04.2017 22:00 - 05.04.2017 23:00","1024","0"
"05.04.2017 23:00 - 06.04.2017 00:00","1024","0"
"06.04.2017 00:00 - 06.04.2017 01:00","877","0"
"06.04.2017 01:00 - 06.04.2017 02:00","875","0"
"06.04.2017 02:00 - 06.04.2017 03:00","875","0"
"06.04.2017 03:00 - 06.04.2017 04:00","875","0"
"06.04.2017 04:00 - 06.04.2017 05:00","875","0"
"06.04.2017 05:00 - 06.04.2017 06:00","875","0"
"06.04.2017 06:00 - 06.04.2017 07:00","874","0"
"06.04.2017 07:00 - 06.04.2017 08:00","876","0"
"06.04.2017 08:00 - 06.04.2017 09:00","1023","0"
"06.04.2017 09:00 - 06.04.2017 10:00","1023","0"
"06.04.2017 10:00 - 06.04.2017 11:00","974","0"
"06.04.2017 11:00 - 06.04.2017 12:00","973","0"
"06.04.2017 12:00 - 06.04.2017 13:00","973","0"
"06.04.2017 13:00 - 06.04.2017 14:00","973","0"
"06.04.2017 14:00 - 06.04.2017 15:00","973","0"
"06.04.2017 15:00 - 06.04.2017 16:00","974","0"
"06.04.2017 16:00 - 06.04.2017 17:00","1024","0"
"06.04.2017 17:00 - 06.04.2017 18:00","1024","0"
"06.04.2017 18:00 - 06.04.2017 19:00","1024","0"
"06.04.2017 19:00 - 06.04.2017 20:00","1022","0"
"06.04.2017 20:00 - 06.04.2017 21:00","1027","0"
"06.04.2017 21:00 - 06.04.2017 22:00","1029","0"
"06.04.2017 22:00 - 06.04.2017 23:00","1032","0"
"06.04.2017 23:00 - 07.04.2017 00:00","1024","0"
"07.04.2017 00:00 - 07.04.2017 01:00","877","0"
"07.04.2017 01:00 - 07.04.2017 02:00","875","0"
"07.04.2017 02:00 - 07.04.2017 03:00","875","0"
"07.04.2017 03:00 - 07.04.2017 04:00","875","0"
"07.04.2017 04:00 - 07.04.2017 05:00","875","0"
"07.04.2017 05:00 - 07.04.2017 06:00","874","0"
"07.04.2017 06:00 - 07.04.2017 07:00","874","0"
"07.04.2017 07:00 - 07.04.2017 08:00","874","0"
"07.04.2017 08:00 - 07.04.2017 09:00","917","0"
"07.04.2017 09:00 - 07.04.2017 10:00","1032","0"
"07.04.2017 10:00 - 07.04.2017 11:00","1012","0"
"07.04.2017 11:00 - 07.04.2017 12:00","1045","0"
"07.04.2017 12:00 - 07.04.2017 13:00","1025","0"
"07.04.2017 13:00 - 07.04.2017 14:00","998","0"
"07.04.2017 14:00 - 07.04.2017 15:00","1012","0"
"07.04.2017 15:00 - 07.04.2017 16:00","1013","0"
"07.04.2017 16:00 - 07.04.2017 17:00","1023","0"
"07.04.2017 17:00 - 07.04.2017 18:00","1024","0"
"07.04.2017 18:00 - 07.04.2017 19:00","1024","0"
"07.04.2017 19:00 - 07.04.2017 20:00","1024","0"
"07.04.2017 20:00 - 07.04.2017 21:00","1018","0"
"07.04.2017 21:00 - 07.04.2017 22:00","1033","0"
"07.04.2017 22:00 - 07.04.2017 23:00","1033","0"
"07.04.2017 23:00 - 08.04.2017 00:00","1018","0"
"08.04.2017 00:00 - 08.04.2017 01:00","1027","0"
"08.04.2017 01:00 - 08.04.2017 02:00","1029","0"
"08.04.2017 02:00 - 08.04.2017 03:00","1001","0"
"08.04.2017 03:00 - 08.04.2017 04:00","1018","0"
"08.04.2017 04:00 - 08.04.2017 05:00","894","0"
"08.04.2017 05:00 - 08.04.2017 06:00","876","0"
"08.04.2017 06:00 - 08.04.2017 07:00","876","0"
"08.04.2017 07:00 - 08.04.2017 08:00","876","0"
"08.04.2017 08:00 - 08.04.2017 09:00","830","0"
"08.04.2017 09:00 - 08.04.2017 10:00","1012","0"
"08.04.2017 10:00 - 08.04.2017 11:00","1005","0"
"08.04.2017 11:00 - 08.04.2017 12:00","1010","0"
"08.04.2017 12:00 - 08.04.2017 13:00","1021","0"
"08.04.2017 13:00 - 08.04.2017 14:00","1029","0"
"08.04.2017 14:00 - 08.04.2017 15:00","1041","0"
"08.04.2017 15:00 - 08.04.2017 16:00","1040","0"
"08.04.2017 16:00 - 08.04.2017 17:00","1004","0"
"08.04.2017 17:00 - 08.04.2017 18:00","1015","0"
"08.04.2017 18:00 - 08.04.2017 19:00","1059","0"
"08.04.2017 19:00 - 08.04.2017 20:00","1056","0"
"08.04.2017 20:00 - 08.04.2017 21:00","995","0"
"08.04.2017 21:00 - 08.04.2017 22:00","1049","0"
"08.04.2017 22:00 - 08.04.2017 23:00","1010","0"
"08.04.2017 23:00 - 09.04.2017 00:00","1022","0"
"09.04.2017 00:00 - 09.04.2017 01:00","898","0"
"09.04.2017 01:00 - 09.04.2017 02:00","883","0"
"09.04.2017 02:00 - 09.04.2017 03:00","858","0"
"09.04.2017 03:00 - 09.04.2017 04:00","880","0"
"09.04.2017 04:00 - 09.04.2017 05:00","887","0"
"09.04.2017 05:00 - 09.04.2017 06:00","883","0"
"09.04.2017 06:00 - 09.04.2017 07:00","888","0"
"09.04.2017 07:00 - 09.04.2017 08:00","874","0"
"09.04.2017 08:00 - 09.04.2017 09:00","931","0"
"09.04.2017 09:00 - 09.04.2017 10:00","1019","0"
"09.04.2017 10:00 - 09.04.2017 11:00","1004","0"
"09.04.2017 11:00 - 09.04.2017 12:00","999","0"
"09.04.2017 12:00 - 09.04.2017 13:00","1004","0"
"09.04.2017 13:00 - 09.04.2017 14:00","596","0"
"09.04.2017 14:00 - 09.04.2017 15:00","575","0"
"09.04.2017 15:00 - 09.04.2017 16:00","564","0"
"09.04.2017 16:00 - 09.04.2017 17:00","568","0"
"09.04.2017 17:00 - 09.04.2017 18:00","580","0"
"09.04.2017 18:00 - 09.04.2017 19:00","620","0"
"09.04.2017 19:00 - 09.04.2017 20:00","1010","0"
"09.04.2017 20:00 - 09.04.2017 21:00","1007","0"
"09.04.2017 21:00 - 09.04.2017 22:00","1028","0"
"09.04.2017 22:00 - 09.04.2017 23:00","1038","0"
"09.04.2017 23:00 - 10.04.2017 00:00","1027","0"
"10.04.2017 00:00 - 10.04.2017 01:00","766","0"
"10.04.2017 01:00 - 10.04.2017 02:00","760","0"
"10.04.2017 02:00 - 10.04.2017 03:00","725","0"
"10.04.2017 03:00 - 10.04.2017 04:00","775","0"
"10.04.2017 04:00 - 10.04.2017 05:00","745","0"
"10.04.2017 05:00 - 10.04.2017 06:00","755","0"
"10.04.2017 06:00 - 10.04.2017 07:00","740","0"
"10.04.2017 07:00 - 10.04.2017 08:00","901","0"
"10.04.2017 08:00 - 10.04.2017 09:00","1","0"
"10.04.2017 09:00 - 10.04.2017 10:00","907","0"
"10.04.2017 10:00 - 10.04.2017 11:00","1021","0"
"10.04.2017 11:00 - 10.04.2017 12:00","879","0"
"10.04.2017 12:00 - 10.04.2017 13:00","1022","0"
"10.04.2017 13:00 - 10.04.2017 14:00","1022","0"
"10.04.2017 14:00 - 10.04.2017 15:00","1022","0"
"10.04.2017 15:00 - 10.04.2017 16:00","1023","0"
"10.04.2017 16:00 - 10.04.2017 17:00","1024","0"
"10.04.2017 17:00 - 10.04.2017 18:00","1024","0"
"10.04.2017 18:00 - 10.04.2017 19:00","1036","0"
"10.04.2017 19:00 - 10.04.2017 20:00","1039","0"
"10.04.2017 20:00 - 10.04.2017 21:00","1021","0"
"10.04.2017 21:00 - 10.04.2017 22:00","1037","0"
"10.04.2017 22:00 - 10.04.2017 23:00","1039","0"
"10.04.2017 23:00 - 11.04.2017 00:00","1045","0"
"11.04.2017 00:00 - 11.04.2017 01:00","838","0"
"11.04.2017 01:00 - 11.04.2017 02:00","826","0"
"11.04.2017 02:00 - 11.04.2017 03:00","812","0"
"11.04.2017 03:00 - 11.04.2017 04:00","832","0"
"11.04.2017 04:00 - 11.04.2017 05:00","846","0"
"11.04.2017 05:00 - 11.04.2017 06:00","849","0"
"11.04.2017 06:00 - 11.04.2017 07:00","388","0"
"11.04.2017 07:00 - 11.04.2017 08:00","1018","0"
"11.04.2017 08:00 - 11.04.2017 09:00","1013","0"
"11.04.2017 09:00 - 11.04.2017 10:00","999","0"
"11.04.2017 10:00 - 11.04.2017 11:00","750","0"
"11.04.2017 11:00 - 11.04.2017 12:00","702","0"
"11.04.2017 12:00 - 11.04.2017 13:00","968","0"
"11.04.2017 13:00 - 11.04.2017 14:00","970","0"
"11.04.2017 14:00 - 11.04.2017 15:00","589","0"
"11.04.2017 15:00 - 11.04.2017 16:00","966","0"
"11.04.2017 16:00 - 11.04.2017 17:00","885","0"
"11.04.2017 17:00 - 11.04.2017 18:00","1024","0"
"11.04.2017 18:00 - 11.04.2017 19:00","1024","0"
"11.04.2017 19:00 - 11.04.2017 20:00","914","0"
"11.04.2017 20:00 - 11.04.2017 21:00","1024","0"
"11.04.2017 21:00 - 11.04.2017 22:00","1024","0"
"11.04.2017 22:00 - 11.04.2017 23:00","1028","0"
"11.04.2017 23:00 - 12.04.2017 00:00","1016","0"
"12.04.2017 00:00 - 12.04.2017 01:00","764","0"
"12.04.2017 01:00 - 12.04.2017 02:00","748","0"
"12.04.2017 02:00 - 12.04.2017 03:00","749","0"
"12.04.2017 03:00 - 12.04.2017 04:00","762","0"
"12.04.2017 04:00 - 12.04.2017 05:00","350","0"
"12.04.2017 05:00 - 12.04.2017 06:00","331","0"
"12.04.2017 06:00 - 12.04.2017 07:00","335","0"
"12.04.2017 07:00 - 12.04.2017 08:00","748","0"
"12.04.2017 08:00 - 12.04.2017 09:00","1036","0"
"12.04.2017 09:00 - 12.04.2017 10:00","1056","0"
"12.04.2017 10:00 - 12.04.2017 11:00","1049","0"
"12.04.2017 11:00 - 12.04.2017 12:00","1027","0"
"12.04.2017 12:00 - 12.04.2017 13:00","1021","0"
"12.04.2017 13:00 - 12.04.2017 14:00","1002","0"
"12.04.2017 14:00 - 12.04.2017 15:00","1016","0"
"12.04.2017 15:00 - 12.04.2017 16:00","1023","0"
"12.04.2017 16:00 - 12.04.2017 17:00","1024","0"
"12.04.2017 17:00 - 12.04.2017 18:00","1036","0"
"12.04.2017 18:00 - 12.04.2017 19:00","1018","0"
"12.04.2017 19:00 - 12.04.2017 20:00","1025","0"
"12.04.2017 20:00 - 12.04.2017 21:00","1014","0"
"12.04.2017 21:00 - 12.04.2017 22:00","1029","0"
"12.04.2017 22:00 - 12.04.2017 23:00","1007","0"
"12.04.2017 23:00 - 13.04.2017 00:00","1001","0"
"13.04.2017 00:00 - 13.04.2017 01:00","781","0"
"13.04.2017 01:00 - 13.04.2017 02:00","803","0"
"13.04.2017 02:00 - 13.04.2017 03:00","825","0"
"13.04.2017 03:00 - 13.04.2017 04:00","808","0"
"13.04.2017 04:00 - 13.04.2017 05:00","815","0"
"13.04.2017 05:00 - 13.04.2017 06:00","795","0"
"13.04.2017 06:00 - 13.04.2017 07:00","804","0"
"13.04.2017 07:00 - 13.04.2017 08:00","807","0"
"13.04.2017 08:00 - 13.04.2017 09:00","701","0"
"13.04.2017 09:00 - 13.04.2017 10:00","1021","0"
"13.04.2017 10:00 - 13.04.2017 11:00","838","0"
"13.04.2017 11:00 - 13.04.2017 12:00","819","0"
"13.04.2017 12:00 - 13.04.2017 13:00","908","0"
"13.04.2017 13:00 - 13.04.2017 14:00","982","0"
"13.04.2017 14:00 - 13.04.2017 15:00","846","0"
"13.04.2017 15:00 - 13.04.2017 16:00","784","0"
"13.04.2017 16:00 - 13.04.2017 17:00","1022","0"
"13.04.2017 17:00 - 13.04.2017 18:00","1022","0"
"13.04.2017 18:00 - 13.04.2017 19:00","1022","0"
"13.04.2017 19:00 - 13.04.2017 20:00","1022","0"
"13.04.2017 20:00 - 13.04.2017 21:00","1022","0"
"13.04.2017 21:00 - 13.04.2017 22:00","1022","0"
"13.04.2017 22:00 - 13.04.2017 23:00","1022","0"
"13.04.2017 23:00 - 14.04.2017 00:00","965","0"
"14.04.2017 00:00 - 14.04.2017 01:00","669","0"
"14.04.2017 01:00 - 14.04.2017 02:00","666","0"
"14.04.2017 02:00 - 14.04.2017 03:00","666","0"
"14.04.2017 03:00 - 14.04.2017 04:00","667","0"
"14.04.2017 04:00 - 14.04.2017 05:00","870","0"
"14.04.2017 05:00 - 14.04.2017 06:00","871","0"
"14.04.2017 06:00 - 14.04.2017 07:00","871","0"
"14.04.2017 07:00 - 14.04.2017 08:00","503","0"
"14.04.2017 08:00 - 14.04.2017 09:00","0","242"
"14.04.2017 09:00 - 14.04.2017 10:00","0","115"
"14.04.2017 10:00 - 14.04.2017 11:00","355","0"
"14.04.2017 11:00 - 14.04.2017 12:00","672","0"
"14.04.2017 12:00 - 14.04.2017 13:00","957","0"
"14.04.2017 13:00 - 14.04.2017 14:00","956","0"
"14.04.2017 14:00 - 14.04.2017 15:00","574","0"
"14.04.2017 15:00 - 14.04.2017 16:00","952","0"
"14.04.2017 16:00 - 14.04.2017 17:00","471","0"
"14.04.2017 17:00 - 14.04.2017 18:00","559","0"
"14.04.2017 18:00 - 14.04.2017 19:00","965","0"
"14.04.2017 19:00 - 14.04.2017 20:00","1016","0"
"14.04.2017 20:00 - 14.04.2017 21:00","1005","0"
"14.04.2017 21:00 - 14.04.2017 22:00","984","0"
"14.04.2017 22:00 - 14.04.2017 23:00","1008","0"
"14.04.2017 23:00 - 15.04.2017 00:00","1016","0"
"15.04.2017 00:00 - 15.04.2017 01:00","715","0"
"15.04.2017 01:00 - 15.04.2017 02:00","683","0"
"15.04.2017 02:00 - 15.04.2017 03:00","696","0"
"15.04.2017 03:00 - 15.04.2017 04:00","701","0"
"15.04.2017 04:00 - 15.04.2017 05:00","724","0"
"15.04.2017 05:00 - 15.04.2017 06:00","715","0"
"15.04.2017 06:00 - 15.04.2017 07:00","709","0"
"15.04.2017 07:00 - 15.04.2017 08:00","711","0"
"15.04.2017 08:00 - 15.04.2017 09:00","813","0"
"15.04.2017 09:00 - 15.04.2017 10:00","816","0"
"15.04.2017 10:00 - 15.04.2017 11:00","867","0"
"15.04.2017 11:00 - 15.04.2017 12:00","881","0"
"15.04.2017 12:00 - 15.04.2017 13:00","876","0"
"15.04.2017 13:00 - 15.04.2017 14:00","782","0"
"15.04.2017 14:00 - 15.04.2017 15:00","778","0"
"15.04.2017 15:00 - 15.04.2017 16:00","793","0"
"15.04.2017 16:00 - 15.04.2017 17:00","803","0"
"15.04.2017 17:00 - 15.04.2017 18:00","796","0"
"15.04.2017 18:00 - 15.04.2017 19:00","908","0"
"15.04.2017 19:00 - 15.04.2017 20:00","1011","0"
"15.04.2017 20:00 - 15.04.2017 21:00","1055","0"
"15.04.2017 21:00 - 15.04.2017 22:00","1030","0"
"15.04.2017 22:00 - 15.04.2017 23:00","1012","0"
"15.04.2017 23:00 - 16.04.2017 00:00","885","0"
"16.04.2017 00:00 - 16.04.2017 01:00","835","0"
"16.04.2017 01:00 - 16.04.2017 02:00","863","0"
"16.04.2017 02:00 - 16.04.2017 03:00","863","0"
"16.04.2017 03:00 - 16.04.2017 04:00","853","0"
"16.04.2017 04:00 - 16.04.2017 05:00","802","0"
"16.04.2017 05:00 - 16.04.2017 06:00","822","0"
"16.04.2017 06:00 - 16.04.2017 07:00","827","0"
"16.04.2017 07:00 - 16.04.2017 08:00","823","0"
"16.04.2017 08:00 - 16.04.2017 09:00","872","0"
"16.04.2017 09:00 - 16.04.2017 10:00","988","0"
"16.04.2017 10:00 - 16.04.2017 11:00","1031","0"
"16.04.2017 11:00 - 16.04.2017 12:00","1024","0"
"16.04.2017 12:00 - 16.04.2017 13:00","1029","0"
"16.04.2017 13:00 - 16.04.2017 14:00","1039","0"
"16.04.2017 14:00 - 16.04.2017 15:00","1012","0"
"16.04.2017 15:00 - 16.04.2017 16:00","1033","0"
"16.04.2017 16:00 - 16.04.2017 17:00","895","0"
"16.04.2017 17:00 - 16.04.2017 18:00","874","0"
"16.04.2017 18:00 - 16.04.2017 19:00","1013","0"
"16.04.2017 19:00 - 16.04.2017 20:00","1003","0"
"16.04.2017 20:00 - 16.04.2017 21:00","1039","0"
"16.04.2017 21:00 - 16.04.2017 22:00","1031","0"
"16.04.2017 22:00 - 16.04.2017 23:00","1020","0"
"16.04.2017 23:00 - 17.04.2017 00:00","1034","0"
"17.04.2017 00:00 - 17.04.2017 01:00","955","0"
"17.04.2017 01:00 - 17.04.2017 02:00","968","0"
"17.04.2017 02:00 - 17.04.2017 03:00","964","0"
"17.04.2017 03:00 - 17.04.2017 04:00","925","0"
"17.04.2017 04:00 - 17.04.2017 05:00","942","0"
"17.04.2017 05:00 - 17.04.2017 06:00","954","0"
"17.04.2017 06:00 - 17.04.2017 07:00","955","0"
"17.04.2017 07:00 - 17.04.2017 08:00","984","0"
"17.04.2017 08:00 - 17.04.2017 09:00","1035","0"
"17.04.2017 09:00 - 17.04.2017 10:00","1039","0"
"17.04.2017 10:00 - 17.04.2017 11:00","1065","0"
"17.04.2017 11:00 - 17.04.2017 12:00","1061","0"
"17.04.2017 12:00 - 17.04.2017 13:00","1044","0"
"17.04.2017 13:00 - 17.04.2017 14:00","1043","0"
"17.04.2017 14:00 - 17.04.2017 15:00","1020","0"
"17.04.2017 15:00 - 17.04.2017 16:00","1022","0"
"17.04.2017 16:00 - 17.04.2017 17:00","1038","0"
"17.04.2017 17:00 - 17.04.2017 18:00","1040","0"
"17.04.2017 18:00 - 17.04.2017 19:00","1054","0"
"17.04.2017 19:00 - 17.04.2017 20:00","1054","0"
"17.04.2017 20:00 - 17.04.2017 21:00","1033","0"
"17.04.2017 21:00 - 17.04.2017 22:00","1026","0"
"17.04.2017 22:00 - 17.04.2017 23:00","1012","0"
"17.04.2017 23:00 - 18.04.2017 00:00","714","0"
"18.04.2017 00:00 - 18.04.2017 01:00","947","0"
"18.04.2017 01:00 - 18.04.2017 02:00","950","0"
"18.04.2017 02:00 - 18.04.2017 03:00","950","0"
"18.04.2017 03:00 - 18.04.2017 04:00","950","0"
"18.04.2017 04:00 - 18.04.2017 05:00","950","0"
"18.04.2017 05:00 - 18.04.2017 06:00","949","0"
"18.04.2017 06:00 - 18.04.2017 07:00","854","0"
"18.04.2017 07:00 - 18.04.2017 08:00","949","0"
"18.04.2017 08:00 - 18.04.2017 09:00","879","0"
"18.04.2017 09:00 - 18.04.2017 10:00","1023","0"
"18.04.2017 10:00 - 18.04.2017 11:00","975","0"
"18.04.2017 11:00 - 18.04.2017 12:00","963","0"
"18.04.2017 12:00 - 18.04.2017 13:00","1024","0"
"18.04.2017 13:00 - 18.04.2017 14:00","1024","0"
