"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO2","07.06.2018 19:00 - 07.06.2018 20:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","5392","n/e","n/e","220","n/e","n/e","n/e","n/e","11"
"BZN|NO2","07.06.2018 20:00 - 07.06.2018 21:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","5371","n/e","n/e","221","n/e","n/e","n/e","n/e","14"
"BZN|NO2","07.06.2018 21:00 - 07.06.2018 22:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","5326","n/e","n/e","221","n/e","n/e","n/e","n/e","19"
"BZN|NO2","07.06.2018 22:00 - 07.06.2018 23:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","4852","n/e","n/e","217","n/e","n/e","n/e","n/e","23"
"BZN|NO2","07.06.2018 23:00 - 08.06.2018 00:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","182","4036","n/e","n/e","217","n/e","n/e","n/e","n/e","23"
"BZN|NO2","08.06.2018 00:00 - 08.06.2018 01:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","3489","n/e","n/e","216","n/e","n/e","n/e","n/e","17"
"BZN|NO2","08.06.2018 01:00 - 08.06.2018 02:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","3173","n/e","n/e","209","n/e","n/e","n/e","n/e","14"
"BZN|NO2","08.06.2018 02:00 - 08.06.2018 03:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","187","3146","n/e","n/e","199","n/e","n/e","n/e","n/e","12"
"BZN|NO2","08.06.2018 03:00 - 08.06.2018 04:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","3252","n/e","n/e","201","n/e","n/e","n/e","n/e","10"
"BZN|NO2","08.06.2018 04:00 - 08.06.2018 05:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","3312","n/e","n/e","214","n/e","n/e","n/e","n/e","9"
"BZN|NO2","08.06.2018 05:00 - 08.06.2018 06:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","184","3790","n/e","n/e","214","n/e","n/e","n/e","n/e","7"
"BZN|NO2","08.06.2018 06:00 - 08.06.2018 07:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","184","4820","n/e","n/e","217","n/e","n/e","n/e","n/e","4"
"BZN|NO2","08.06.2018 07:00 - 08.06.2018 08:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","196","5307","n/e","n/e","217","n/e","n/e","n/e","n/e","3"
"BZN|NO2","08.06.2018 08:00 - 08.06.2018 09:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","195","5349","n/e","n/e","217","n/e","n/e","n/e","n/e","2"
"BZN|NO2","08.06.2018 09:00 - 08.06.2018 10:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","194","5327","n/e","n/e","194","n/e","n/e","n/e","n/e","2"
"BZN|NO2","08.06.2018 10:00 - 08.06.2018 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","195","5135","n/e","n/e","216","n/e","n/e","n/e","n/e","2"
"BZN|NO2","08.06.2018 11:00 - 08.06.2018 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","196","5260","n/e","n/e","216","n/e","n/e","n/e","n/e","3"
"BZN|NO2","08.06.2018 12:00 - 08.06.2018 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","195","5153","n/e","n/e","216","n/e","n/e","n/e","n/e","4"
"BZN|NO2","08.06.2018 13:00 - 08.06.2018 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","196","5203","n/e","n/e","216","n/e","n/e","n/e","n/e","5"
"BZN|NO2","08.06.2018 14:00 - 08.06.2018 15:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","196","5118","n/e","n/e","217","n/e","n/e","n/e","n/e","7"
"BZN|NO2","08.06.2018 15:00 - 08.06.2018 16:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","196","5198","n/e","n/e","200","n/e","n/e","n/e","n/e","6"
"BZN|NO2","08.06.2018 16:00 - 08.06.2018 17:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","196","5255","n/e","n/e","187","n/e","n/e","n/e","n/e","5"
"BZN|NO2","08.06.2018 17:00 - 08.06.2018 18:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","5427","n/e","n/e","218","n/e","n/e","n/e","n/e","4"
"BZN|NO2","08.06.2018 18:00 - 08.06.2018 19:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","184","5422","n/e","n/e","218","n/e","n/e","n/e","n/e","3"
"BZN|NO2","08.06.2018 19:00 - 08.06.2018 20:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","5353","n/e","n/e","218","n/e","n/e","n/e","n/e","2"
"BZN|NO2","08.06.2018 20:00 - 08.06.2018 21:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","5272","n/e","n/e","218","n/e","n/e","n/e","n/e","2"
"BZN|NO2","08.06.2018 21:00 - 08.06.2018 22:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","5208","n/e","n/e","218","n/e","n/e","n/e","n/e","2"
"BZN|NO2","08.06.2018 22:00 - 08.06.2018 23:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","5077","n/e","n/e","218","n/e","n/e","n/e","n/e","2"
"BZN|NO2","08.06.2018 23:00 - 09.06.2018 00:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","4312","n/e","n/e","218","n/e","n/e","n/e","n/e","2"
"BZN|NO2","09.06.2018 00:00 - 09.06.2018 01:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","3956","n/e","n/e","212","n/e","n/e","n/e","n/e","3"
"BZN|NO2","09.06.2018 01:00 - 09.06.2018 02:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","3563","n/e","n/e","211","n/e","n/e","n/e","n/e","3"
"BZN|NO2","09.06.2018 02:00 - 09.06.2018 03:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","3254","n/e","n/e","211","n/e","n/e","n/e","n/e","6"
"BZN|NO2","09.06.2018 03:00 - 09.06.2018 04:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","3142","n/e","n/e","211","n/e","n/e","n/e","n/e","5"
"BZN|NO2","09.06.2018 04:00 - 09.06.2018 05:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","3069","n/e","n/e","211","n/e","n/e","n/e","n/e","5"
"BZN|NO2","09.06.2018 05:00 - 09.06.2018 06:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","3158","n/e","n/e","211","n/e","n/e","n/e","n/e","5"
"BZN|NO2","09.06.2018 06:00 - 09.06.2018 07:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","3647","n/e","n/e","210","n/e","n/e","n/e","n/e","4"
"BZN|NO2","09.06.2018 07:00 - 09.06.2018 08:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4217","n/e","n/e","213","n/e","n/e","n/e","n/e","3"
"BZN|NO2","09.06.2018 08:00 - 09.06.2018 09:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4511","n/e","n/e","212","n/e","n/e","n/e","n/e","2"
"BZN|NO2","09.06.2018 09:00 - 09.06.2018 10:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","4926","n/e","n/e","212","n/e","n/e","n/e","n/e","2"
"BZN|NO2","09.06.2018 10:00 - 09.06.2018 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4982","n/e","n/e","212","n/e","n/e","n/e","n/e","4"
"BZN|NO2","09.06.2018 11:00 - 09.06.2018 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","4922","n/e","n/e","212","n/e","n/e","n/e","n/e","7"
"BZN|NO2","09.06.2018 12:00 - 09.06.2018 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4475","n/e","n/e","212","n/e","n/e","n/e","n/e","11"
"BZN|NO2","09.06.2018 13:00 - 09.06.2018 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4209","n/e","n/e","213","n/e","n/e","n/e","n/e","15"
"BZN|NO2","09.06.2018 14:00 - 09.06.2018 15:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4056","n/e","n/e","213","n/e","n/e","n/e","n/e","15"
"BZN|NO2","09.06.2018 15:00 - 09.06.2018 16:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","4010","n/e","n/e","213","n/e","n/e","n/e","n/e","14"
"BZN|NO2","09.06.2018 16:00 - 09.06.2018 17:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","4245","n/e","n/e","213","n/e","n/e","n/e","n/e","14"
"BZN|NO2","09.06.2018 17:00 - 09.06.2018 18:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","4601","n/e","n/e","214","n/e","n/e","n/e","n/e","12"
"BZN|NO2","09.06.2018 18:00 - 09.06.2018 19:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","5000","n/e","n/e","214","n/e","n/e","n/e","n/e","10"
"BZN|NO2","09.06.2018 19:00 - 09.06.2018 20:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","5062","n/e","n/e","214","n/e","n/e","n/e","n/e","12"
"BZN|NO2","09.06.2018 20:00 - 09.06.2018 21:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4929","n/e","n/e","215","n/e","n/e","n/e","n/e","11"
"BZN|NO2","09.06.2018 21:00 - 09.06.2018 22:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","4822","n/e","n/e","215","n/e","n/e","n/e","n/e","5"
"BZN|NO2","09.06.2018 22:00 - 09.06.2018 23:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","4625","n/e","n/e","215","n/e","n/e","n/e","n/e","4"
"BZN|NO2","09.06.2018 23:00 - 10.06.2018 00:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","3867","n/e","n/e","215","n/e","n/e","n/e","n/e","4"
"BZN|NO2","10.06.2018 00:00 - 10.06.2018 01:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","3622","n/e","n/e","209","n/e","n/e","n/e","n/e","9"
"BZN|NO2","10.06.2018 01:00 - 10.06.2018 02:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","3428","n/e","n/e","209","n/e","n/e","n/e","n/e","8"
"BZN|NO2","10.06.2018 02:00 - 10.06.2018 03:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","3305","n/e","n/e","208","n/e","n/e","n/e","n/e","7"
"BZN|NO2","10.06.2018 03:00 - 10.06.2018 04:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","2918","n/e","n/e","208","n/e","n/e","n/e","n/e","6"
"BZN|NO2","10.06.2018 04:00 - 10.06.2018 05:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","2917","n/e","n/e","208","n/e","n/e","n/e","n/e","5"
"BZN|NO2","10.06.2018 05:00 - 10.06.2018 06:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","3111","n/e","n/e","207","n/e","n/e","n/e","n/e","3"
"BZN|NO2","10.06.2018 06:00 - 10.06.2018 07:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","175","3341","n/e","n/e","207","n/e","n/e","n/e","n/e","2"
"BZN|NO2","10.06.2018 07:00 - 10.06.2018 08:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","3714","n/e","n/e","206","n/e","n/e","n/e","n/e","2"
"BZN|NO2","10.06.2018 08:00 - 10.06.2018 09:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","4012","n/e","n/e","206","n/e","n/e","n/e","n/e","2"
"BZN|NO2","10.06.2018 09:00 - 10.06.2018 10:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","4165","n/e","n/e","206","n/e","n/e","n/e","n/e","5"
"BZN|NO2","10.06.2018 10:00 - 10.06.2018 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","4528","n/e","n/e","206","n/e","n/e","n/e","n/e","10"
"BZN|NO2","10.06.2018 11:00 - 10.06.2018 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","4775","n/e","n/e","206","n/e","n/e","n/e","n/e","14"
"BZN|NO2","10.06.2018 12:00 - 10.06.2018 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","4647","n/e","n/e","206","n/e","n/e","n/e","n/e","17"
"BZN|NO2","10.06.2018 13:00 - 10.06.2018 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","4306","n/e","n/e","206","n/e","n/e","n/e","n/e","19"
"BZN|NO2","10.06.2018 14:00 - 10.06.2018 15:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","3965","n/e","n/e","206","n/e","n/e","n/e","n/e","18"
"BZN|NO2","10.06.2018 15:00 - 10.06.2018 16:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","3879","n/e","n/e","207","n/e","n/e","n/e","n/e","19"
"BZN|NO2","10.06.2018 16:00 - 10.06.2018 17:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","4010","n/e","n/e","207","n/e","n/e","n/e","n/e","21"
"BZN|NO2","10.06.2018 17:00 - 10.06.2018 18:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","4327","n/e","n/e","209","n/e","n/e","n/e","n/e","27"
"BZN|NO2","10.06.2018 18:00 - 10.06.2018 19:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","4943","n/e","n/e","211","n/e","n/e","n/e","n/e","39"
"BZN|NO2","10.06.2018 19:00 - 10.06.2018 20:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","5296","n/e","n/e","214","n/e","n/e","n/e","n/e","55"
"BZN|NO2","10.06.2018 20:00 - 10.06.2018 21:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","5191","n/e","n/e","217","n/e","n/e","n/e","n/e","74"
"BZN|NO2","10.06.2018 21:00 - 10.06.2018 22:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","5144","n/e","n/e","220","n/e","n/e","n/e","n/e","98"
"BZN|NO2","10.06.2018 22:00 - 10.06.2018 23:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","5095","n/e","n/e","207","n/e","n/e","n/e","n/e","126"
"BZN|NO2","10.06.2018 23:00 - 11.06.2018 00:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","3956","n/e","n/e","226","n/e","n/e","n/e","n/e","160"
"BZN|NO2","11.06.2018 00:00 - 11.06.2018 01:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","3580","n/e","n/e","236","n/e","n/e","n/e","n/e","211"
"BZN|NO2","11.06.2018 01:00 - 11.06.2018 02:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","3058","n/e","n/e","222","n/e","n/e","n/e","n/e","244"
"BZN|NO2","11.06.2018 02:00 - 11.06.2018 03:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","2931","n/e","n/e","226","n/e","n/e","n/e","n/e","280"
"BZN|NO2","11.06.2018 03:00 - 11.06.2018 04:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","182","2857","n/e","n/e","229","n/e","n/e","n/e","n/e","315"
"BZN|NO2","11.06.2018 04:00 - 11.06.2018 05:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","2781","n/e","n/e","229","n/e","n/e","n/e","n/e","347"
"BZN|NO2","11.06.2018 05:00 - 11.06.2018 06:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","3459","n/e","n/e","237","n/e","n/e","n/e","n/e","357"
"BZN|NO2","11.06.2018 06:00 - 11.06.2018 07:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","4614","n/e","n/e","247","n/e","n/e","n/e","n/e","307"
"BZN|NO2","11.06.2018 07:00 - 11.06.2018 08:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","182","5065","n/e","n/e","248","n/e","n/e","n/e","n/e","246"
"BZN|NO2","11.06.2018 08:00 - 11.06.2018 09:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","5126","n/e","n/e","251","n/e","n/e","n/e","n/e","250"
"BZN|NO2","11.06.2018 09:00 - 11.06.2018 10:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","5196","n/e","n/e","252","n/e","n/e","n/e","n/e","236"
"BZN|NO2","11.06.2018 10:00 - 11.06.2018 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","184","5153","n/e","n/e","253","n/e","n/e","n/e","n/e","237"
"BZN|NO2","11.06.2018 11:00 - 11.06.2018 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","5150","n/e","n/e","251","n/e","n/e","n/e","n/e","240"
"BZN|NO2","11.06.2018 12:00 - 11.06.2018 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","5149","n/e","n/e","252","n/e","n/e","n/e","n/e","242"
"BZN|NO2","11.06.2018 13:00 - 11.06.2018 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","4990","n/e","n/e","252","n/e","n/e","n/e","n/e","234"
"BZN|NO2","11.06.2018 14:00 - 11.06.2018 15:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","4873","n/e","n/e","254","n/e","n/e","n/e","n/e","231"
"BZN|NO2","11.06.2018 15:00 - 11.06.2018 16:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","4936","n/e","n/e","254","n/e","n/e","n/e","n/e","228"
"BZN|NO2","11.06.2018 16:00 - 11.06.2018 17:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189","4880","n/e","n/e","254","n/e","n/e","n/e","n/e","238"
"BZN|NO2","11.06.2018 17:00 - 11.06.2018 18:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189","5135","n/e","n/e","254","n/e","n/e","n/e","n/e","237"
"BZN|NO2","11.06.2018 18:00 - 11.06.2018 19:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","5063","n/e","n/e","245","n/e","n/e","n/e","n/e","237"
"BZN|NO2","11.06.2018 19:00 - 11.06.2018 20:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","5000","n/e","n/e","245","n/e","n/e","n/e","n/e","214"
"BZN|NO2","11.06.2018 20:00 - 11.06.2018 21:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","4991","n/e","n/e","244","n/e","n/e","n/e","n/e","203"
"BZN|NO2","11.06.2018 21:00 - 11.06.2018 22:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","187","4700","n/e","n/e","243","n/e","n/e","n/e","n/e","188"
"BZN|NO2","11.06.2018 22:00 - 11.06.2018 23:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","187","4314","n/e","n/e","241","n/e","n/e","n/e","n/e","166"
"BZN|NO2","11.06.2018 23:00 - 12.06.2018 00:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","3517","n/e","n/e","238","n/e","n/e","n/e","n/e","151"
"BZN|NO2","12.06.2018 00:00 - 12.06.2018 01:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","2714","n/e","n/e","224","n/e","n/e","n/e","n/e","145"
"BZN|NO2","12.06.2018 01:00 - 12.06.2018 02:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","184","2074","n/e","n/e","169","n/e","n/e","n/e","n/e","132"
"BZN|NO2","12.06.2018 02:00 - 12.06.2018 03:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","1701","n/e","n/e","53","n/e","n/e","n/e","n/e","121"
"BZN|NO2","12.06.2018 03:00 - 12.06.2018 04:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189","2032","n/e","n/e","52","n/e","n/e","n/e","n/e","118"
"BZN|NO2","12.06.2018 04:00 - 12.06.2018 05:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","187","2519","n/e","n/e","52","n/e","n/e","n/e","n/e","112"
"BZN|NO2","12.06.2018 05:00 - 12.06.2018 06:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","186","3173","n/e","n/e","209","n/e","n/e","n/e","n/e","104"
"BZN|NO2","12.06.2018 06:00 - 12.06.2018 07:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","186","4483","n/e","n/e","238","n/e","n/e","n/e","n/e","97"
"BZN|NO2","12.06.2018 07:00 - 12.06.2018 08:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","187","5316","n/e","n/e","239","n/e","n/e","n/e","n/e","97"
"BZN|NO2","12.06.2018 08:00 - 12.06.2018 09:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","188","5696","n/e","n/e","238","n/e","n/e","n/e","n/e","98"
"BZN|NO2","12.06.2018 09:00 - 12.06.2018 10:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","190","5709","n/e","n/e","242","n/e","n/e","n/e","n/e","91"
"BZN|NO2","12.06.2018 10:00 - 12.06.2018 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","193","5661","n/e","n/e","240","n/e","n/e","n/e","n/e","78"
"BZN|NO2","12.06.2018 11:00 - 12.06.2018 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","193","5633","n/e","n/e","239","n/e","n/e","n/e","n/e","76"
"BZN|NO2","12.06.2018 12:00 - 12.06.2018 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","193","5625","n/e","n/e","233","n/e","n/e","n/e","n/e","84"
