HDR,SETTLEMENT DATE,SP,CCGT,OIL,COAL,NUCLEAR,WIND,PS,HYDRO,OCGT,OTHER,IFA,MOYLE,BRITNED,EASTWEST,BIOMASS,NEMOLINK,ELECLINK,IFA 2,NSL
FUELHH,20170225,7,6897,0,1277,7497,5652,0,754,0,2115,446,200,944,288,0,0,0,0,0
FUELHH,20170225,8,6164,0,1267,7503,5924,0,744,0,2114,414,200,898,288,0,0,0,0,0
FUELHH,20170225,9,6129,0,1271,7503,6152,0,741,0,2112,0,200,918,288,0,0,0,0,0
FUELHH,20170225,10,5800,0,1271,7503,6336,0,759,0,2115,0,200,898,288,0,0,0,0,0
FUELHH,20170225,11,5642,0,1269,7579,6352,0,828,0,2100,0,200,894,288,0,0,0,0,0
FUELHH,20170225,12,5682,0,1268,7708,6398,0,852,0,2115,0,198,908,288,0,0,0,0,0
FUELHH,20170225,13,5647,0,1271,7745,6254,0,854,0,2088,792,200,590,288,0,0,0,0,0
FUELHH,20170225,14,5746,0,1519,7762,6042,0,857,0,2063,794,198,586,288,0,0,0,0,0
FUELHH,20170225,15,6181,0,1687,7766,6154,104,891,0,2112,794,200,874,288,0,0,0,0,0
FUELHH,20170225,16,7128,0,1683,7761,6207,258,894,0,2115,796,200,922,288,0,0,0,0,0
FUELHH,20170225,17,8916,0,1682,7761,6441,336,897,0,2116,780,200,932,288,0,0,0,0,0
FUELHH,20170225,18,10155,0,1681,7758,6780,446,892,0,2111,780,200,932,288,0,0,0,0,0
FUELHH,20170225,19,11115,0,1678,7759,6948,448,896,0,2113,994,184,896,288,0,0,0,0,0
FUELHH,20170225,20,11593,0,1679,7751,7048,512,910,0,2114,996,144,926,286,0,0,0,0,0
FUELHH,20170225,21,11942,0,1677,7747,7018,704,899,0,2111,996,94,968,288,0,0,0,0,0
FUELHH,20170225,22,12205,0,1680,7747,7061,456,895,0,2109,996,130,970,288,0,0,0,0,0
FUELHH,20170225,23,12441,0,1681,7746,7130,488,890,0,2117,996,82,1016,288,0,0,0,0,0
FUELHH,20170225,24,12573,0,1681,7746,7156,578,891,0,2112,996,62,992,286,0,0,0,0,0
FUELHH,20170225,25,12680,0,1682,7719,7447,352,890,0,2117,996,0,1006,286,0,0,0,0,0
FUELHH,20170225,26,12602,0,1682,7580,7415,472,856,0,2113,996,0,1038,266,0,0,0,0,0
FUELHH,20170225,27,12508,0,1683,7512,7182,804,799,0,2114,996,0,1030,246,0,0,0,0,0
FUELHH,20170225,28,12507,0,1684,7509,7199,536,884,0,2111,996,0,1024,248,0,0,0,0,0
FUELHH,20170225,29,12592,0,1768,7509,7144,398,953,0,2112,996,0,1026,200,0,0,0,0,0
FUELHH,20170225,30,12518,0,1945,7507,6860,330,1014,0,2117,996,0,990,152,0,0,0,0,0
FUELHH,20170225,31,12791,0,1995,7502,6684,290,1037,0,2116,994,0,972,92,0,0,0,0,0
FUELHH,20170225,32,13266,0,1951,7503,6481,332,1042,0,2115,996,0,976,54,0,0,0,0,0
FUELHH,20170225,33,13968,0,2289,7512,6241,274,1040,0,2114,996,0,960,0,0,0,0,0,0
FUELHH,20170225,34,15149,0,2499,7623,6053,342,1050,0,2115,996,0,994,0,0,0,0,0,0
FUELHH,20170225,35,16556,0,2853,7733,5832,334,1195,0,2114,996,0,1000,0,0,0,0,0,0
FUELHH,20170225,36,18179,0,3080,7748,5553,392,1220,0,2117,996,0,978,0,0,0,0,0,0
FUELHH,20170225,37,18455,0,3201,7749,5227,1014,1225,0,2118,996,0,1010,0,0,0,0,0,0
FUELHH,20170225,38,18507,0,3229,7748,5201,734,1223,0,2118,996,0,984,0,0,0,0,0,0
FUELHH,20170225,39,18137,0,2951,7745,4940,442,1223,0,2121,996,0,1028,0,0,0,0,0,0
FUELHH,20170225,40,17211,0,2820,7756,4616,402,1245,0,2120,996,0,1024,0,0,0,0,0,0
FUELHH,20170225,41,16101,0,2559,7752,4301,492,1248,0,2119,1196,0,1018,0,0,0,0,0,0
FUELHH,20170225,42,15336,0,2376,7751,3951,480,1211,0,2115,1196,0,1034,0,0,0,0,0,0
FUELHH,20170225,43,14149,0,2145,7754,3668,566,1067,0,2119,1426,0,1020,108,0,0,0,0,0
FUELHH,20170225,44,13025,0,2127,7752,3572,426,1094,0,2117,1426,0,1008,66,0,0,0,0,0
FUELHH,20170225,45,12320,0,1986,7756,3523,402,1094,0,2121,996,0,1004,0,0,0,0,0,0
FUELHH,20170225,46,11795,0,1546,7755,3524,300,1094,0,2121,996,0,1014,0,0,0,0,0,0
FUELHH,20170225,47,10538,0,983,7663,3629,258,1093,0,2120,1444,26,884,32,0,0,0,0,0
FUELHH,20170225,48,9328,0,982,7542,3695,278,1087,0,2119,1444,48,876,114,0,0,0,0,0
FUELHH,20170226,1,9193,0,956,7514,3792,2,980,0,2122,1444,128,866,204,0,0,0,0,0
FUELHH,20170226,2,9143,0,962,7521,3932,0,1014,0,2121,1444,198,864,286,0,0,0,0,0
FUELHH,20170226,3,9135,0,976,7509,4026,0,1132,0,2123,1444,198,868,286,0,0,0,0,0
FUELHH,20170226,4,8340,0,982,7522,4515,0,957,0,2118,1444,198,860,286,0,0,0,0,0
FUELHH,20170226,5,7305,0,981,7580,4953,0,923,0,2120,1444,198,882,286,0,0,0,0,0
FUELHH,20170226,6,6857,0,981,7717,5159,0,900,0,2121,1442,198,848,286,0,0,0,0,0
FUELHH,20170226,7,6162,0,982,7760,5507,0,904,0,2068,1444,198,864,286,0,0,0,0,0
FUELHH,20170226,8,5682,0,954,7767,5772,0,899,0,1670,1444,200,844,286,0,0,0,0,0
FUELHH,20170226,9,5754,0,838,7763,5799,0,898,0,1533,1062,200,904,286,0,0,0,0,0
FUELHH,20170226,10,5342,0,935,7773,6097,0,898,0,1520,1062,200,822,286,0,0,0,0,0
FUELHH,20170226,11,5601,0,851,7765,6155,0,915,0,1533,586,200,898,286,0,0,0,0,0
FUELHH,20170226,12,5618,0,940,7765,6352,0,917,0,1533,586,198,890,286,0,0,0,0,0
FUELHH,20170226,13,6028,0,1102,7767,6264,0,923,0,1624,900,200,876,286,0,0,0,0,0
FUELHH,20170226,14,5761,0,1273,7772,6380,0,920,0,2023,902,200,824,282,0,0,0,0,0
FUELHH,20170226,15,5883,0,1392,7762,6223,0,1017,0,2123,360,200,928,244,0,0,0,0,0
FUELHH,20170226,16,6060,0,1510,7761,5668,0,1003,0,2115,352,200,896,280,0,0,0,0,0
FUELHH,20170226,17,5735,0,1575,7766,5907,226,903,0,2120,1134,200,846,286,0,0,0,0,0
FUELHH,20170226,18,6485,0,1618,7664,6050,336,909,0,2125,1214,200,872,286,0,0,0,0,0
FUELHH,20170226,19,7431,0,1610,7540,6357,288,952,0,2124,1390,186,962,286,0,0,0,0,0
FUELHH,20170226,20,8192,0,1639,7511,6392,354,951,0,2123,1396,84,1006,286,0,0,0,0,0
FUELHH,20170226,21,8777,0,1764,7513,6693,396,961,0,2083,1196,30,1002,286,0,0,0,0,0
FUELHH,20170226,22,9034,0,1912,7507,6701,578,959,0,2049,1196,46,1002,286,0,0,0,0,0
FUELHH,20170226,23,9204,0,2026,7511,7037,372,959,0,2051,1240,78,1000,286,0,0,0,0,0
FUELHH,20170226,24,9178,0,2097,7510,7322,364,962,0,2097,1240,84,1004,286,0,0,0,0,0
FUELHH,20170226,25,9456,0,2112,7551,7510,392,959,0,2098,1294,84,1024,286,0,0,0,0,0
FUELHH,20170226,26,9572,0,2171,7694,7512,340,1003,0,2119,1296,104,1000,286,0,0,0,0,0
FUELHH,20170226,27,9336,0,2041,7757,7492,388,1121,0,2119,1492,164,1022,286,0,0,0,0,0
FUELHH,20170226,28,9433,0,1918,7755,7309,456,1089,0,2115,1494,194,1046,286,0,0,0,0,0
FUELHH,20170226,29,9636,0,1965,7758,7140,410,1148,0,2108,1494,200,1028,286,0,0,0,0,0
FUELHH,20170226,30,9895,0,1890,7760,6883,376,1210,0,2065,1494,200,1008,286,0,0,0,0,0
FUELHH,20170226,31,10053,0,1956,7766,7042,354,1150,0,2037,1494,148,992,246,0,0,0,0,0
FUELHH,20170226,32,10274,0,1967,7769,7380,398,968,0,2081,1494,76,974,244,0,0,0,0,0
FUELHH,20170226,33,11113,0,2217,7761,7305,326,1007,0,2098,1494,34,978,280,0,0,0,0,0
FUELHH,20170226,34,11864,0,2669,7768,7344,332,969,0,2031,1494,0,974,286,0,0,0,0,0
FUELHH,20170226,35,12480,0,3030,7770,7631,390,987,0,2038,1494,0,976,286,0,0,0,0,0
FUELHH,20170226,36,13712,0,3162,7761,7736,376,969,0,2043,1494,0,1002,286,0,0,0,0,0
FUELHH,20170226,37,14252,0,3150,7762,7771,502,943,0,2073,1494,0,984,286,0,0,0,0,0
FUELHH,20170226,38,14165,0,2939,7758,7712,422,1033,0,2074,1494,0,1016,248,0,0,0,0,0
FUELHH,20170226,39,13870,0,2895,7757,7739,554,1093,0,2069,1222,0,1030,178,0,0,0,0,0
FUELHH,20170226,40,13140,0,2859,7761,7604,348,1001,0,2073,1220,0,994,238,0,0,0,0,0
FUELHH,20170226,41,11863,0,2832,7766,7756,344,1000,0,2074,1098,0,996,286,0,0,0,0,0
FUELHH,20170226,42,10690,0,2742,7717,7521,370,983,0,2060,1096,0,1010,286,0,0,0,0,0
FUELHH,20170226,43,9821,0,2636,7566,7259,594,903,0,2055,1096,16,1044,288,0,0,0,0,0
FUELHH,20170226,44,9051,0,2148,7515,6894,408,896,0,2075,1096,18,1000,288,0,0,0,0,0
FUELHH,20170226,45,8325,0,2103,7508,6598,508,944,0,2076,492,28,1024,288,0,0,0,0,0
FUELHH,20170226,46,7333,0,1968,7510,6383,378,923,0,2070,476,34,1006,288,0,0,0,0,0
FUELHH,20170226,47,6310,0,1806,7509,6067,0,936,0,2076,1380,112,906,288,0,0,0,0,0
FUELHH,20170226,48,5975,0,1710,7516,5852,0,938,0,2065,1386,120,850,288,0,0,0,0,0
FUELHH,20170227,1,5565,0,1721,7522,6090,0,940,0,2074,1384,128,864,288,0,0,0,0,0
FUELHH,20170227,2,5827,0,1731,7578,6409,0,938,0,2083,1386,130,872,288,0,0,0,0,0
FUELHH,20170227,3,5704,0,1732,7718,6410,0,917,0,2084,1386,148,856,288,0,0,0,0,0
FUELHH,20170227,4,5447,0,1728,7763,6416,0,918,0,2082,1386,154,886,288,0,0,0,0,0
FUELHH,20170227,5,5248,0,1732,7771,6316,0,918,0,2085,1386,154,874,288,0,0,0,0,0
FUELHH,20170227,6,5547,0,1732,7765,5988,0,915,0,2084,1386,154,900,288,0,0,0,0,0
FUELHH,20170227,7,5942,0,1732,7761,5566,0,913,0,2075,1190,154,900,288,0,0,0,0,0
FUELHH,20170227,8,6088,0,1723,7766,5372,0,911,0,2075,1190,154,856,288,0,0,0,0,0
FUELHH,20170227,9,6227,0,1777,7763,5132,0,921,0,2082,1190,154,874,288,0,0,0,0,0
FUELHH,20170227,10,6156,0,1842,7767,5110,0,917,0,2058,1190,154,870,288,0,0,0,0,0
FUELHH,20170227,11,6451,0,1925,7765,4924,0,917,0,2033,1190,154,886,288,0,0,0,0,0
FUELHH,20170227,12,7294,0,2013,7765,4662,0,917,0,2038,1186,190,838,288,0,0,0,0,0
FUELHH,20170227,13,9589,0,2516,7762,4361,60,1112,0,2068,1492,198,1006,288,0,0,0,0,0
FUELHH,20170227,14,12316,0,3194,7763,4089,266,1122,0,2075,1494,154,994,234,0,0,0,0,0
FUELHH,20170227,15,16399,0,3530,7758,3846,666,1286,0,2060,1494,0,332,88,0,0,0,0,0
FUELHH,20170227,16,17742,0,3819,7765,3795,730,1295,0,2066,1494,0,280,80,0,0,0,0,0
FUELHH,20170227,17,18168,0,3975,7766,3681,534,1281,0,2086,1494,64,686,160,0,0,0,0,0
FUELHH,20170227,18,18488,0,3841,7722,3511,808,1280,0,2099,1494,20,724,122,0,0,0,0,0
FUELHH,20170227,19,19313,0,3625,7579,3341,966,1382,0,2096,1494,86,898,178,0,0,0,0,0
FUELHH,20170227,20,19754,0,3640,7537,3184,920,1397,0,2092,1494,68,898,126,0,0,0,0,0
FUELHH,20170227,21,20056,0,3612,7513,3109,698,1397,0,2090,1494,0,896,50,0,0,0,0,0
FUELHH,20170227,22,20429,0,3638,7508,2880,598,1386,0,2093,1494,34,886,30,0,0,0,0,0
FUELHH,20170227,23,20542,0,3627,7502,2772,498,1364,0,2093,1494,0,1042,0,0,0,0,0,0
FUELHH,20170227,24,20572,0,3546,7503,2747,744,1319,0,2081,1494,0,1000,6,0,0,0,0,0
FUELHH,20170227,25,20923,0,3279,7508,2722,998,1243,0,2054,1494,0,1028,0,0,0,0,0,0
FUELHH,20170227,26,21340,0,3170,7511,2448,882,1225,0,2092,1494,0,1020,0,0,0,0,0,0
FUELHH,20170227,27,21556,0,3308,7522,2568,342,1203,0,2087,1494,0,984,0,0,0,0,0,0
FUELHH,20170227,28,21341,0,3327,7516,2613,344,1188,0,2073,1494,0,992,0,0,0,0,0,0
FUELHH,20170227,29,21440,0,3322,7520,2624,362,1182,0,2083,1494,0,1006,0,0,0,0,0,0
FUELHH,20170227,30,21216,0,3368,7525,2567,368,1117,0,2088,1494,0,994,0,0,0,0,0,0
FUELHH,20170227,31,21620,0,3472,7544,2405,424,925,0,2088,1494,0,1000,0,0,0,0,0,0
FUELHH,20170227,32,22010,0,3755,7681,2568,338,930,0,2087,1494,0,974,0,0,0,0,0,0
FUELHH,20170227,33,22340,0,4190,7758,2584,322,1012,0,2088,1494,0,974,0,0,0,0,0,0
FUELHH,20170227,34,23195,0,4476,7763,2633,344,1018,0,2087,1494,0,1002,0,0,0,0,0,0
FUELHH,20170227,35,23720,0,4752,7762,2766,408,1116,0,2090,1494,0,1018,0,0,0,0,0,0
FUELHH,20170227,36,23956,0,4828,7771,2903,1150,1371,0,2088,1494,0,966,0,0,0,0,0,0
FUELHH,20170227,37,24584,0,4775,7764,2865,1894,1403,0,2087,1494,0,1016,0,0,0,0,0,0
FUELHH,20170227,38,24649,0,4772,7768,2922,1664,1397,0,2091,1494,0,1008,0,0,0,0,0,0
FUELHH,20170227,39,24161,0,4574,7763,2870,1414,1366,0,2091,1494,0,1006,0,0,0,0,0,0
FUELHH,20170227,40,23812,0,4476,7758,2866,1022,1357,0,2094,1494,0,1012,0,0,0,0,0,0
FUELHH,20170227,41,22931,0,4283,7763,2959,400,1356,0,2093,1494,0,1020,0,0,0,0,0,0
FUELHH,20170227,42,21696,0,3820,7757,3002,440,1271,0,2092,1494,0,1034,0,0,0,0,0,0
FUELHH,20170227,43,20294,0,3221,7763,3077,438,990,0,2093,1494,0,1006,0,0,0,0,0,0
FUELHH,20170227,44,17934,0,2920,7786,3078,434,1122,0,2090,1494,0,1010,0,0,0,0,0,0
FUELHH,20170227,45,15662,0,2624,7855,3079,498,1025,0,2093,1494,0,1032,0,0,0,0,0,0
FUELHH,20170227,46,13989,0,2275,7878,3161,266,931,0,2097,1494,0,998,46,0,0,0,0,0
FUELHH,20170227,47,12158,0,1966,7867,3114,46,854,0,2092,1494,78,1028,172,0,0,0,0,0
FUELHH,20170227,48,11198,0,2026,7898,3035,0,843,0,2092,1494,120,1010,196,0,0,0,0,0
FUELHH,20170228,1,11517,0,2103,7922,3009,0,838,0,2092,1494,176,990,242,0,0,0,0,0
FUELHH,20170228,2,12071,0,2107,7916,3075,0,836,0,2092,1494,194,1010,288,0,0,0,0,0
FUELHH,20170228,3,12004,0,2107,7913,3050,0,768,0,2090,1494,170,1004,288,0,0,0,0,0
FUELHH,20170228,4,11899,0,2020,7913,2828,0,756,0,2091,1494,170,1002,268,0,0,0,0,0
FUELHH,20170228,5,11706,0,1980,7912,2856,0,756,0,2092,1494,188,1006,264,0,0,0,0,0
FUELHH,20170228,6,11455,0,1985,7917,2991,0,758,0,2087,1494,196,998,288,0,0,0,0,0
FUELHH,20170228,7,11041,0,1979,7916,3059,0,757,0,2093,1494,198,1012,288,0,0,0,0,0
FUELHH,20170228,8,10606,0,1930,7933,3117,0,757,0,2095,1494,198,972,288,0,0,0,0,0
FUELHH,20170228,9,10240,0,1991,7939,3132,0,754,0,2093,1494,198,976,288,0,0,0,0,0
FUELHH,20170228,10,9957,0,2035,7941,3493,0,750,0,2093,1494,198,960,288,0,0,0,0,0
FUELHH,20170228,11,10247,0,2232,7937,3608,0,749,0,2093,1494,198,1002,288,0,0,0,0,0
FUELHH,20170228,12,11019,0,2440,7935,3660,0,754,0,2093,1494,196,1028,288,0,0,0,0,0
FUELHH,20170228,13,13246,0,2513,7935,3489,0,781,0,2090,1444,198,1008,288,0,0,0,0,0
FUELHH,20170228,14,16121,0,2618,7936,3514,298,844,0,2092,1444,198,998,288,0,0,0,0,0
FUELHH,20170228,15,19054,0,2887,7933,3256,496,929,0,2091,1394,198,1022,288,0,0,0,0,0
FUELHH,20170228,16,20049,0,3030,7935,3172,350,1146,0,2087,1394,198,988,274,0,0,0,0,0
FUELHH,20170228,17,20137,0,3051,7937,3166,340,1128,0,2088,1394,196,980,220,0,0,0,0,0
FUELHH,20170228,18,19760,0,2995,7935,3021,364,1072,0,2090,1394,190,1004,206,0,0,0,0,0
FUELHH,20170228,19,19407,0,2913,7935,3271,350,1186,0,2087,1494,196,1008,218,0,0,0,0,0
FUELHH,20170228,20,19349,0,2958,7891,2849,510,1123,0,2084,1494,196,1032,164,0,0,0,0,0
FUELHH,20170228,21,19542,0,2976,7892,2552,396,1130,0,2085,1000,188,1004,202,0,0,0,0,0
FUELHH,20170228,22,19223,0,3009,7900,2788,356,989,0,2077,832,188,1006,204,0,0,0,0,0
FUELHH,20170228,23,19322,0,2971,7909,2763,574,948,0,2084,1124,192,1020,180,0,0,0,0,0
FUELHH,20170228,24,19865,0,2982,7895,2595,378,925,0,2082,1120,174,1012,180,0,0,0,0,0
FUELHH,20170228,25,19747,0,2929,7893,2429,642,894,0,2090,1492,110,1026,242,0,0,0,0,0
FUELHH,20170228,26,19852,0,2955,7926,2571,624,886,0,2090,1494,110,1006,252,0,0,0,0,0
FUELHH,20170228,27,19753,0,2957,7927,2962,442,848,0,2100,1494,130,1006,228,0,0,0,0,0
FUELHH,20170228,28,19614,0,2958,7928,2821,502,842,0,2109,1494,182,1018,274,0,0,0,0,0
FUELHH,20170228,29,19487,0,2957,7931,2821,802,840,0,2109,1494,198,1016,288,0,0,0,0,0
FUELHH,20170228,30,19667,0,3011,7936,2953,654,809,0,2114,1494,198,1018,222,0,0,0,0,0
FUELHH,20170228,31,20087,0,3314,7937,2969,354,816,0,2118,1494,174,1000,122,0,0,0,0,0
FUELHH,20170228,32,20883,0,3510,7940,3110,364,778,0,2122,1494,170,1002,120,0,0,0,0,0
FUELHH,20170228,33,21307,0,3714,7948,3550,296,843,0,2124,1494,170,960,128,0,0,0,0,0
FUELHH,20170228,34,22260,0,3777,7939,3546,356,956,0,2123,1494,164,1004,18,0,0,0,0,0
FUELHH,20170228,35,23320,0,3766,7946,3069,716,1255,0,2125,1494,80,1020,0,0,0,0,0,0
FUELHH,20170228,36,23988,0,4000,7946,2837,1500,1264,0,2125,1494,0,984,0,0,0,0,0,0
FUELHH,20170228,37,24758,0,4160,7948,2911,1838,1319,0,2128,1494,0,980,0,0,0,0,0,0
FUELHH,20170228,38,24550,0,4124,7951,3412,1502,1353,0,2127,1494,0,976,0,0,0,0,0,0
FUELHH,20170228,39,23901,0,3825,7946,3661,1506,1293,0,2128,1494,0,990,0,0,0,0,0,0
FUELHH,20170228,40,23319,0,3710,7951,3751,1120,1275,0,2129,1494,0,978,0,0,0,0,0,0
FUELHH,20170228,41,22803,0,3355,7947,3686,726,1239,0,2125,1494,0,1006,0,0,0,0,0,0
FUELHH,20170228,42,21639,0,3136,7949,3366,514,1171,0,2121,1494,0,1018,0,0,0,0,0,0
FUELHH,20170228,43,19755,0,3090,7953,3241,456,1077,0,2122,1494,0,1004,0,0,0,0,0,0
FUELHH,20170228,44,17578,0,2826,7947,3256,450,1072,0,2119,1494,0,1018,0,0,0,0,0,0
FUELHH,20170228,45,15842,0,2557,7954,3200,418,914,0,2122,1494,0,998,28,0,0,0,0,0
FUELHH,20170228,46,13814,0,2104,7956,3345,258,821,0,2124,1494,0,998,188,0,0,0,0,0
FUELHH,20170228,47,12801,0,1716,7955,3258,0,711,0,2123,1494,42,976,284,0,0,0,0,0
FUELHH,20170228,48,12283,0,1455,7950,3219,0,804,0,2121,1494,82,1004,266,0,0,0,0,0
FUELHH,20170301,1,12140,0,1455,7955,3166,0,765,0,2121,1494,160,1008,286,0,0,0,0,0
FUELHH,20170301,2,12501,0,1456,7958,3194,0,735,0,2123,1494,192,992,288,0,0,0,0,0
FUELHH,20170301,3,12505,0,1456,7957,3380,0,727,0,2119,1494,198,986,288,0,0,0,0,0
FUELHH,20170301,4,12033,0,1442,7962,3421,0,629,0,2121,1494,198,986,288,0,0,0,0,0
FUELHH,20170301,5,11666,0,1404,7955,3302,0,590,0,2120,1494,198,1000,332,0,0,0,0,0
FUELHH,20170301,6,11703,0,1443,7957,3350,0,591,0,2117,1494,198,1000,388,0,0,0,0,0
FUELHH,20170301,7,11626,0,1452,7951,3308,0,591,0,2073,1494,198,1000,366,0,0,0,0,0
FUELHH,20170301,8,11528,0,1454,7954,3048,0,591,0,2070,1494,196,1000,368,0,0,0,0,0
FUELHH,20170301,9,11592,0,1453,7953,2785,0,588,0,2087,1494,186,1000,382,0,0,0,0,0
FUELHH,20170301,10,11919,0,1453,7955,2564,0,586,0,2120,1494,186,1000,356,0,0,0,0,0
FUELHH,20170301,11,12918,0,1514,7956,2393,0,586,0,2119,1108,196,1000,410,0,0,0,0,0
FUELHH,20170301,12,14093,0,1603,7949,2240,0,590,0,2119,1100,196,1000,326,0,0,0,0,0
FUELHH,20170301,13,16238,0,1716,7951,2095,0,769,0,2121,1494,192,1016,178,0,0,0,0,0
FUELHH,20170301,14,18559,0,2081,7955,1918,274,775,0,2121,1496,96,1010,58,0,0,0,0,0
FUELHH,20170301,15,21361,0,2501,7955,1779,828,1058,0,2123,948,0,1008,0,0,0,0,0,0
FUELHH,20170301,16,22073,0,3034,7951,1616,942,1049,0,2122,942,0,1016,0,0,0,0,0,0
FUELHH,20170301,17,22692,0,3261,7953,1492,864,1055,0,2124,1086,0,1004,0,0,0,0,0,0
FUELHH,20170301,18,23130,0,3281,7951,1568,482,1060,0,2123,1084,0,994,0,0,0,0,0,0
FUELHH,20170301,19,22896,0,3286,7955,1779,370,1100,0,2120,1492,0,974,0,0,0,0,0,0
FUELHH,20170301,20,22439,0,3228,7960,2017,374,1099,0,2120,1498,0,1000,0,0,0,0,0,0
FUELHH,20170301,21,22165,0,3145,7954,1940,414,1058,0,2118,1344,0,1000,0,0,0,0,0,0
FUELHH,20170301,22,22039,0,3130,7950,1878,330,1020,0,2114,1344,0,1000,0,0,0,0,0,0
FUELHH,20170301,23,22151,0,3136,7949,1946,380,1006,0,2115,1060,0,1000,0,0,0,0,0,0
FUELHH,20170301,24,22432,0,3156,7950,1915,228,936,0,2114,1056,0,1000,0,0,0,0,0,0
FUELHH,20170301,25,22439,0,3067,7952,1971,0,881,0,2119,1492,0,1000,0,0,0,0,0,0
FUELHH,20170301,26,22216,0,2851,7953,2153,20,866,0,2114,1498,0,1000,0,0,0,0,0,0
FUELHH,20170301,27,22261,0,2728,7948,2139,102,715,0,2118,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,28,22306,0,2697,7946,2036,48,713,0,2114,1498,0,1000,0,0,0,0,0,0
FUELHH,20170301,29,22558,0,2888,7953,1973,18,757,0,2117,1266,0,1000,0,0,0,0,0,0
FUELHH,20170301,30,22234,0,2835,7956,2181,4,758,0,2120,1262,0,996,0,0,0,0,0,0
FUELHH,20170301,31,21836,0,2876,7961,2171,106,908,0,2117,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,32,22253,0,3414,7958,2089,148,970,0,2117,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,33,22759,0,3609,7961,2197,342,1072,0,2118,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,34,23094,0,3895,7958,2105,1068,1090,0,2117,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,35,23945,0,4034,7960,2086,1114,1242,0,2120,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,36,24704,0,4140,7962,2094,1412,1240,0,2118,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,37,25421,0,4355,7961,2182,1822,1293,0,2118,1496,46,1000,6,0,0,0,0,0
FUELHH,20170301,38,25360,0,4357,7956,2265,1664,1292,0,2117,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,39,24843,0,4188,7960,2105,1460,1209,0,2119,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,40,24428,0,4064,7955,2030,1218,1217,0,2117,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,41,23817,0,3692,7952,2310,466,1198,0,2116,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,42,22428,0,3173,7959,2729,380,942,0,2117,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,43,20157,0,3015,7957,2898,488,761,0,2116,1496,0,1000,0,0,0,0,0,0
FUELHH,20170301,44,17686,0,3005,7957,2993,328,761,0,2119,1498,18,1000,32,0,0,0,0,0
FUELHH,20170301,45,16236,0,2684,7956,3073,294,759,0,2119,558,66,1000,182,0,0,0,0,0
FUELHH,20170301,46,14362,0,1773,7955,3640,264,717,0,2120,536,76,1000,284,0,0,0,0,0
FUELHH,20170301,47,11457,0,1428,7959,4187,0,665,0,2118,1910,192,952,288,0,0,0,0,0
FUELHH,20170301,48,10528,0,1358,7956,4057,0,668,0,2120,1972,198,952,288,0,0,0,0,0
FUELHH,20170302,1,10683,0,1364,7959,4022,0,622,0,2119,1970,198,950,288,0,0,0,0,0
FUELHH,20170302,2,10286,0,1477,7964,4664,0,595,0,2117,1970,198,950,288,0,0,0,0,0
FUELHH,20170302,3,9565,0,1430,7960,5396,0,527,0,2119,1970,198,952,288,0,0,0,0,0
FUELHH,20170302,4,8584,0,1295,7963,5615,0,518,0,2117,1970,200,950,288,0,0,0,0,0
FUELHH,20170302,5,8285,0,1285,7960,5694,0,515,0,2118,1970,200,950,288,0,0,0,0,0
FUELHH,20170302,6,7840,0,1272,7965,5992,0,509,0,2117,1986,200,952,288,0,0,0,0,0
FUELHH,20170302,7,7707,0,1273,7953,6198,0,510,0,2118,1436,200,950,288,0,0,0,0,0
FUELHH,20170302,8,7351,0,1282,7953,6169,0,510,0,2117,1430,200,950,288,0,0,0,0,0
FUELHH,20170302,9,7838,0,1336,7954,6107,0,511,0,2118,718,200,950,288,0,0,0,0,0
FUELHH,20170302,10,8113,0,1359,7954,5875,0,516,0,2119,702,200,950,288,0,0,0,0,0
FUELHH,20170302,11,9101,0,1692,7958,5955,0,565,0,2120,78,200,950,286,0,0,0,0,0
FUELHH,20170302,12,10140,0,1736,7957,5957,0,611,0,2120,44,198,950,288,0,0,0,0,0
FUELHH,20170302,13,11656,0,1762,7951,6206,0,648,0,2120,68,200,950,288,0,0,0,0,0
FUELHH,20170302,14,13527,0,1869,7951,6546,228,682,0,2120,54,200,952,288,0,0,0,0,0
FUELHH,20170302,15,14209,0,2253,7948,6820,318,946,0,2119,1624,156,1000,218,0,0,0,0,0
FUELHH,20170302,16,15421,0,2345,7953,6745,290,938,0,2115,1638,0,1000,142,0,0,0,0,0
FUELHH,20170302,17,15263,0,2375,7953,7123,298,935,0,2114,1826,0,1000,130,0,0,0,0,0
FUELHH,20170302,18,14593,0,2265,7952,7347,306,923,0,2119,1860,0,1000,108,0,0,0,0,0
FUELHH,20170302,19,14796,0,2304,7950,7171,552,866,0,2097,1460,0,1000,24,0,0,0,0,0
