"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO2","17.07.2021 18:00 - 17.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","391","","162","2099","n/e","n/e","n/e","n/e","n/e","4","n/e","507"
"BZN|NO2","17.07.2021 19:00 - 17.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","427","","164","2160","n/e","n/e","n/e","n/e","n/e","3","n/e","667"
"BZN|NO2","17.07.2021 20:00 - 17.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","443","","171","2302","n/e","n/e","n/e","n/e","n/e","3","n/e","749"
"BZN|NO2","17.07.2021 21:00 - 17.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","452","","170","2397","n/e","n/e","n/e","n/e","n/e","3","n/e","695"
"BZN|NO2","17.07.2021 22:00 - 17.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","446","","168","2341","n/e","n/e","n/e","n/e","n/e","3","n/e","808"
"BZN|NO2","17.07.2021 23:00 - 18.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","412","","166","2067","n/e","n/e","n/e","n/e","n/e","3","n/e","819"
"BZN|NO2","18.07.2021 00:00 - 18.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","379","","149","1849","n/e","n/e","n/e","n/e","n/e","3","n/e","892"
"BZN|NO2","18.07.2021 01:00 - 18.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","347","","162","1665","n/e","n/e","n/e","n/e","n/e","3","n/e","857"
"BZN|NO2","18.07.2021 02:00 - 18.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","174","","156","1439","n/e","n/e","n/e","n/e","n/e","3","n/e","864"
"BZN|NO2","18.07.2021 03:00 - 18.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","175","","161","1456","n/e","n/e","n/e","n/e","n/e","3","n/e","817"
"BZN|NO2","18.07.2021 04:00 - 18.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","175","","152","1437","n/e","n/e","n/e","n/e","n/e","3","n/e","795"
"BZN|NO2","18.07.2021 05:00 - 18.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","175","","151","1404","n/e","n/e","n/e","n/e","n/e","3","n/e","717"
"BZN|NO2","18.07.2021 06:00 - 18.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","175","","150","1455","n/e","n/e","n/e","n/e","n/e","3","n/e","619"
"BZN|NO2","18.07.2021 07:00 - 18.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","174","","151","1740","n/e","n/e","n/e","n/e","n/e","3","n/e","585"
"BZN|NO2","18.07.2021 08:00 - 18.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","175","","150","1871","n/e","n/e","n/e","n/e","n/e","3","n/e","460"
"BZN|NO2","18.07.2021 09:00 - 18.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","174","","147","1677","n/e","n/e","n/e","n/e","n/e","3","n/e","554"
"BZN|NO2","18.07.2021 10:00 - 18.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","93","","154","1319","n/e","n/e","n/e","n/e","n/e","3","n/e","601"
"BZN|NO2","18.07.2021 11:00 - 18.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","92","","159","1014","n/e","n/e","n/e","n/e","n/e","3","n/e","667"
"BZN|NO2","18.07.2021 12:00 - 18.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","132","","151","920","n/e","n/e","n/e","n/e","n/e","3","n/e","838"
"BZN|NO2","18.07.2021 13:00 - 18.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","172","","141","985","n/e","n/e","n/e","n/e","n/e","3","n/e","899"
"BZN|NO2","18.07.2021 14:00 - 18.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","173","","139","1019","n/e","n/e","n/e","n/e","n/e","3","n/e","931"
"BZN|NO2","18.07.2021 15:00 - 18.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","173","","136","1036","n/e","n/e","n/e","n/e","n/e","4","n/e","887"
"BZN|NO2","18.07.2021 16:00 - 18.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","171","","137","1069","n/e","n/e","n/e","n/e","n/e","4","n/e","844"
"BZN|NO2","18.07.2021 17:00 - 18.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","214","","146","1224","n/e","n/e","n/e","n/e","n/e","3","n/e","846"
"BZN|NO2","18.07.2021 18:00 - 18.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","254","","155","1601","n/e","n/e","n/e","n/e","n/e","3","n/e","851"
"BZN|NO2","18.07.2021 19:00 - 18.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","329","","167","1907","n/e","n/e","n/e","n/e","n/e","3","n/e","800"
"BZN|NO2","18.07.2021 20:00 - 18.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","421","","165","1967","n/e","n/e","n/e","n/e","n/e","3","n/e","776"
"BZN|NO2","18.07.2021 21:00 - 18.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","487","","170","2151","n/e","n/e","n/e","n/e","n/e","2","n/e","701"
"BZN|NO2","18.07.2021 22:00 - 18.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","555","","167","2359","n/e","n/e","n/e","n/e","n/e","2","n/e","710"
"BZN|NO2","18.07.2021 23:00 - 19.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","561","","155","2322","n/e","n/e","n/e","n/e","n/e","2","n/e","644"
"BZN|NO2","19.07.2021 00:00 - 19.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","565","","144","2503","n/e","n/e","n/e","n/e","n/e","3","n/e","595"
"BZN|NO2","19.07.2021 01:00 - 19.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","540","","143","2437","n/e","n/e","n/e","n/e","n/e","3","n/e","527"
"BZN|NO2","19.07.2021 02:00 - 19.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","475","","150","2487","n/e","n/e","n/e","n/e","n/e","3","n/e","445"
"BZN|NO2","19.07.2021 03:00 - 19.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","616","","141","2613","n/e","n/e","n/e","n/e","n/e","3","n/e","410"
"BZN|NO2","19.07.2021 04:00 - 19.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","615","","140","2776","n/e","n/e","n/e","n/e","n/e","3","n/e","406"
"BZN|NO2","19.07.2021 05:00 - 19.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","662","","138","2999","n/e","n/e","n/e","n/e","n/e","3","n/e","345"
"BZN|NO2","19.07.2021 06:00 - 19.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","764","","139","3473","n/e","n/e","n/e","n/e","n/e","3","n/e","287"
"BZN|NO2","19.07.2021 07:00 - 19.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","713","","137","3666","n/e","n/e","n/e","n/e","n/e","3","n/e","265"
"BZN|NO2","19.07.2021 08:00 - 19.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","665","","169","4059","n/e","n/e","n/e","n/e","n/e","3","n/e","218"
"BZN|NO2","19.07.2021 09:00 - 19.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","626","","177","4323","n/e","n/e","n/e","n/e","n/e","3","n/e","193"
"BZN|NO2","19.07.2021 10:00 - 19.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","623","","186","4454","n/e","n/e","n/e","n/e","n/e","3","n/e","185"
"BZN|NO2","19.07.2021 11:00 - 19.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","622","","197","4401","n/e","n/e","n/e","n/e","n/e","3","n/e","160"
"BZN|NO2","19.07.2021 12:00 - 19.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","618","","189","4392","n/e","n/e","n/e","n/e","n/e","3","n/e","156"
"BZN|NO2","19.07.2021 13:00 - 19.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","616","","180","4328","n/e","n/e","n/e","n/e","n/e","3","n/e","191"
"BZN|NO2","19.07.2021 14:00 - 19.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","557","","184","4054","n/e","n/e","n/e","n/e","n/e","3","n/e","265"
"BZN|NO2","19.07.2021 15:00 - 19.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","601","","186","4094","n/e","n/e","n/e","n/e","n/e","3","n/e","327"
"BZN|NO2","19.07.2021 16:00 - 19.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","543","","184","4108","n/e","n/e","n/e","n/e","n/e","3","n/e","433"
"BZN|NO2","19.07.2021 17:00 - 19.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","546","","169","4327","n/e","n/e","n/e","n/e","n/e","3","n/e","498"
"BZN|NO2","19.07.2021 18:00 - 19.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","600","","167","4519","n/e","n/e","n/e","n/e","n/e","3","n/e","594"
"BZN|NO2","19.07.2021 19:00 - 19.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","698","","169","4440","n/e","n/e","n/e","n/e","n/e","3","n/e","666"
"BZN|NO2","19.07.2021 20:00 - 19.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","685","","167","4263","n/e","n/e","n/e","n/e","n/e","3","n/e","636"
"BZN|NO2","19.07.2021 21:00 - 19.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","658","","168","3839","n/e","n/e","n/e","n/e","n/e","3","n/e","586"
"BZN|NO2","19.07.2021 22:00 - 19.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","626","","169","3376","n/e","n/e","n/e","n/e","n/e","3","n/e","607"
"BZN|NO2","19.07.2021 23:00 - 20.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","547","","168","3245","n/e","n/e","n/e","n/e","n/e","3","n/e","637"
"BZN|NO2","20.07.2021 00:00 - 20.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","667","","167","3132","n/e","n/e","n/e","n/e","n/e","3","n/e","624"
"BZN|NO2","20.07.2021 01:00 - 20.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","637","","166","3108","n/e","n/e","n/e","n/e","n/e","3","n/e","578"
"BZN|NO2","20.07.2021 02:00 - 20.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","665","","166","3200","n/e","n/e","n/e","n/e","n/e","3","n/e","450"
"BZN|NO2","20.07.2021 03:00 - 20.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","657","","167","3120","n/e","n/e","n/e","n/e","n/e","2","n/e","462"
"BZN|NO2","20.07.2021 04:00 - 20.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","660","","165","3074","n/e","n/e","n/e","n/e","n/e","3","n/e","399"
"BZN|NO2","20.07.2021 05:00 - 20.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","565","","165","2975","n/e","n/e","n/e","n/e","n/e","3","n/e","301"
"BZN|NO2","20.07.2021 06:00 - 20.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","552","","166","2925","n/e","n/e","n/e","n/e","n/e","3","n/e","239"
"BZN|NO2","20.07.2021 07:00 - 20.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","689","","168","2981","n/e","n/e","n/e","n/e","n/e","4","n/e","286"
"BZN|NO2","20.07.2021 08:00 - 20.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","678","","179","3219","n/e","n/e","n/e","n/e","n/e","3","n/e","270"
"BZN|NO2","20.07.2021 09:00 - 20.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","685","","185","3520","n/e","n/e","n/e","n/e","n/e","3","n/e","276"
"BZN|NO2","20.07.2021 10:00 - 20.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","692","","192","3606","n/e","n/e","n/e","n/e","n/e","3","n/e","280"
"BZN|NO2","20.07.2021 11:00 - 20.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","682","","191","3525","n/e","n/e","n/e","n/e","n/e","4","n/e","438"
"BZN|NO2","20.07.2021 12:00 - 20.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","629","","193","3292","n/e","n/e","n/e","n/e","n/e","4","n/e","550"
"BZN|NO2","20.07.2021 13:00 - 20.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","561","","183","3337","n/e","n/e","n/e","n/e","n/e","3","n/e","552"
"BZN|NO2","20.07.2021 14:00 - 20.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","540","","184","3097","n/e","n/e","n/e","n/e","n/e","3","n/e","557"
"BZN|NO2","20.07.2021 15:00 - 20.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","580","","181","3118","n/e","n/e","n/e","n/e","n/e","3","n/e","524"
"BZN|NO2","20.07.2021 16:00 - 20.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","610","","169","3010","n/e","n/e","n/e","n/e","n/e","3","n/e","571"
"BZN|NO2","20.07.2021 17:00 - 20.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","622","","172","3415","n/e","n/e","n/e","n/e","n/e","3","n/e","614"
"BZN|NO2","20.07.2021 18:00 - 20.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","707","","171","3399","n/e","n/e","n/e","n/e","n/e","3","n/e","665"
"BZN|NO2","20.07.2021 19:00 - 20.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","715","","168","3364","n/e","n/e","n/e","n/e","n/e","3","n/e","679"
"BZN|NO2","20.07.2021 20:00 - 20.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","718","","168","3236","n/e","n/e","n/e","n/e","n/e","3","n/e","626"
"BZN|NO2","20.07.2021 21:00 - 20.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","688","","169","3346","n/e","n/e","n/e","n/e","n/e","3","n/e","632"
"BZN|NO2","20.07.2021 22:00 - 20.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","676","","169","2896","n/e","n/e","n/e","n/e","n/e","3","n/e","674"
"BZN|NO2","20.07.2021 23:00 - 21.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","700","","176","2474","n/e","n/e","n/e","n/e","n/e","3","n/e","542"
"BZN|NO2","21.07.2021 00:00 - 21.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","655","","175","2395","n/e","n/e","n/e","n/e","n/e","3","n/e","501"
"BZN|NO2","21.07.2021 01:00 - 21.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","651","","174","2401","n/e","n/e","n/e","n/e","n/e","3","n/e","507"
"BZN|NO2","21.07.2021 02:00 - 21.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","646","","174","2373","n/e","n/e","n/e","n/e","n/e","3","n/e","450"
"BZN|NO2","21.07.2021 03:00 - 21.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","544","","172","2262","n/e","n/e","n/e","n/e","n/e","3","n/e","432"
"BZN|NO2","21.07.2021 04:00 - 21.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","605","","164","2299","n/e","n/e","n/e","n/e","n/e","3","n/e","379"
"BZN|NO2","21.07.2021 05:00 - 21.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","643","","162","2402","n/e","n/e","n/e","n/e","n/e","3","n/e","323"
"BZN|NO2","21.07.2021 06:00 - 21.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","664","","161","2809","n/e","n/e","n/e","n/e","n/e","3","n/e","287"
"BZN|NO2","21.07.2021 07:00 - 21.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","606","","162","3258","n/e","n/e","n/e","n/e","n/e","3","n/e","279"
"BZN|NO2","21.07.2021 08:00 - 21.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","631","","177","3746","n/e","n/e","n/e","n/e","n/e","3","n/e","242"
"BZN|NO2","21.07.2021 09:00 - 21.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","690","","174","4347","n/e","n/e","n/e","n/e","n/e","3","n/e","130"
"BZN|NO2","21.07.2021 10:00 - 21.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","722","","172","4401","n/e","n/e","n/e","n/e","n/e","3","n/e","90"
"BZN|NO2","21.07.2021 11:00 - 21.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","724","","179","4380","n/e","n/e","n/e","n/e","n/e","3","n/e","59"
"BZN|NO2","21.07.2021 12:00 - 21.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","726","","181","4397","n/e","n/e","n/e","n/e","n/e","3","n/e","61"
"BZN|NO2","21.07.2021 13:00 - 21.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","665","","180","4277","n/e","n/e","n/e","n/e","n/e","3","n/e","90"
"BZN|NO2","21.07.2021 14:00 - 21.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","683","","178","4135","n/e","n/e","n/e","n/e","n/e","3","n/e","95"
"BZN|NO2","21.07.2021 15:00 - 21.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","618","","178","4082","n/e","n/e","n/e","n/e","n/e","3","n/e","108"
"BZN|NO2","21.07.2021 16:00 - 21.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","604","","160","4126","n/e","n/e","n/e","n/e","n/e","3","n/e","124"
"BZN|NO2","21.07.2021 17:00 - 21.07.2021 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","609","","160","4246","n/e","n/e","n/e","n/e","n/e","3","n/e","121"
"BZN|NO2","21.07.2021 18:00 - 21.07.2021 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","617","","158","4545","n/e","n/e","n/e","n/e","n/e","3","n/e","133"
"BZN|NO2","21.07.2021 19:00 - 21.07.2021 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","623","","156","4595","n/e","n/e","n/e","n/e","n/e","3","n/e","171"
"BZN|NO2","21.07.2021 20:00 - 21.07.2021 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","630","","156","4073","n/e","n/e","n/e","n/e","n/e","3","n/e","177"
"BZN|NO2","21.07.2021 21:00 - 21.07.2021 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","654","","156","4019","n/e","n/e","n/e","n/e","n/e","3","n/e","186"
"BZN|NO2","21.07.2021 22:00 - 21.07.2021 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","683","","155","4297","n/e","n/e","n/e","n/e","n/e","3","n/e","175"
"BZN|NO2","21.07.2021 23:00 - 22.07.2021 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","655","","150","4014","n/e","n/e","n/e","n/e","n/e","3","n/e","156"
"BZN|NO2","22.07.2021 00:00 - 22.07.2021 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","693","","151","3959","n/e","n/e","n/e","n/e","n/e","3","n/e","171"
"BZN|NO2","22.07.2021 01:00 - 22.07.2021 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","687","","153","3849","n/e","n/e","n/e","n/e","n/e","3","n/e","187"
"BZN|NO2","22.07.2021 02:00 - 22.07.2021 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","631","","154","3845","n/e","n/e","n/e","n/e","n/e","3","n/e","227"
"BZN|NO2","22.07.2021 03:00 - 22.07.2021 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","663","","153","3797","n/e","n/e","n/e","n/e","n/e","3","n/e","288"
"BZN|NO2","22.07.2021 04:00 - 22.07.2021 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","610","","153","3656","n/e","n/e","n/e","n/e","n/e","3","n/e","342"
"BZN|NO2","22.07.2021 05:00 - 22.07.2021 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","559","","149","3515","n/e","n/e","n/e","n/e","n/e","3","n/e","356"
"BZN|NO2","22.07.2021 06:00 - 22.07.2021 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","565","","151","3538","n/e","n/e","n/e","n/e","n/e","3","n/e","314"
"BZN|NO2","22.07.2021 07:00 - 22.07.2021 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","557","","148","3685","n/e","n/e","n/e","n/e","n/e","3","n/e","319"
"BZN|NO2","22.07.2021 08:00 - 22.07.2021 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","630","","145","4217","n/e","n/e","n/e","n/e","n/e","3","n/e","332"
"BZN|NO2","22.07.2021 09:00 - 22.07.2021 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","691","","156","4470","n/e","n/e","n/e","n/e","n/e","3","n/e","301"
"BZN|NO2","22.07.2021 10:00 - 22.07.2021 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","692","","161","4600","n/e","n/e","n/e","n/e","n/e","4","n/e","283"
"BZN|NO2","22.07.2021 11:00 - 22.07.2021 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","691","","165","4449","n/e","n/e","n/e","n/e","n/e","3","n/e","288"
"BZN|NO2","22.07.2021 12:00 - 22.07.2021 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","689","","167","4341","n/e","n/e","n/e","n/e","n/e","3","n/e","323"
"BZN|NO2","22.07.2021 13:00 - 22.07.2021 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","689","","168","4263","n/e","n/e","n/e","n/e","n/e","3","n/e","368"
"BZN|NO2","22.07.2021 14:00 - 22.07.2021 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","648","","161","4208","n/e","n/e","n/e","n/e","n/e","3","n/e","418"
"BZN|NO2","22.07.2021 15:00 - 22.07.2021 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","638","","157","4204","n/e","n/e","n/e","n/e","n/e","3","n/e","465"
"BZN|NO2","22.07.2021 16:00 - 22.07.2021 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","658","","157","4160","n/e","n/e","n/e","n/e","n/e","3","n/e","495"
