"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"06.10.2022 23:15 - 06.10.2022 23:30","0","1000"
"06.10.2022 23:30 - 06.10.2022 23:45","0","1000"
"06.10.2022 23:45 - 07.10.2022 00:00","0","1000"
"07.10.2022 00:00 - 07.10.2022 00:15","0","1000"
"07.10.2022 00:15 - 07.10.2022 00:30","0","1000"
"07.10.2022 00:30 - 07.10.2022 00:45","0","1000"
"07.10.2022 00:45 - 07.10.2022 01:00","0","1000"
"07.10.2022 01:00 - 07.10.2022 01:15","0","1001"
"07.10.2022 01:15 - 07.10.2022 01:30","0","1000"
"07.10.2022 01:30 - 07.10.2022 01:45","0","1000"
"07.10.2022 01:45 - 07.10.2022 02:00","0","1000"
"07.10.2022 02:00 - 07.10.2022 02:15","0","1000"
"07.10.2022 02:15 - 07.10.2022 02:30","0","1000"
"07.10.2022 02:30 - 07.10.2022 02:45","0","1001"
"07.10.2022 02:45 - 07.10.2022 03:00","0","1001"
"07.10.2022 03:00 - 07.10.2022 03:15","0","1000"
"07.10.2022 03:15 - 07.10.2022 03:30","0","1001"
"07.10.2022 03:30 - 07.10.2022 03:45","0","1001"
"07.10.2022 03:45 - 07.10.2022 04:00","0","1001"
"07.10.2022 04:00 - 07.10.2022 04:15","0","1000"
"07.10.2022 04:15 - 07.10.2022 04:30","0","1001"
"07.10.2022 04:30 - 07.10.2022 04:45","0","1001"
"07.10.2022 04:45 - 07.10.2022 05:00","0","1001"
"07.10.2022 05:00 - 07.10.2022 05:15","0","1001"
"07.10.2022 05:15 - 07.10.2022 05:30","0","1001"
"07.10.2022 05:30 - 07.10.2022 05:45","0","1001"
"07.10.2022 05:45 - 07.10.2022 06:00","0","1001"
"07.10.2022 06:00 - 07.10.2022 06:15","0","1000"
"07.10.2022 06:15 - 07.10.2022 06:30","0","1001"
"07.10.2022 06:30 - 07.10.2022 06:45","0","1000"
"07.10.2022 06:45 - 07.10.2022 07:00","0","1000"
"07.10.2022 07:00 - 07.10.2022 07:15","0","1000"
"07.10.2022 07:15 - 07.10.2022 07:30","0","1000"
"07.10.2022 07:30 - 07.10.2022 07:45","0","1000"
"07.10.2022 07:45 - 07.10.2022 08:00","0","1000"
"07.10.2022 08:00 - 07.10.2022 08:15","0","1000"
"07.10.2022 08:15 - 07.10.2022 08:30","0","1000"
"07.10.2022 08:30 - 07.10.2022 08:45","0","1000"
"07.10.2022 08:45 - 07.10.2022 09:00","0","848"
"07.10.2022 09:00 - 07.10.2022 09:15","200","0"
"07.10.2022 09:15 - 07.10.2022 09:30","351","0"
"07.10.2022 09:30 - 07.10.2022 09:45","351","0"
"07.10.2022 09:45 - 07.10.2022 10:00","384","0"
"07.10.2022 10:00 - 07.10.2022 10:15","954","0"
"07.10.2022 10:15 - 07.10.2022 10:30","987","0"
"07.10.2022 10:30 - 07.10.2022 10:45","987","0"
"07.10.2022 10:45 - 07.10.2022 11:00","987","0"
"07.10.2022 11:00 - 07.10.2022 11:15","1023","0"
"07.10.2022 11:15 - 07.10.2022 11:30","1023","0"
"07.10.2022 11:30 - 07.10.2022 11:45","1023","0"
"07.10.2022 11:45 - 07.10.2022 12:00","1023","0"
"07.10.2022 12:00 - 07.10.2022 12:15","1023","0"
"07.10.2022 12:15 - 07.10.2022 12:30","1023","0"
"07.10.2022 12:30 - 07.10.2022 12:45","1023","0"
"07.10.2022 12:45 - 07.10.2022 13:00","1023","0"
"07.10.2022 13:00 - 07.10.2022 13:15","1023","0"
"07.10.2022 13:15 - 07.10.2022 13:30","1023","0"
"07.10.2022 13:30 - 07.10.2022 13:45","1023","0"
"07.10.2022 13:45 - 07.10.2022 14:00","1023","0"
"07.10.2022 14:00 - 07.10.2022 14:15","1021","0"
"07.10.2022 14:15 - 07.10.2022 14:30","1021","0"
"07.10.2022 14:30 - 07.10.2022 14:45","1021","0"
"07.10.2022 14:45 - 07.10.2022 15:00","1021","0"
"07.10.2022 15:00 - 07.10.2022 15:15","1011","0"
"07.10.2022 15:15 - 07.10.2022 15:30","1011","0"
"07.10.2022 15:30 - 07.10.2022 15:45","1011","0"
"07.10.2022 15:45 - 07.10.2022 16:00","1003","0"
"07.10.2022 16:00 - 07.10.2022 16:15","705","0"
"07.10.2022 16:15 - 07.10.2022 16:30","697","0"
"07.10.2022 16:30 - 07.10.2022 16:45","697","0"
"07.10.2022 16:45 - 07.10.2022 17:00","618","0"
"07.10.2022 17:00 - 07.10.2022 17:15","0","206"
"07.10.2022 17:15 - 07.10.2022 17:30","0","283"
"07.10.2022 17:30 - 07.10.2022 17:45","0","283"
"07.10.2022 17:45 - 07.10.2022 18:00","0","326"
"07.10.2022 18:00 - 07.10.2022 18:15","0","959"
"07.10.2022 18:15 - 07.10.2022 18:30","0","1000"
"07.10.2022 18:30 - 07.10.2022 18:45","0","1000"
"07.10.2022 18:45 - 07.10.2022 19:00","0","1000"
"07.10.2022 19:00 - 07.10.2022 19:15","0","1000"
"07.10.2022 19:15 - 07.10.2022 19:30","0","1000"
"07.10.2022 19:30 - 07.10.2022 19:45","0","1000"
"07.10.2022 19:45 - 07.10.2022 20:00","0","984"
"07.10.2022 20:00 - 07.10.2022 20:15","0","572"
"07.10.2022 20:15 - 07.10.2022 20:30","0","557"
"07.10.2022 20:30 - 07.10.2022 20:45","0","557"
"07.10.2022 20:45 - 07.10.2022 21:00","0","514"
"07.10.2022 21:00 - 07.10.2022 21:15","120","0"
"07.10.2022 21:15 - 07.10.2022 21:30","162","0"
"07.10.2022 21:30 - 07.10.2022 21:45","162","0"
"07.10.2022 21:45 - 07.10.2022 22:00","155","0"
"07.10.2022 22:00 - 07.10.2022 22:15","0","125"
"07.10.2022 22:15 - 07.10.2022 22:30","0","132"
"07.10.2022 22:30 - 07.10.2022 22:45","0","132"
"07.10.2022 22:45 - 07.10.2022 23:00","0","132"
"07.10.2022 23:00 - 07.10.2022 23:15","0","230"
"07.10.2022 23:15 - 07.10.2022 23:30","0","231"
"07.10.2022 23:30 - 07.10.2022 23:45","0","231"
"07.10.2022 23:45 - 08.10.2022 00:00","0","223"
"08.10.2022 00:00 - 08.10.2022 00:15","82","0"
"08.10.2022 00:15 - 08.10.2022 00:30","90","0"
"08.10.2022 00:30 - 08.10.2022 00:45","90","0"
"08.10.2022 00:45 - 08.10.2022 01:00","90","0"
"08.10.2022 01:00 - 08.10.2022 01:15","54","0"
"08.10.2022 01:15 - 08.10.2022 01:30","54","0"
"08.10.2022 01:30 - 08.10.2022 01:45","54","0"
"08.10.2022 01:45 - 08.10.2022 02:00","29","0"
"08.10.2022 02:00 - 08.10.2022 02:15","0","466"
"08.10.2022 02:15 - 08.10.2022 02:30","0","488"
"08.10.2022 02:30 - 08.10.2022 02:45","0","488"
"08.10.2022 02:45 - 08.10.2022 03:00","0","490"
"08.10.2022 03:00 - 08.10.2022 03:15","0","603"
"08.10.2022 03:15 - 08.10.2022 03:30","0","604"
"08.10.2022 03:30 - 08.10.2022 03:45","0","604"
"08.10.2022 03:45 - 08.10.2022 04:00","0","604"
"08.10.2022 04:00 - 08.10.2022 04:15","0","655"
"08.10.2022 04:15 - 08.10.2022 04:30","0","655"
"08.10.2022 04:30 - 08.10.2022 04:45","0","655"
"08.10.2022 04:45 - 08.10.2022 05:00","0","653"
"08.10.2022 05:00 - 08.10.2022 05:15","0","489"
"08.10.2022 05:15 - 08.10.2022 05:30","0","488"
"08.10.2022 05:30 - 08.10.2022 05:45","0","488"
"08.10.2022 05:45 - 08.10.2022 06:00","0","492"
"08.10.2022 06:00 - 08.10.2022 06:15","0","714"
"08.10.2022 06:15 - 08.10.2022 06:30","0","718"
"08.10.2022 06:30 - 08.10.2022 06:45","0","718"
"08.10.2022 06:45 - 08.10.2022 07:00","0","717"
"08.10.2022 07:00 - 08.10.2022 07:15","0","639"
"08.10.2022 07:15 - 08.10.2022 07:30","0","639"
"08.10.2022 07:30 - 08.10.2022 07:45","0","639"
"08.10.2022 07:45 - 08.10.2022 08:00","0","639"
"08.10.2022 08:00 - 08.10.2022 08:15","0","601"
"08.10.2022 08:15 - 08.10.2022 08:30","0","601"
"08.10.2022 08:30 - 08.10.2022 08:45","0","601"
"08.10.2022 08:45 - 08.10.2022 09:00","0","386"
"08.10.2022 09:00 - 08.10.2022 09:15","804","0"
"08.10.2022 09:15 - 08.10.2022 09:30","1023","0"
"08.10.2022 09:30 - 08.10.2022 09:45","1023","0"
"08.10.2022 09:45 - 08.10.2022 10:00","1023","0"
"08.10.2022 10:00 - 08.10.2022 10:15","1023","0"
"08.10.2022 10:15 - 08.10.2022 10:30","1023","0"
"08.10.2022 10:30 - 08.10.2022 10:45","1023","0"
"08.10.2022 10:45 - 08.10.2022 11:00","1023","0"
"08.10.2022 11:00 - 08.10.2022 11:15","1023","0"
"08.10.2022 11:15 - 08.10.2022 11:30","1023","0"
"08.10.2022 11:30 - 08.10.2022 11:45","1023","0"
"08.10.2022 11:45 - 08.10.2022 12:00","1023","0"
"08.10.2022 12:00 - 08.10.2022 12:15","1022","0"
"08.10.2022 12:15 - 08.10.2022 12:30","1022","0"
"08.10.2022 12:30 - 08.10.2022 12:45","1022","0"
"08.10.2022 12:45 - 08.10.2022 13:00","1022","0"
"08.10.2022 13:00 - 08.10.2022 13:15","1023","0"
"08.10.2022 13:15 - 08.10.2022 13:30","1023","0"
"08.10.2022 13:30 - 08.10.2022 13:45","1023","0"
"08.10.2022 13:45 - 08.10.2022 14:00","1023","0"
"08.10.2022 14:00 - 08.10.2022 14:15","1023","0"
"08.10.2022 14:15 - 08.10.2022 14:30","1023","0"
"08.10.2022 14:30 - 08.10.2022 14:45","1023","0"
"08.10.2022 14:45 - 08.10.2022 15:00","1019","0"
"08.10.2022 15:00 - 08.10.2022 15:15","803","0"
"08.10.2022 15:15 - 08.10.2022 15:30","799","0"
"08.10.2022 15:30 - 08.10.2022 15:45","799","0"
"08.10.2022 15:45 - 08.10.2022 16:00","799","0"
"08.10.2022 16:00 - 08.10.2022 16:15","768","0"
"08.10.2022 16:15 - 08.10.2022 16:30","768","0"
"08.10.2022 16:30 - 08.10.2022 16:45","768","0"
"08.10.2022 16:45 - 08.10.2022 17:00","706","0"
"08.10.2022 17:00 - 08.10.2022 17:15","0","40"
"08.10.2022 17:15 - 08.10.2022 17:30","0","102"
"08.10.2022 17:30 - 08.10.2022 17:45","0","102"
"08.10.2022 17:45 - 08.10.2022 18:00","0","103"
"08.10.2022 18:00 - 08.10.2022 18:15","0","249"
"08.10.2022 18:15 - 08.10.2022 18:30","0","250"
"08.10.2022 18:30 - 08.10.2022 18:45","0","250"
"08.10.2022 18:45 - 08.10.2022 19:00","0","249"
"08.10.2022 19:00 - 08.10.2022 19:15","0","149"
"08.10.2022 19:15 - 08.10.2022 19:30","0","148"
"08.10.2022 19:30 - 08.10.2022 19:45","0","148"
"08.10.2022 19:45 - 08.10.2022 20:00","0","148"
"08.10.2022 20:00 - 08.10.2022 20:15","0","65"
"08.10.2022 20:15 - 08.10.2022 20:30","0","65"
"08.10.2022 20:30 - 08.10.2022 20:45","0","65"
"08.10.2022 20:45 - 08.10.2022 21:00","0","66"
"08.10.2022 21:00 - 08.10.2022 21:15","0","184"
"08.10.2022 21:15 - 08.10.2022 21:30","0","185"
"08.10.2022 21:30 - 08.10.2022 21:45","0","185"
"08.10.2022 21:45 - 08.10.2022 22:00","0","220"
"08.10.2022 22:00 - 08.10.2022 22:15","0","799"
"08.10.2022 22:15 - 08.10.2022 22:30","0","832"
"08.10.2022 22:30 - 08.10.2022 22:45","0","832"
"08.10.2022 22:45 - 08.10.2022 23:00","0","831"
"08.10.2022 23:00 - 08.10.2022 23:15","0","723"
"08.10.2022 23:15 - 08.10.2022 23:30","0","722"
"08.10.2022 23:30 - 08.10.2022 23:45","0","722"
"08.10.2022 23:45 - 09.10.2022 00:00","0","631"
"09.10.2022 00:00 - 09.10.2022 00:15","233","0"
"09.10.2022 00:15 - 09.10.2022 00:30","322","0"
"09.10.2022 00:30 - 09.10.2022 00:45","322","0"
"09.10.2022 00:45 - 09.10.2022 01:00","327","0"
"09.10.2022 01:00 - 09.10.2022 01:15","556","0"
"09.10.2022 01:15 - 09.10.2022 01:30","560","0"
"09.10.2022 01:30 - 09.10.2022 01:45","560","0"
"09.10.2022 01:45 - 09.10.2022 02:00","561","0"
"09.10.2022 02:00 - 09.10.2022 02:15","669","0"
"09.10.2022 02:15 - 09.10.2022 02:30","669","0"
"09.10.2022 02:30 - 09.10.2022 02:45","669","0"
"09.10.2022 02:45 - 09.10.2022 03:00","666","0"
"09.10.2022 03:00 - 09.10.2022 03:15","455","0"
"09.10.2022 03:15 - 09.10.2022 03:30","452","0"
"09.10.2022 03:30 - 09.10.2022 03:45","452","0"
"09.10.2022 03:45 - 09.10.2022 04:00","393","0"
"09.10.2022 04:00 - 09.10.2022 04:15","0","334"
"09.10.2022 04:15 - 09.10.2022 04:30","0","391"
"09.10.2022 04:30 - 09.10.2022 04:45","0","391"
"09.10.2022 04:45 - 09.10.2022 05:00","0","403"
"09.10.2022 05:00 - 09.10.2022 05:15","0","764"
"09.10.2022 05:15 - 09.10.2022 05:30","0","775"
"09.10.2022 05:30 - 09.10.2022 05:45","0","775"
"09.10.2022 05:45 - 09.10.2022 06:00","0","777"
"09.10.2022 06:00 - 09.10.2022 06:15","0","933"
"09.10.2022 06:15 - 09.10.2022 06:30","0","935"
"09.10.2022 06:30 - 09.10.2022 06:45","0","935"
"09.10.2022 06:45 - 09.10.2022 07:00","0","935"
"09.10.2022 07:00 - 09.10.2022 07:15","0","979"
"09.10.2022 07:15 - 09.10.2022 07:30","0","979"
"09.10.2022 07:30 - 09.10.2022 07:45","0","979"
"09.10.2022 07:45 - 09.10.2022 08:00","0","979"
"09.10.2022 08:00 - 09.10.2022 08:15","0","937"
"09.10.2022 08:15 - 09.10.2022 08:30","0","937"
"09.10.2022 08:30 - 09.10.2022 08:45","0","937"
"09.10.2022 08:45 - 09.10.2022 09:00","0","912"
"09.10.2022 09:00 - 09.10.2022 09:15","0","421"
"09.10.2022 09:15 - 09.10.2022 09:30","0","399"
"09.10.2022 09:30 - 09.10.2022 09:45","0","399"
"09.10.2022 09:45 - 09.10.2022 10:00","0","325"
"09.10.2022 10:00 - 09.10.2022 10:15","476","0"
"09.10.2022 10:15 - 09.10.2022 10:30","550","0"
"09.10.2022 10:30 - 09.10.2022 10:45","550","0"
"09.10.2022 10:45 - 09.10.2022 11:00","558","0"
"09.10.2022 11:00 - 09.10.2022 11:15","869","0"
"09.10.2022 11:15 - 09.10.2022 11:30","877","0"
"09.10.2022 11:30 - 09.10.2022 11:45","877","0"
"09.10.2022 11:45 - 09.10.2022 12:00","863","0"
"09.10.2022 12:00 - 09.10.2022 12:15","474","0"
"09.10.2022 12:15 - 09.10.2022 12:30","460","0"
"09.10.2022 12:30 - 09.10.2022 12:45","460","0"
"09.10.2022 12:45 - 09.10.2022 13:00","460","0"
"09.10.2022 13:00 - 09.10.2022 13:15","454","0"
"09.10.2022 13:15 - 09.10.2022 13:30","454","0"
"09.10.2022 13:30 - 09.10.2022 13:45","454","0"
"09.10.2022 13:45 - 09.10.2022 14:00","454","0"
"09.10.2022 14:00 - 09.10.2022 14:15","439","0"
"09.10.2022 14:15 - 09.10.2022 14:30","439","0"
"09.10.2022 14:30 - 09.10.2022 14:45","439","0"
"09.10.2022 14:45 - 09.10.2022 15:00","439","0"
"09.10.2022 15:00 - 09.10.2022 15:15","356","0"
"09.10.2022 15:15 - 09.10.2022 15:30","356","0"
"09.10.2022 15:30 - 09.10.2022 15:45","356","0"
"09.10.2022 15:45 - 09.10.2022 16:00","354","0"
"09.10.2022 16:00 - 09.10.2022 16:15","189","0"
"09.10.2022 16:15 - 09.10.2022 16:30","187","0"
"09.10.2022 16:30 - 09.10.2022 16:45","187","0"
"09.10.2022 16:45 - 09.10.2022 17:00","179","0"
"09.10.2022 17:00 - 09.10.2022 17:15","0","118"
"09.10.2022 17:15 - 09.10.2022 17:30","0","126"
"09.10.2022 17:30 - 09.10.2022 17:45","0","126"
"09.10.2022 17:45 - 09.10.2022 18:00","0","128"
"09.10.2022 18:00 - 09.10.2022 18:15","0","283"
"09.10.2022 18:15 - 09.10.2022 18:30","0","285"
"09.10.2022 18:30 - 09.10.2022 18:45","0","285"
"09.10.2022 18:45 - 09.10.2022 19:00","0","284"
"09.10.2022 19:00 - 09.10.2022 19:15","0","167"
"09.10.2022 19:15 - 09.10.2022 19:30","0","167"
"09.10.2022 19:30 - 09.10.2022 19:45","0","167"
"09.10.2022 19:45 - 09.10.2022 20:00","0","150"
"09.10.2022 20:00 - 09.10.2022 20:15","262","0"
"09.10.2022 20:15 - 09.10.2022 20:30","278","0"
"09.10.2022 20:30 - 09.10.2022 20:45","278","0"
"09.10.2022 20:45 - 09.10.2022 21:00","258","0"
"09.10.2022 21:00 - 09.10.2022 21:15","0","190"
"09.10.2022 21:15 - 09.10.2022 21:30","0","208"
"09.10.2022 21:30 - 09.10.2022 21:45","0","209"
"09.10.2022 21:45 - 09.10.2022 22:00","0","214"
"09.10.2022 22:00 - 09.10.2022 22:15","0","453"
"09.10.2022 22:15 - 09.10.2022 22:30","0","458"
"09.10.2022 22:30 - 09.10.2022 22:45","0","458"
"09.10.2022 22:45 - 09.10.2022 23:00","0","458"
"09.10.2022 23:00 - 09.10.2022 23:15","0","476"
"09.10.2022 23:15 - 09.10.2022 23:30","0","476"
"09.10.2022 23:30 - 09.10.2022 23:45","0","476"
"09.10.2022 23:45 - 10.10.2022 00:00","0","468"
"10.10.2022 00:00 - 10.10.2022 00:15","0","190"
"10.10.2022 00:15 - 10.10.2022 00:30","0","184"
"10.10.2022 00:30 - 10.10.2022 00:45","0","184"
"10.10.2022 00:45 - 10.10.2022 01:00","0","184"
"10.10.2022 01:00 - 10.10.2022 01:15","0","154"
"10.10.2022 01:15 - 10.10.2022 01:30","0","154"
"10.10.2022 01:30 - 10.10.2022 01:45","0","154"
"10.10.2022 01:45 - 10.10.2022 02:00","0","154"
"10.10.2022 02:00 - 10.10.2022 02:15","0","91"
"10.10.2022 02:15 - 10.10.2022 02:30","0","91"
"10.10.2022 02:30 - 10.10.2022 02:45","0","91"
"10.10.2022 02:45 - 10.10.2022 03:00","0","91"
"10.10.2022 03:00 - 10.10.2022 03:15","0","140"
"10.10.2022 03:15 - 10.10.2022 03:30","0","140"
"10.10.2022 03:30 - 10.10.2022 03:45","0","140"
"10.10.2022 03:45 - 10.10.2022 04:00","0","143"
"10.10.2022 04:00 - 10.10.2022 04:15","0","312"
"10.10.2022 04:15 - 10.10.2022 04:30","0","314"
"10.10.2022 04:30 - 10.10.2022 04:45","0","314"
"10.10.2022 04:45 - 10.10.2022 05:00","0","321"
"10.10.2022 05:00 - 10.10.2022 05:15","0","596"
"10.10.2022 05:15 - 10.10.2022 05:30","0","602"
"10.10.2022 05:30 - 10.10.2022 05:45","0","602"
"10.10.2022 05:45 - 10.10.2022 06:00","0","602"
"10.10.2022 06:00 - 10.10.2022 06:15","0","622"
"10.10.2022 06:15 - 10.10.2022 06:30","0","622"
"10.10.2022 06:30 - 10.10.2022 06:45","0","622"
"10.10.2022 06:45 - 10.10.2022 07:00","0","626"
"10.10.2022 07:00 - 10.10.2022 07:15","0","837"
"10.10.2022 07:15 - 10.10.2022 07:30","0","840"
"10.10.2022 07:30 - 10.10.2022 07:45","0","840"
"10.10.2022 07:45 - 10.10.2022 08:00","0","791"
"10.10.2022 08:00 - 10.10.2022 08:15","0","127"
"10.10.2022 08:15 - 10.10.2022 08:30","0","82"
"10.10.2022 08:30 - 10.10.2022 08:45","0","82"
"10.10.2022 08:45 - 10.10.2022 09:00","0","79"
"10.10.2022 09:00 - 10.10.2022 09:15","115","0"
"10.10.2022 09:15 - 10.10.2022 09:30","118","0"
"10.10.2022 09:30 - 10.10.2022 09:45","118","0"
"10.10.2022 09:45 - 10.10.2022 10:00","118","0"
"10.10.2022 10:00 - 10.10.2022 10:15","177","0"
"10.10.2022 10:15 - 10.10.2022 10:30","177","0"
"10.10.2022 10:30 - 10.10.2022 10:45","177","0"
"10.10.2022 10:45 - 10.10.2022 11:00","176","0"
"10.10.2022 11:00 - 10.10.2022 11:15","54","0"
"10.10.2022 11:15 - 10.10.2022 11:30","53","0"
"10.10.2022 11:30 - 10.10.2022 11:45","53","0"
"10.10.2022 11:45 - 10.10.2022 12:00","47","0"
"10.10.2022 12:00 - 10.10.2022 12:15","0","222"
"10.10.2022 12:15 - 10.10.2022 12:30","0","227"
"10.10.2022 12:30 - 10.10.2022 12:45","0","227"
"10.10.2022 12:45 - 10.10.2022 13:00","0","233"
"10.10.2022 13:00 - 10.10.2022 13:15","0","480"
"10.10.2022 13:15 - 10.10.2022 13:30","0","484"
"10.10.2022 13:30 - 10.10.2022 13:45","0","484"
"10.10.2022 13:45 - 10.10.2022 14:00","0","484"
"10.10.2022 14:00 - 10.10.2022 14:15","0","444"
"10.10.2022 14:15 - 10.10.2022 14:30","0","444"
"10.10.2022 14:30 - 10.10.2022 14:45","0","444"
"10.10.2022 14:45 - 10.10.2022 15:00","0","466"
"10.10.2022 15:00 - 10.10.2022 15:15","0","932"
"10.10.2022 15:15 - 10.10.2022 15:30","0","952"
"10.10.2022 15:30 - 10.10.2022 15:45","0","952"
"10.10.2022 15:45 - 10.10.2022 16:00","0","919"
"10.10.2022 16:00 - 10.10.2022 16:15","0","362"
"10.10.2022 16:15 - 10.10.2022 16:30","0","333"
"10.10.2022 16:30 - 10.10.2022 16:45","0","333"
"10.10.2022 16:45 - 10.10.2022 17:00","0","335"
"10.10.2022 17:00 - 10.10.2022 17:15","0","500"
"10.10.2022 17:15 - 10.10.2022 17:30","0","502"
"10.10.2022 17:30 - 10.10.2022 17:45","0","502"
"10.10.2022 17:45 - 10.10.2022 18:00","0","509"
"10.10.2022 18:00 - 10.10.2022 18:15","0","786"
"10.10.2022 18:15 - 10.10.2022 18:30","0","792"
"10.10.2022 18:30 - 10.10.2022 18:45","0","792"
"10.10.2022 18:45 - 10.10.2022 19:00","0","790"
"10.10.2022 19:00 - 10.10.2022 19:15","0","667"
"10.10.2022 19:15 - 10.10.2022 19:30","0","667"
"10.10.2022 19:30 - 10.10.2022 19:45","0","667"
"10.10.2022 19:45 - 10.10.2022 20:00","0","626"
"10.10.2022 20:00 - 10.10.2022 20:15","0","12"
"10.10.2022 20:15 - 10.10.2022 20:30","27","0"
"10.10.2022 20:30 - 10.10.2022 20:45","27","0"
"10.10.2022 20:45 - 10.10.2022 21:00","27","0"
"10.10.2022 21:00 - 10.10.2022 21:15","3","0"
"10.10.2022 21:15 - 10.10.2022 21:30","3","0"
"10.10.2022 21:30 - 10.10.2022 21:45","3","0"
"10.10.2022 21:45 - 10.10.2022 22:00","0","5"
"10.10.2022 22:00 - 10.10.2022 22:15","0","305"
"10.10.2022 22:15 - 10.10.2022 22:30","0","313"
"10.10.2022 22:30 - 10.10.2022 22:45","0","312"
"10.10.2022 22:45 - 10.10.2022 23:00","0","312"
"10.10.2022 23:00 - 10.10.2022 23:15","0","246"
"10.10.2022 23:15 - 10.10.2022 23:30","0","245"
"10.10.2022 23:30 - 10.10.2022 23:45","0","246"
"10.10.2022 23:45 - 11.10.2022 00:00","0","246"
"11.10.2022 00:00 - 11.10.2022 00:15","0","341"
"11.10.2022 00:15 - 11.10.2022 00:30","0","342"
"11.10.2022 00:30 - 11.10.2022 00:45","0","342"
"11.10.2022 00:45 - 11.10.2022 01:00","0","342"
"11.10.2022 01:00 - 11.10.2022 01:15","0","338"
"11.10.2022 01:15 - 11.10.2022 01:30","0","338"
"11.10.2022 01:30 - 11.10.2022 01:45","0","338"
"11.10.2022 01:45 - 11.10.2022 02:00","0","337"
"11.10.2022 02:00 - 11.10.2022 02:15","0","239"
"11.10.2022 02:15 - 11.10.2022 02:30","0","239"
"11.10.2022 02:30 - 11.10.2022 02:45","0","239"
"11.10.2022 02:45 - 11.10.2022 03:00","0","238"
"11.10.2022 03:00 - 11.10.2022 03:15","0","154"
"11.10.2022 03:15 - 11.10.2022 03:30","0","154"
"11.10.2022 03:30 - 11.10.2022 03:45","0","154"
"11.10.2022 03:45 - 11.10.2022 04:00","0","155"
"11.10.2022 04:00 - 11.10.2022 04:15","0","247"
"11.10.2022 04:15 - 11.10.2022 04:30","0","247"
"11.10.2022 04:30 - 11.10.2022 04:45","0","247"
"11.10.2022 04:45 - 11.10.2022 05:00","0","274"
"11.10.2022 05:00 - 11.10.2022 05:15","0","788"
"11.10.2022 05:15 - 11.10.2022 05:30","0","813"
"11.10.2022 05:30 - 11.10.2022 05:45","0","813"
"11.10.2022 05:45 - 11.10.2022 06:00","0","816"
"11.10.2022 06:00 - 11.10.2022 06:15","0","991"
"11.10.2022 06:15 - 11.10.2022 06:30","0","993"
"11.10.2022 06:30 - 11.10.2022 06:45","0","993"
"11.10.2022 06:45 - 11.10.2022 07:00","0","985"
"11.10.2022 07:00 - 11.10.2022 07:15","0","694"
"11.10.2022 07:15 - 11.10.2022 07:30","0","687"
"11.10.2022 07:30 - 11.10.2022 07:45","0","687"
"11.10.2022 07:45 - 11.10.2022 08:00","0","687"
"11.10.2022 08:00 - 11.10.2022 08:15","0","772"
"11.10.2022 08:15 - 11.10.2022 08:30","0","773"
"11.10.2022 08:30 - 11.10.2022 08:45","0","773"
"11.10.2022 08:45 - 11.10.2022 09:00","0","671"
"11.10.2022 09:00 - 11.10.2022 09:15","231","0"
"11.10.2022 09:15 - 11.10.2022 09:30","332","0"
"11.10.2022 09:30 - 11.10.2022 09:45","332","0"
"11.10.2022 09:45 - 11.10.2022 10:00","328","0"
"11.10.2022 10:00 - 11.10.2022 10:15","105","0"
"11.10.2022 10:15 - 11.10.2022 10:30","101","0"
"11.10.2022 10:30 - 11.10.2022 10:45","101","0"
"11.10.2022 10:45 - 11.10.2022 11:00","100","0"
"11.10.2022 11:00 - 11.10.2022 11:15","3","0"
"11.10.2022 11:15 - 11.10.2022 11:30","2","0"
"11.10.2022 11:30 - 11.10.2022 11:45","2","0"
"11.10.2022 11:45 - 11.10.2022 12:00","22","0"
"11.10.2022 12:00 - 11.10.2022 12:15","475","0"
"11.10.2022 12:15 - 11.10.2022 12:30","494","0"
"11.10.2022 12:30 - 11.10.2022 12:45","494","0"
"11.10.2022 12:45 - 11.10.2022 13:00","483","0"
"11.10.2022 13:00 - 11.10.2022 13:15","133","0"
"11.10.2022 13:15 - 11.10.2022 13:30","122","0"
"11.10.2022 13:30 - 11.10.2022 13:45","122","0"
"11.10.2022 13:45 - 11.10.2022 14:00","121","0"
"11.10.2022 14:00 - 11.10.2022 14:15","6","0"
"11.10.2022 14:15 - 11.10.2022 14:30","5","0"
"11.10.2022 14:30 - 11.10.2022 14:45","5","0"
"11.10.2022 14:45 - 11.10.2022 15:00","6","0"
"11.10.2022 15:00 - 11.10.2022 15:15","97","0"
"11.10.2022 15:15 - 11.10.2022 15:30","98","0"
"11.10.2022 15:30 - 11.10.2022 15:45","98","0"
"11.10.2022 15:45 - 11.10.2022 16:00","78","0"
"11.10.2022 16:00 - 11.10.2022 16:15","0","366"
"11.10.2022 16:15 - 11.10.2022 16:30","0","383"
"11.10.2022 16:30 - 11.10.2022 16:45","0","383"
"11.10.2022 16:45 - 11.10.2022 17:00","0","383"
"11.10.2022 17:00 - 11.10.2022 17:15","0","328"
"11.10.2022 17:15 - 11.10.2022 17:30","0","328"
"11.10.2022 17:30 - 11.10.2022 17:45","0","328"
"11.10.2022 17:45 - 11.10.2022 18:00","0","328"
"11.10.2022 18:00 - 11.10.2022 18:15","0","307"
"11.10.2022 18:15 - 11.10.2022 18:30","0","307"
"11.10.2022 18:30 - 11.10.2022 18:45","0","307"
